"year","age","gender","country","value","pop","fertility_rate"
"2012","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2012","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2013","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2013","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2013","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2013","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2013","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2013","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2013","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2013","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2013","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2013","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2014","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2014","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2014","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2014","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2014","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2014","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2014","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2014","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2014","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2014","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2015","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2015","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2015","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2015","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2015","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2015","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2015","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2015","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2015","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2015","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2016","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2016","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2016","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2016","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2016","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2016","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2016","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2016","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2016","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2016","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2017","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2017","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2017","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2017","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2017","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2017","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2017","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2017","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2017","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2017","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2018","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2018","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2018","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2018","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2018","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2018","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2018","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2018","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2018","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2018","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2019","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2019","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2019","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2019","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2019","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2019","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2019","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2019","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2019","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2019","60+","Male","Russian Federation",1203,9403,0.127937892162076
"2020","15-19","Male","Russian Federation",12731,3900,3.26435897435897
"2020","20-24","Male","Russian Federation",256939,5796,44.3304002760525
"2020","25-29","Male","Russian Federation",564777,6355,88.87128245476
"2020","30-34","Male","Russian Federation",431851,5604,77.0612062812277
"2020","35-39","Male","Russian Federation",245613,5116,48.0087959343237
"2020","40-44","Male","Russian Federation",102880,4368,23.5531135531136
"2020","45-49","Male","Russian Federation",33963,4834,7.02585850227555
"2020","50-54","Male","Russian Federation",11671,5258,2.21966527196653
"2020","55-59","Male","Russian Federation",3196,4640,0.688793103448276
"2020","60+","Male","Russian Federation",1203,9403,0.127937892162076
