"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205796202025865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205796202025865,0.0205796202025865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205796202025865,0.0205796202025865,0.0205688763898167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205796202025865,0.0205796202025865,0.0205688763898167,0.0205565142973544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205796202025865,0.0205796202025865,0.0205688763898167,0.0205565142973544,0.0205428236354399,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0849929664543364,0.0205796202025865,0.0205688763898167,0.0205565142973544,0.0205428236354399,0.0206757088130046,0,0,0,0,0,0,0,0,0,0,0,0
0.0849929664543364,0.0849929664543364,0.0205688763898167,0.0205565142973544,0.0205428236354399,0.0206757088130046,0.0263886580017627,0,0,0,0,0,0,0,0,0,0,0
0.0849929664543364,0.0849929664543364,0.0849485949591706,0.0205565142973544,0.0205428236354399,0.0206757088130046,0.0263886580017627,0.0263871077313053,0,0,0,0,0,0,0,0,0,0
