age,year,fertility_rate,date,gender
under 15-NA,2015,0,2015,M
15-19,2015,0.004185970707639564,2015,M
20-24,2015,0.07907767583631703,2015,M
25-29,2015,0.17138771511419307,2015,M
30-34,2015,0.14220328347514816,2015,M
35-39,2015,0.074091863688864,2015,M
40-44,2015,0.03082728264561085,2015,M
45-49,2015,0.012104227628612319,2015,M
50-54,2015,0.0045406282595606435,2015,M
55-59,2015,0.001715201156066571,2015,M
60-64,2015,6.78328505814885e-4,2015,M
65-69,2015,3.392387373625341e-4,2015,M
70-74,2015,3.648933246074989e-4,2015,M
75-79,2015,2.345542727151361e-4,2015,M
80+,2015,0,2015,M
under 15-NA,2014,0,2014,M
15-19,2014,0.004185970707639564,2014,M
20-24,2014,0.07907767583631703,2014,M
25-29,2014,0.17138771511419307,2014,M
30-34,2014,0.14220328347514816,2014,M
35-39,2014,0.074091863688864,2014,M
40-44,2014,0.03082728264561085,2014,M
45-49,2014,0.012104227628612319,2014,M
50-54,2014,0.0045406282595606435,2014,M
55-59,2014,0.001715201156066571,2014,M
60-64,2014,6.78328505814885e-4,2014,M
65-69,2014,3.392387373625341e-4,2014,M
70-74,2014,3.648933246074989e-4,2014,M
75-79,2014,2.345542727151361e-4,2014,M
80+,2014,0,2014,M
under 15-NA,2013,0,2013,M
15-19,2013,0.004185970707639564,2013,M
20-24,2013,0.07907767583631703,2013,M
25-29,2013,0.17138771511419307,2013,M
30-34,2013,0.14220328347514816,2013,M
35-39,2013,0.074091863688864,2013,M
40-44,2013,0.03082728264561085,2013,M
45-49,2013,0.012104227628612319,2013,M
50-54,2013,0.0045406282595606435,2013,M
55-59,2013,0.001715201156066571,2013,M
60-64,2013,6.78328505814885e-4,2013,M
65-69,2013,3.392387373625341e-4,2013,M
70-74,2013,3.648933246074989e-4,2013,M
75-79,2013,2.345542727151361e-4,2013,M
80+,2013,0,2013,M
under 15-NA,2012,0,2012,M
15-19,2012,0.004185970707639564,2012,M
20-24,2012,0.07907767583631703,2012,M
25-29,2012,0.17138771511419307,2012,M
30-34,2012,0.14220328347514816,2012,M
35-39,2012,0.074091863688864,2012,M
40-44,2012,0.03082728264561085,2012,M
45-49,2012,0.012104227628612319,2012,M
50-54,2012,0.0045406282595606435,2012,M
55-59,2012,0.001715201156066571,2012,M
60-64,2012,6.78328505814885e-4,2012,M
65-69,2012,3.392387373625341e-4,2012,M
70-74,2012,3.648933246074989e-4,2012,M
75-79,2012,2.345542727151361e-4,2012,M
80+,2012,0,2012,M
under 15-NA,2011,0,2011,M
15-19,2011,0.004185970707639564,2011,M
20-24,2011,0.07907767583631703,2011,M
25-29,2011,0.17138771511419307,2011,M
30-34,2011,0.14220328347514816,2011,M
35-39,2011,0.074091863688864,2011,M
40-44,2011,0.03082728264561085,2011,M
45-49,2011,0.012104227628612319,2011,M
50-54,2011,0.0045406282595606435,2011,M
55-59,2011,0.001715201156066571,2011,M
60-64,2011,6.78328505814885e-4,2011,M
65-69,2011,3.392387373625341e-4,2011,M
70-74,2011,3.648933246074989e-4,2011,M
75-79,2011,2.345542727151361e-4,2011,M
80+,2011,0,2011,M
under 15-NA,2010,0,2010,M
15-19,2010,0.007161391646660894,2010,M
20-24,2010,0.08451605803203122,2010,M
25-29,2010,0.1662114459464565,2010,M
30-34,2010,0.1422435657429449,2010,M
35-39,2010,0.07892730322449312,2010,M
40-44,2010,0.037140507086192875,2010,M
45-49,2010,0.018063323088683768,2010,M
50-54,2010,0.007467633602068669,2010,M
55-59,2010,0.002648646831217672,2010,M
60-64,2010,0.001033018971537837,2010,M
65-69,2010,5.245916576582795e-4,2010,M
70-74,2010,3.3629907903129033e-4,2010,M
75-79,2010,2.4431202134983553e-4,2010,M
80+,2010,0,2010,M
under 15-NA,2009,0,2009,M
15-19,2009,0.007161391646660894,2009,M
20-24,2009,0.08451605803203122,2009,M
25-29,2009,0.1662114459464565,2009,M
30-34,2009,0.1422435657429449,2009,M
35-39,2009,0.07892730322449312,2009,M
40-44,2009,0.037140507086192875,2009,M
45-49,2009,0.018063323088683768,2009,M
50-54,2009,0.007467633602068669,2009,M
55-59,2009,0.002648646831217672,2009,M
60-64,2009,0.001033018971537837,2009,M
65-69,2009,5.245916576582795e-4,2009,M
70-74,2009,3.3629907903129033e-4,2009,M
75-79,2009,2.4431202134983553e-4,2009,M
80+,2009,0,2009,M
under 15-NA,2008,0,2008,M
15-19,2008,0.007161391646660894,2008,M
20-24,2008,0.08451605803203122,2008,M
25-29,2008,0.1662114459464565,2008,M
30-34,2008,0.1422435657429449,2008,M
35-39,2008,0.07892730322449312,2008,M
40-44,2008,0.037140507086192875,2008,M
45-49,2008,0.018063323088683768,2008,M
50-54,2008,0.007467633602068669,2008,M
55-59,2008,0.002648646831217672,2008,M
60-64,2008,0.001033018971537837,2008,M
65-69,2008,5.245916576582795e-4,2008,M
