"age","year","fertility_rate","date","gender"
"under 15-NA","2014",0,"2014","F"
"15-19","2014",0.0754543301292577,"2014","F"
"20-24","2014",0.204927108675296,"2014","F"
"25-29","2014",0.213627478298061,"2014","F"
"30-34","2014",0.172658076803783,"2014","F"
"35-39","2014",0.123276300347542,"2014","F"
"40-44","2014",0.0514328566221004,"2014","F"
"45-49","2014",0.0125491479946736,"2014","F"
"50-54","2014",0.00184498815791944,"2014","F"
"55-59","2014",0.000472841502574051,"2014","F"
"60-64","2014",0.000150239698852874,"2014","F"
"65-69","2014",0.00720319552098903,"2014","F"
"70-74","2014",0,"2014","F"
"75-79","2014",0,"2014","F"
"80+","2014",0,"2014","F"
"under 15-NA","2013",0,"2013","F"
"15-19","2013",0.0754543301292577,"2013","F"
"20-24","2013",0.204927108675296,"2013","F"
"25-29","2013",0.213627478298061,"2013","F"
"30-34","2013",0.172658076803783,"2013","F"
"35-39","2013",0.123276300347542,"2013","F"
"40-44","2013",0.0514328566221004,"2013","F"
"45-49","2013",0.0125491479946736,"2013","F"
"50-54","2013",0.00184498815791944,"2013","F"
"55-59","2013",0.000472841502574051,"2013","F"
"60-64","2013",0.000150239698852874,"2013","F"
"65-69","2013",0.00720319552098903,"2013","F"
"70-74","2013",0,"2013","F"
"75-79","2013",0,"2013","F"
"80+","2013",0,"2013","F"
"under 15-NA","2012",0,"2012","F"
"15-19","2012",0.0754543301292577,"2012","F"
"20-24","2012",0.204927108675296,"2012","F"
"25-29","2012",0.213627478298061,"2012","F"
"30-34","2012",0.172658076803783,"2012","F"
"35-39","2012",0.123276300347542,"2012","F"
"40-44","2012",0.0514328566221004,"2012","F"
"45-49","2012",0.0125491479946736,"2012","F"
"50-54","2012",0.00184498815791944,"2012","F"
"55-59","2012",0.000472841502574051,"2012","F"
"60-64","2012",0.000150239698852874,"2012","F"
"65-69","2012",0.00720319552098903,"2012","F"
"70-74","2012",0,"2012","F"
"75-79","2012",0,"2012","F"
"80+","2012",0,"2012","F"
"under 15-NA","2011",0,"2011","F"
"15-19","2011",0.0754543301292577,"2011","F"
"20-24","2011",0.204927108675296,"2011","F"
"25-29","2011",0.213627478298061,"2011","F"
"30-34","2011",0.172658076803783,"2011","F"
"35-39","2011",0.123276300347542,"2011","F"
"40-44","2011",0.0514328566221004,"2011","F"
"45-49","2011",0.0125491479946736,"2011","F"
"50-54","2011",0.00184498815791944,"2011","F"
"55-59","2011",0.000472841502574051,"2011","F"
"60-64","2011",0.000150239698852874,"2011","F"
"65-69","2011",0.00720319552098903,"2011","F"
"70-74","2011",0,"2011","F"
"75-79","2011",0,"2011","F"
"80+","2011",0,"2011","F"
"under 15-NA","2010",0,"2010","F"
"15-19","2010",0.0754543301292577,"2010","F"
"20-24","2010",0.204927108675296,"2010","F"
"25-29","2010",0.213627478298061,"2010","F"
"30-34","2010",0.172658076803783,"2010","F"
"35-39","2010",0.123276300347542,"2010","F"
"40-44","2010",0.0514328566221004,"2010","F"
"45-49","2010",0.0125491479946736,"2010","F"
"50-54","2010",0.00184498815791944,"2010","F"
"55-59","2010",0.000472841502574051,"2010","F"
"60-64","2010",0.000150239698852874,"2010","F"
"65-69","2010",0.00720319552098903,"2010","F"
"70-74","2010",0,"2010","F"
"75-79","2010",0,"2010","F"
"80+","2010",0,"2010","F"
"under 15-NA","2009",0,"2009","F"
"15-19","2009",0.101092873043831,"2009","F"
"20-24","2009",0.225698359680194,"2009","F"
"25-29","2009",0.19883793164358,"2009","F"
"30-34","2009",0.1916080316977,"2009","F"
"35-39","2009",0.119134714071649,"2009","F"
"40-44","2009",0.0767021091261963,"2009","F"
"45-49","2009",0.031672514486618,"2009","F"
"50-54","2009",0.0055078758977178,"2009","F"
"55-59","2009",0.00289588553517929,"2009","F"
"60-64","2009",0.000920101574517284,"2009","F"
"65-69","2009",0.000600411276831527,"2009","F"
"70-74","2009",0.000622207828993767,"2009","F"
"75-79","2009",0.06368901250068,"2009","F"
"80+","2009",0,"2009","F"
"under 15-NA","2008",0,"2008","F"
"15-19","2008",0.101092873043831,"2008","F"
"20-24","2008",0.225698359680194,"2008","F"
"25-29","2008",0.19883793164358,"2008","F"
"30-34","2008",0.1916080316977,"2008","F"
"35-39","2008",0.119134714071649,"2008","F"
"40-44","2008",0.0767021091261963,"2008","F"
"45-49","2008",0.031672514486618,"2008","F"
"50-54","2008",0.0055078758977178,"2008","F"
"55-59","2008",0.00289588553517929,"2008","F"
"60-64","2008",0.000920101574517284,"2008","F"
"65-69","2008",0.000600411276831527,"2008","F"
"70-74","2008",0.000622207828993767,"2008","F"
"75-79","2008",0.06368901250068,"2008","F"
"80+","2008",0,"2008","F"
"under 15-NA","2007",0,"2007","F"
"15-19","2007",0.101092873043831,"2007","F"
"20-24","2007",0.225698359680194,"2007","F"
"25-29","2007",0.19883793164358,"2007","F"
"30-34","2007",0.1916080316977,"2007","F"
"35-39","2007",0.119134714071649,"2007","F"
"40-44","2007",0.0767021091261963,"2007","F"
"45-49","2007",0.031672514486618,"2007","F"
"50-54","2007",0.0055078758977178,"2007","F"
"55-59","2007",0.00289588553517929,"2007","F"
"60-64","2007",0.000920101574517284,"2007","F"
"65-69","2007",0.000600411276831527,"2007","F"
"70-74","2007",0.000622207828993767,"2007","F"
"75-79","2007",0.06368901250068,"2007","F"
"80+","2007",0,"2007","F"
"under 15-NA","2006",0,"2006","F"
"15-19","2006",0.101092873043831,"2006","F"
"20-24","2006",0.225698359680194,"2006","F"
"25-29","2006",0.19883793164358,"2006","F"
"30-34","2006",0.1916080316977,"2006","F"
"35-39","2006",0.119134714071649,"2006","F"
"40-44","2006",0.0767021091261963,"2006","F"
"45-49","2006",0.031672514486618,"2006","F"
"50-54","2006",0.0055078758977178,"2006","F"
"55-59","2006",0.00289588553517929,"2006","F"
"60-64","2006",0.000920101574517284,"2006","F"
"65-69","2006",0.000600411276831527,"2006","F"
"70-74","2006",0.000622207828993767,"2006","F"
"75-79","2006",0.06368901250068,"2006","F"
"80+","2006",0,"2006","F"
"under 15-NA","2005",0,"2005","F"
"15-19","2005",0.101092873043831,"2005","F"
"20-24","2005",0.225698359680194,"2005","F"
"25-29","2005",0.19883793164358,"2005","F"
"30-34","2005",0.1916080316977,"2005","F"
"35-39","2005",0.119134714071649,"2005","F"
"40-44","2005",0.0767021091261963,"2005","F"
"45-49","2005",0.031672514486618,"2005","F"
"50-54","2005",0.0055078758977178,"2005","F"
"55-59","2005",0.00289588553517929,"2005","F"
"60-64","2005",0.000920101574517284,"2005","F"
"65-69","2005",0.000600411276831527,"2005","F"
"70-74","2005",0.000622207828993767,"2005","F"
"75-79","2005",0.06368901250068,"2005","F"
"80+","2005",0,"2005","F"
"under 15-NA","2004",0,"2004","F"
"15-19","2004",0.0823127378121886,"2004","F"
"20-24","2004",0.217203031286409,"2004","F"
"25-29","2004",0.218108320950104,"2004","F"
"30-34","2004",0.181901639674498,"2004","F"
"35-39","2004",0.121711915778646,"2004","F"
"40-44","2004",0.0616831657936019,"2004","F"
"45-49","2004",0.00808476886558132,"2004","F"
"50-54","2004",0.00252052551433865,"2004","F"
"55-59","2004",0.000609651593076248,"2004","F"
"60-64","2004",0.0018995707753174,"2004","F"
"65-69","2004",0.014593025261091,"2004","F"
"70-74","2004",0,"2004","F"
"75-79","2004",0,"2004","F"
"80+","2004",0,"2004","F"
"under 15-NA","2003",0,"2003","F"
"15-19","2003",0.0823127378121886,"2003","F"
"20-24","2003",0.217203031286409,"2003","F"
"25-29","2003",0.218108320950104,"2003","F"
"30-34","2003",0.181901639674498,"2003","F"
"35-39","2003",0.121711915778646,"2003","F"
"40-44","2003",0.0616831657936019,"2003","F"
"45-49","2003",0.00808476886558132,"2003","F"
"50-54","2003",0.00252052551433865,"2003","F"
"55-59","2003",0.000609651593076248,"2003","F"
"60-64","2003",0.0018995707753174,"2003","F"
"65-69","2003",0.014593025261091,"2003","F"
"70-74","2003",0,"2003","F"
"75-79","2003",0,"2003","F"
"80+","2003",0,"2003","F"
"under 15-NA","2002",0,"2002","F"
"15-19","2002",0.0823127378121886,"2002","F"
"20-24","2002",0.217203031286409,"2002","F"
"25-29","2002",0.218108320950104,"2002","F"
"30-34","2002",0.181901639674498,"2002","F"
"35-39","2002",0.121711915778646,"2002","F"
"40-44","2002",0.0616831657936019,"2002","F"
"45-49","2002",0.00808476886558132,"2002","F"
"50-54","2002",0.00252052551433865,"2002","F"
"55-59","2002",0.000609651593076248,"2002","F"
"60-64","2002",0.0018995707753174,"2002","F"
"65-69","2002",0.014593025261091,"2002","F"
"70-74","2002",0,"2002","F"
"75-79","2002",0,"2002","F"
"80+","2002",0,"2002","F"
"under 15-NA","2001",0,"2001","F"
"15-19","2001",0.0823127378121886,"2001","F"
"20-24","2001",0.217203031286409,"2001","F"
"25-29","2001",0.218108320950104,"2001","F"
"30-34","2001",0.181901639674498,"2001","F"
"35-39","2001",0.121711915778646,"2001","F"
"40-44","2001",0.0616831657936019,"2001","F"
"45-49","2001",0.00808476886558132,"2001","F"
"50-54","2001",0.00252052551433865,"2001","F"
"55-59","2001",0.000609651593076248,"2001","F"
"60-64","2001",0.0018995707753174,"2001","F"
"65-69","2001",0.014593025261091,"2001","F"
"70-74","2001",0,"2001","F"
"75-79","2001",0,"2001","F"
"80+","2001",0,"2001","F"
"under 15-NA","2000",0,"2000","F"
"15-19","2000",0.0823127378121886,"2000","F"
"20-24","2000",0.217203031286409,"2000","F"
"25-29","2000",0.218108320950104,"2000","F"
"30-34","2000",0.181901639674498,"2000","F"
"35-39","2000",0.121711915778646,"2000","F"
"40-44","2000",0.0616831657936019,"2000","F"
"45-49","2000",0.00808476886558132,"2000","F"
"50-54","2000",0.00252052551433865,"2000","F"
"55-59","2000",0.000609651593076248,"2000","F"
"60-64","2000",0.0018995707753174,"2000","F"
"65-69","2000",0.014593025261091,"2000","F"
"70-74","2000",0,"2000","F"
"75-79","2000",0,"2000","F"
"80+","2000",0,"2000","F"
"under 15-NA","2015",0,"2015","F"
"15-19","2015",0.0754543301292577,"2015","F"
"20-24","2015",0.204927108675296,"2015","F"
"25-29","2015",0.213627478298061,"2015","F"
"30-34","2015",0.172658076803783,"2015","F"
"35-39","2015",0.123276300347542,"2015","F"
"40-44","2015",0.0514328566221004,"2015","F"
"45-49","2015",0.0125491479946736,"2015","F"
"50-54","2015",0.00184498815791944,"2015","F"
"55-59","2015",0.000472841502574051,"2015","F"
"60-64","2015",0.000150239698852874,"2015","F"
"65-69","2015",0.00720319552098903,"2015","F"
"70-74","2015",0,"2015","F"
"75-79","2015",0,"2015","F"
"80+","2015",0,"2015","F"
"under 15-NA","2016",0,"2016","F"
"15-19","2016",0.0754543301292577,"2016","F"
"20-24","2016",0.204927108675296,"2016","F"
"25-29","2016",0.213627478298061,"2016","F"
"30-34","2016",0.172658076803783,"2016","F"
"35-39","2016",0.123276300347542,"2016","F"
"40-44","2016",0.0514328566221004,"2016","F"
"45-49","2016",0.0125491479946736,"2016","F"
"50-54","2016",0.00184498815791944,"2016","F"
"55-59","2016",0.000472841502574051,"2016","F"
"60-64","2016",0.000150239698852874,"2016","F"
"65-69","2016",0.00720319552098903,"2016","F"
"70-74","2016",0,"2016","F"
"75-79","2016",0,"2016","F"
"80+","2016",0,"2016","F"
"under 15-NA","2017",0,"2017","F"
"15-19","2017",0.0754543301292577,"2017","F"
"20-24","2017",0.204927108675296,"2017","F"
"25-29","2017",0.213627478298061,"2017","F"
"30-34","2017",0.172658076803783,"2017","F"
"35-39","2017",0.123276300347542,"2017","F"
