"country","region","date","primary_secondary","ps_lower","ps_upper","primary","p_lower","p_upper","orphanhood","or_lower","or_upper"
"Bahamas","Americas",2021-12-27,185.557349837824,67.0555285629583,366.727122309445,101.885029229232,34.3727288416838,223.99663388681,91.2054059576976,30.4645154990028,202.005641662947
"Bosnia and Herzegovina","European",2021-12-27,415.319123516978,239.558620681892,720.000466938734,234.925280331783,119.204708112889,463.291142835803,214.886730107723,108.122912081699,427.390512968261
"Belarus","Eastern European",2021-12-27,14670.1512468688,8440.19918332988,24197.8155771955,8175.87583407221,4140.16467547998,15341.8516424109,7327.01418455629,3673.82174100114,13880.2417084459
"Belize","Americas",2021-12-27,432.526112555219,205.692911478616,761.161140005328,309.666428243855,135.611124863104,588.104956021466,283.363683418968,122.872753955784,542.673138271599
"Bermuda","Americas",2021-12-27,10.2150495843555,5.70912687449133,17.385410028635,4.42550567266391,2.27079205372159,8.36345216095529,3.89606654184259,1.98928087660786,7.41680575234089
"Bolivia (Plurinational State of)","Americas",2021-12-27,52611.9431047884,37611.0866197988,68374.7335729265,44418.1306224655,28757.4563262171,61503.2854758659,41382.4201941135,26487.2786144094,57838.6846812147
"Brazil","Americas",2021-12-27,236414.848550652,236414.848550652,236414.848550652,162155.743915007,162155.743915007,162155.743915007,140677.185800447,140677.185800447,140677.185800447
"Barbados","Americas",2021-12-27,53.1954782047021,31.8047619169985,86.7374866360466,28.1111634018205,14.6094539751209,52.8144354516293,25.0938514924255,12.9131051923351,47.6558900582572
"Brunei Darussalam","Western Pacific",2021-12-27,50.2290234584285,-17.4720144264231,133.932226043692,28.3399797601949,-10.0852310860753,81.8235380820086,25.4211076176552,-9.05175432803926,74.0650973106582
"Bhutan","South-East Asia",2021-12-27,37.690451784829,-297.977521720546,389.474028341603,22.5948508251926,-185.328024338474,245.350118284026,20.3627362312503,-167.811611397657,223.304047582451
"Botswana","African ",2021-12-27,9289.65735805525,4685.88032832407,14498.1278388718,8110.87016253649,3974.72530991513,13065.8611448621,7591.51175706638,3697.30477582117,12314.6092252575
"Central African Republic","African ",2021-12-27,1578.51658863165,-7017.74172697813,10297.1920086981,1413.10086343105,-6281.88912813383,9204.42401248734,1344.50787008875,-5976.95354427373,8757.34308153219
"Canada","Americas",2021-12-27,4522.69252558519,2698.55655722922,7520.12870730897,2189.60726617477,1140.4102557419,4195.3185886651,1942.42887085143,1002.29589951617,3760.02453524537
"Switzerland","European",2021-12-27,559.511490628235,332.774271467991,954.703025786436,375.380333406513,197.62989902888,726.364603804138,347.251472948763,181.353151357141,677.596078982907
"Chile","Americas",2021-12-27,7333.66917868389,4350.7868933375,12001.4610703848,3783.6687029662,1949.85546443792,7131.27767439084,3371.70132231776,1720.54410423209,6422.31639130623
"China","Western Pacific",2021-12-27,138419.234093054,-78610.3249312791,407834.037436396,75814.9748599777,-43722.7750717442,241814.213071365,67855.5717141637,-39131.9634685587,217992.001257521
"Cote d'Ivoire","African ",2021-12-27,46928.8028149599,-3759.79175824812,98312.5854810858,41992.6049668379,-3358.9806948835,88061.707081096,39954.0184684887,-3195.90949856525,83784.5066500327
"Cameroon","African ",2021-12-27,88545.8050402699,26230.5264480746,149778.881828396,79424.9455879062,23502.6189874378,134580.97544719,75571.4007681345,22361.2616448873,128055.161148217
"Democratic Republic of the Congo","African ",2021-12-27,259164.336826577,28617.7472405814,488051.224636431,229411.505777437,25331.7011463452,431852.350699489,218231.861107732,24097.2280330079,410804.067937333
"Congo","African ",2021-12-27,21213.2828175384,4880.83277160562,37886.6798559658,19081.1309750507,4396.86030606217,34028.9900260444,18155.812228202,4183.67751870624,32377.3398041438
"Cook Islands","Western Pacific",2021-12-27,0,0,0,0,0,0,0,0,0
"Colombia","Americas",2021-12-27,75553.1813863256,75553.1813863256,75553.1813863256,51150.2273745044,51150.2273745044,51150.2273745044,46116.074891628,46116.074891628,46116.074891628
"Comoros","African ",2021-12-27,1984.67673832485,-328.955408807964,4220.83227243591,1801.99975453875,-298.977367679709,3840.49145506303,1714.61142613501,-284.475463729861,3654.16342672028
"Cabo Verde","African ",2021-12-27,585.152618150268,290.359817002816,987.151479677953,410.016329571766,185.575919784934,754.998708177223,374.435968342626,167.702865001556,696.179839386862
"Costa Rica","Americas",2021-12-27,1628.95333082516,970.133976209299,2624.89347734222,880.708155166459,454.842847433317,1631.7813847894,787.492026207563,402.597284539619,1474.86277958776
"Cuba","Americas",2021-12-27,2651.12153198819,1013.83086286196,5259.4324990989,1348.35792281165,471.278552406553,3000.53257417681,1200.31728060684,416.505874170866,2700.31257108624
"Curaçao","Americas",2021-12-27,63.1381964753377,10.3254961504595,141.686383597131,34.9591326921875,5.55076441558215,86.4853485005984,31.3142214355944,4.92691683293006,77.7695363920639
"Cayman Islands","Americas",2021-12-27,0.640701445737626,-26.8233206754788,28.3678198437207,0.376489838278135,-16.514916065763,17.5153937944766,0.338766370482197,-14.9350083858081,15.7993592311636
"Cyprus","European",2021-12-27,16.5963628446476,9.492806397744,28.17070981186,9.75085709422944,4.89575899403823,18.7384888314669,8.94143893847148,4.45106676589019,17.3244745557846
"Czech Republic","Eastern European",2021-12-27,9742.28846527299,5872.89430374706,15967.9039639665,5267.55099270757,2762.55941132719,9978.17739754853,4710.0410370432,2445.79495826811,9022.44989973235
"Germany","European",2021-12-27,4444.28981909986,4444.28981909986,4444.28981909986,3115.94882388401,3115.94882388401,3115.94882388401,2782.68596781478,2782.68596781478,2782.68596781478
"Djibouti","Eastern Mediterranean",2021-12-27,4901.51843917286,2051.18987337479,8252.67393054838,4059.50335365826,1643.46573005936,7137.08870790771,3772.9093208042,1517.10125134729,6676.19868196572
"Dominica","Americas",2021-12-27,9.49959307705707,5.30574023645241,16.3718392258747,5.06447266895422,2.41359323961159,10.2318511433546,4.52378028317681,2.13191999330362,9.2519193129998
"Denmark","European",2021-12-27,210.936471374915,124.762953454024,361.960752702262,157.721660818865,82.4412555918119,307.134852045593,146.960753005668,76.1867350669343,288.636511087781
"Dominican Republic","Americas",2021-12-27,3063.93079338805,1876.84920590229,4640.78051809817,2238.45105785077,1218.42612721765,3746.09104769358,2052.30444320848,1103.48024629614,3463.92920801546
"Algeria","African ",2021-12-27,102239.048906918,63625.5339470126,145306.745095422,91348.6422601747,54664.2918813143,132622.739381507,85806.9991259154,50911.3568469001,125047.901323819
"Ecuador","Americas",2021-12-27,46806.8034638961,30385.3182380746,66285.6530597999,35667.4197932364,20246.32443958,55982.4114299494,32840.1556652447,18406.3399221546,52158.7861865062
"Egypt","Eastern Mediterranean",2021-12-27,451486.171204021,378608.26386972,508645.692153451,419003.487602166,343912.479059627,472061.053658118,396940.440444595,324006.82101355,448480.75540248
"Eritrea","African ",2021-12-27,145.578804596876,137.155288996291,150.878436936748,133.078506760779,126.752325166117,136.505799098329,126.609305758719,120.510574526236,129.888364936377
"Spain","European",2021-12-27,7567.73842976427,7567.73842976427,7567.73842976427,3519.54675668312,3519.54675668312,3519.54675668312,3078.64373512294,3078.64373512294,3078.64373512294
"Estonia","European",2021-12-27,183.365106261821,106.676841823858,316.050532238108,127.979717816032,65.5558725482716,250.728798404148,118.70087514365,60.2923860415775,234.554166825275
"Ethiopia","African ",2021-12-27,322202.17808075,79260.8733328131,565050.345186566,293786.607718591,72293.6899449785,514885.868989411,279522.409279345,68783.0276965515,489892.425391001
"Finland","European",2021-12-27,134.503454359857,76.8911671237694,233.795435665141,84.1021630381597,42.1828098492184,166.481386579122,77.438207453117,38.5071779233868,154.617361683025
"Fiji","Western Pacific",2021-12-27,1468.22418985183,387.912326170311,2706.18943058877,1268.71636311238,333.793649929407,2397.58268170273,1185.71619993753,308.15412448638,2248.02631790393
"France","European",2021-12-27,7442.97274372105,7442.97274372105,7442.97274372105,5931.82056746676,5931.82056746676,5931.82056746676,5532.88474761248,5532.88474761248,5532.88474761248
"Faroe Islands","European",2021-12-27,0,0,0,0,0,0,0,0,0
"Micronesia (Federated States of)","Western Pacific",2021-12-27,108.252343196263,-53.8411679524498,270.898739707045,98.181137702127,-48.4033949607692,247.492128462111,92.470962502719,-45.4951462000755,233.782465450349
"Gabon","African ",2021-12-27,8048.67238280314,2985.60057890667,13201.3499582846,7373.59445448789,2742.11195939492,12087.5003490474,7014.6430057441,2608.85720647853,11495.315497035
"United Kingdom","European",2021-12-27,13248.5091121293,13248.5091121293,13248.5091121293,11433.7602078459,11433.7602078459,11433.7602078459,10979.0203431995,10979.0203431995,10979.0203431995
"Georgia","European",2021-12-27,2209.36433851428,1289.94266755016,3693.19626848923,1864.45696840998,959.593491968781,3503.71806495179,1751.50741366811,893.816621689696,3318.15997984188
"Guernsey","European",2021-12-27,0,0,0,0,0,0,0,0,0
"Ghana","African ",2021-12-27,44516.0771890098,-20723.6655000206,106509.889931029,40905.2033524559,-19081.7590640548,97697.4376419268,38908.5631789014,-18148.1821355558,92941.1660786046
"Gibraltar","European",2021-12-27,4.20656995654645,-0.323291508515326,10.7505686436532,3.37139746446511,-0.261009582764211,9.37412232064995,3.15608357295491,-0.245681236550058,8.82636967984827
"Guinea","African ",2021-12-27,19490.6485330717,-13640.9007614494,52795.7019252584,17448.1471090019,-12237.7196187121,47228.6203848992,16601.2002512814,-11643.6733464267,44936.4350804371
"Gambia (Republic of The)","African ",2021-12-27,5442.80793601495,-2008.38678759263,12511.2649381432,4833.48017344968,-1782.26262845248,11113.3446177163,4598.23950322317,-1695.497162324,10572.2891123568
"Guinea Bissau","African ",2021-12-27,4923.17566667588,-60.9779321928749,9746.93316104421,4432.23010039494,-54.8688036801378,8771.91794568131,4217.31882948006,-52.2081188896261,8346.48530905687
"Equatorial Guinea","African ",2021-12-27,972.304336565765,-2124.57715867789,4148.89671454267,875.738280638084,-1913.99675132372,3720.87115346889,833.277402925013,-1821.1971620369,3540.32214685989
"Greece","European",2021-12-27,544.855648194663,310.102518017272,938.737045536277,314.727104663564,157.069865308373,616.010563781502,288.27903326994,142.633872152199,569.014324085164
"Grenada","Americas",2021-12-27,77.8995877415832,48.0714443961283,118.715030614379,49.7014275072723,26.5915269148707,86.2802009718108,45.018060016478,23.8173516980246,79.0652513178512
"Greenland","European",2021-12-27,0,0,0,0,0,0,0,0,0
"Guatemala","Americas",2021-12-27,47208.8824841692,34425.5896072691,59821.0537891735,41054.0097746026,27447.3486186227,54654.6255542074,38402.9140287349,25391.7858840874,51550.7413741337
"Guam","Americas",2021-12-27,0,0,0,0,0,0,0,0,0
"Guyana","Americas",2021-12-27,1471.07090628186,598.758838262361,2667.29092610654,1144.37478075047,437.683483123723,2206.43968271116,1055.96741993034,401.773105495683,2049.64313255466
"China, Hong Kong SAR","Western Pacific",2021-12-27,297.462482456912,176.892211257372,495.131787383811,138.486661261041,71.9606267594575,265.049387375379,122.519841245751,63.0840795560375,236.823071636682
"Honduras","Americas",2021-12-27,19177.832137348,9550.06346907479,31696.5232655118,14603.6019816003,6672.21942614491,26020.6762354613,13445.0405906243,6075.39561042063,24205.7741935002
"Croatia","European",2021-12-27,566.282132304757,328.878665802471,958.082450927679,351.978412741449,180.019258485696,673.860169688552,323.961263947415,164.308878733473,625.323941157407
"Haiti","Americas",2021-12-27,15549.3387775029,1227.49697227583,31486.9524649314,13761.9138172935,1047.53197197609,28351.7804205422,12907.2439815166,980.011789152786,26666.8418634788
"Hungary","Eastern European",2021-12-27,6929.65079897866,4161.2939452708,11383.0644160004,3460.1013972947,1813.83216695314,6539.44557180176,3076.17590039128,1597.49614849189,5873.96605557318
"Indonesia","South-East Asia",2021-12-27,370182.227557494,169408.495983312,632176.669629114,268528.946066982,114620.107247421,498702.848987947,246028.524979953,103867.613451401,461689.530833374
"Isle of Man","European",2021-12-27,4.56239408965211,-3.76279046243111,15.4611529217257,3.20896040186762,-2.70647283982636,11.4474439583129,2.97783025269164,-2.51423958268027,10.6725075601423
"India","South-East Asia",2021-12-27,3257574.20391937,1076590.82037402,5500922.79571793,2076251.49558635,686177.247550252,3506074.90935212,2025595.24890613,669435.940443599,3420533.9255816
"Ireland","European",2021-12-27,397.222695185721,232.966879628853,668.88135333744,299.29041072857,154.812327807194,569.361506953795,279.013568480624,143.120829965642,535.184963770185
"Iran (Islamic Republic of)","Eastern Mediterranean",2021-12-27,84742.3457551157,84742.3457551157,84742.3457551157,64125.0198086548,64125.0198086548,64125.0198086548,63231.9755634952,63231.9755634952,63231.9755634952
"Iraq","Eastern Mediterranean",2021-12-27,483889.652321551,188161.446459094,787211.739977486,448233.0769517,174579.780788637,728015.855793064,426020.991055804,165892.116783465,691642.166568629
"Iceland","European",2021-12-27,2.15732642221913,1.2265808192735,3.71929341901734,1.57071086255818,0.781966673920141,3.0773241690614,1.46094169177405,0.72092927274078,2.88701688755064
"Israel","European",2021-12-27,5108.52749615433,3377.22660510806,7335.40692030761,5960.87909331599,3752.46363531674,8607.74027268875,5731.17156992093,3594.27817020729,8283.20462876473
"Italy","European",2021-12-27,8006.82512724398,8006.82512724398,8006.82512724398,4996.23030910541,4996.23030910541,4996.23030910541,4504.58315216937,4504.58315216937,4504.58315216937
"Jamaica","Americas",2021-12-27,2058.52619298404,1267.26357155117,3213.09250653979,1268.10187086679,676.942852775931,2270.95994521872,1145.31160172227,604.859647214615,2074.82525159895
"Jersey","European",2021-12-27,0,0,0,0,0,0,0,0,0
"Jordan","Eastern Mediterranean",2021-12-27,21419.8733871649,12588.1817474415,32433.1563359638,18070.6731951547,9848.57377580116,28743.5409111272,16834.0521219625,9116.38341888511,26996.7104300817
"Japan","Western Pacific",2021-12-27,2149.68159819637,1291.57251785279,3681.44640928428,975.774788489819,514.197322567863,1933.81098532346,861.770909463945,450.120459600078,1725.49280617952
"Kazakhstan","European",2021-12-27,29852.8301844377,18491.8358098028,46370.3650281772,32544.7488482015,18367.1559665179,53703.2594255081,31129.0139787144,17450.7177806927,51602.2709411825
"Kenya","African ",2021-12-27,157520.576374178,54834.7202473124,263441.934442473,145547.476272378,50666.7467057749,243417.778077027,139485.781241759,48556.6011052476,233280.025272764
"Kyrgyzstan","European",2021-12-27,7370.99893175407,4706.98359361246,10883.0894947241,8475.74891125922,5061.61314347542,12811.2713924937,8139.57547866068,4836.57219663133,12328.4579354748
"Cambodia","Western Pacific",2021-12-27,10386.6873457217,-148.022562277466,23312.2763298626,8172.93489991636,-124.035185866407,19214.5913531219,7550.9329749267,-115.241850962484,17800.8451924221
"Kiribati","Western Pacific",2021-12-27,13.9400146351217,-205.146781271683,219.367813658287,12.9275097083656,-189.673292332831,203.724396571932,12.2841358210198,-180.335550667784,193.384098491317
"Saint Kitts and Nevis","Americas",2021-12-27,8.29578831466748,0.300135412618892,20.386956906898,4.10654503156098,0.146436322222798,11.3926445760681,3.64865916038852,0.131195919050441,10.2521879025894
"Republic of Korea","Western Pacific",2021-12-27,453.897910273339,265.453588977091,780.951339064416,175.833254725427,90.1163172435241,347.514912663088,153.642164695322,78.0602788164486,306.497159132078
"Kuwait","Eastern Mediterranean",2021-12-27,3439.83027558012,-113.054075575892,7875.18087496252,2259.22229443443,-72.7427265796945,5576.15122094003,2051.35034275744,-65.9101421417903,5109.88352415126
"Lao People's Democratic Republic","Western Pacific",2021-12-27,8222.97599696547,2842.92963238388,14554.1508962621,6693.07497220632,2252.79860456759,12470.6273256741,6207.55424241944,2085.56875855769,11652.7126539986
"Lebanon","Eastern Mediterranean",2021-12-27,5865.16084942884,3656.55510939427,9033.59667742,3826.02369380248,2071.5888674384,6737.83009241375,3471.97283866328,1858.80421822399,6190.18188365907
"Liberia","African ",2021-12-27,10874.1623477602,-1816.1739462429,23911.5738446492,9832.29508157647,-1636.312440011,21607.8676486123,9355.65902529374,-1556.97646555859,20560.2181096495
"Libya","Eastern Mediterranean",2021-12-27,12569.2527781995,6416.38587690571,21393.8529303293,8633.70542826698,3998.28020153382,16173.1201996013,7870.21269971295,3614.6611326091,14896.6089903669
"Saint Lucia","Americas",2021-12-27,65.7383382431119,28.5387853476921,127.015430621256,30.0818497864256,11.8709889249652,65.49384688995,26.5819899500886,10.4665176852959,58.2875776834633
"Liechtenstein","European",2021-12-27,2.35422202410088,1.37302076241003,4.05615010090972,1.51103938757475,0.77670256026711,2.95890132292835,1.39371628827137,0.710454944058207,2.75247246419971
"Sri Lanka","South-East Asia",2021-12-27,15369.8282637462,1927.80695374592,31550.4011660437,10630.4847458291,1349.00605162396,23358.8239508788,9696.45599765464,1216.02069332507,21468.0031325415
"Lesotho","African ",2021-12-27,4117.5912929935,396.67683460753,8071.38676702565,3779.51505017588,361.44010194827,7449.87446750022,3568.65100662603,340.659085084082,7038.10264890378
"Lithuania","European",2021-12-27,971.411499806399,559.49652972528,1657.996182554,701.111887880597,354.668350131098,1356.79028947045,651.734099132448,326.861496912391,1271.9323379377
"Luxembourg","European",2021-12-27,27.4817341006493,15.9708703250206,46.3534537326777,17.1408739190661,8.77353825942513,32.6923881861341,15.7800886066893,8.0097607769134,30.3432207927212
"Latvia","European",2021-12-27,475.940821855866,278.069718415176,802.303490780507,350.251302168589,180.325517758544,667.386812216199,326.007057339647,166.43776167731,626.342453912377
"China, Macao SAR","Western Pacific",2021-12-27,30.6648345564273,18.3251709655408,51.7779293730088,13.3898297906919,7.01996595012767,26.0005526198334,11.7942327185869,6.12945929684156,23.124871567522
"Morocco","Eastern Mediterranean",2021-12-27,42356.4691548054,18113.3708904167,73244.6548648015,31883.6399931218,12943.8792754212,59483.7283844202,29319.3737060543,11846.2343217232,55148.8704696467
"Monaco","European",2021-12-27,5.72556972026257,3.07240188698344,10.4860721751628,3.69459005153274,1.71362258515024,7.80187889282975,3.4089314503179,1.56600514603436,7.26716447971921
"Republic of Moldova","Eastern European",2021-12-27,1708.60371587379,992.34400129191,2851.66997029819,752.037775572712,380.347786825923,1439.49718759784,662.78003149444,332.111120462117,1280.76402739816
"Madagascar","African ",2021-12-27,64365.5031869417,9197.20998213261,116796.270094331,58612.1030624594,8410.08875635524,106050.083745865,55767.6475086113,7997.74837627503,100896.612971562
"Maldives","South-East Asia",2021-12-27,157.037180264777,15.470497748861,349.355071924311,89.4230063578317,8.42605782468563,217.437168030347,80.2689223024518,7.52127381337196,196.391491784192
"Mexico","Americas",2021-12-27,283651.437516391,283651.437516391,283651.437516391,204439.362917762,204439.362917762,204439.362917762,191975.080668214,191975.080668214,191975.080668214
"Marshall Islands","Western Pacific",2021-12-27,0,0,0,0,0,0,0,0,0
"North Macedonia","European",2021-12-27,517.284602175261,299.249029082946,875.956885506919,331.153564719732,168.525050513607,634.74398006333,305.389000083081,154.105553007996,590.197446951724
"Mali","African ",2021-12-27,99993.4998057111,36011.2373225537,166267.29263791,88514.6890849601,31859.2566278966,147231.047355757,84201.2200481672,30306.3478594051,140057.231586103
"Malta","European",2021-12-27,18.6737159785852,11.0644208291719,31.6898038020675,12.2079942655333,6.39814779001522,23.4633192333002,11.2738269814857,5.86089990504953,21.8480931703982
"Myanmar","South-East Asia",2021-12-27,58387.3404518193,30591.2372526674,97304.2828088721,39227.3490566765,18689.2804090082,72424.5403823495,35688.1184549675,16895.4927730232,66595.2912703679
"Montenegro","European",2021-12-27,218.414669087843,128.268882118827,370.030352554909,160.91272859495,83.5086482641025,308.551474761241,149.785533251015,77.0768375876133,289.643117413598
"Mongolia","Western Pacific",2021-12-27,2387.73279353438,1777.66047337437,2960.09994445518,2106.4033104646,1449.26492580025,2719.25531367249,1974.58875961539,1344.39104422833,2568.03623577667
"Northern Mariana Islands","Americas",2021-12-27,0,0,0,0,0,0,0,0,0
"Mozambique","African ",2021-12-27,111845.333320356,23538.0046137894,200155.555637799,99793.8942191872,20937.3863161797,178788.744116062,94945.1868713174,19919.4261973016,170091.139015043
"Mauritania","African ",2021-12-27,17677.4244088305,6328.3184325003,28597.1539446999,15845.9729330457,5672.17398161839,25624.2295641592,15077.044283468,5397.0518003234,24378.3015358354
"Montserrat","Americas",2021-12-27,0.00564847484109618,-0.802362967796344,0.808894320210619,0.00248453219977219,-0.372243038946458,0.377329525492741,0.00218955084496873,-0.329271104594084,0.333667796600375
"Mauritius","African ",2021-12-27,146.373102428334,86.165988261594,243.433697325299,65.6327277218997,33.7311863163789,125.195886933509,57.9160818213966,29.4946714503633,111.539015480823
"Malawi","African ",2021-12-27,41645.5525730975,5745.47488545193,77375.4944939686,37775.2214662568,5211.51894540993,70184.5997946713,34378.8084541313,4742.94536537308,63874.2228136554
"Malaysia","Western Pacific",2021-12-27,11067.927423113,6873.58712083253,17236.8754437068,6853.44040559814,3703.30187689551,12229.7451648819,6192.40913019784,3310.48517630084,11181.4457384936
"Namibia","African ",2021-12-27,15426.4731460004,8378.78765199428,22729.2453763311,14332.3438205643,7755.6622530102,21128.8121990582,13585.9603575073,7323.05482571552,20028.5821154712
"New Caledonia","Western Pacific",2021-12-27,36.1965973306101,-71.5467757721653,156.010706398851,22.1298308156428,-45.6278191055835,100.591400202874,19.9748370994636,-41.4693927082999,91.6520284570988
"Niger","African ",2021-12-27,110279.369395091,11643.089909848,207615.488373551,97482.7835019237,10292.6615429088,183540.901026119,92729.6867619025,9790.81904839899,174592.04058379
"Nigeria","African ",2021-12-27,431570.669843253,16007.1122911246,859613.320249356,381089.086681321,14134.7321069006,759062.832587548,372184.510341086,13804.4581486754,741326.473358078
"Nicaragua","Americas",2021-12-27,9254.44680918,5223.60552771033,14673.1666080227,6909.29695150987,3489.36265475961,11943.0055888745,6348.33490870257,3178.23967936314,11106.9591941263
"Niue","Western Pacific",2021-12-27,0,0,0,0,0,0,0,0,0
"Netherlands","European",2021-12-27,1768.42905875853,1042.33233012203,3008.27897490804,1262.54974178598,657.167472871611,2433.41931530325,1172.77984103183,605.426946830093,2279.43547588835
"Norway","European",2021-12-27,107.670990968497,62.7629377494174,180.211959246801,77.6678503546144,39.8759162555351,146.719208995661,72.1951922301086,36.7550433885401,137.495133822075
"Nepal","South-East Asia",2021-12-27,27653.4515538197,13049.3330913517,50753.1414894674,15966.9038221154,6875.16426506818,33010.7997055446,14347.5888517183,6127.4818550889,29937.5283669349
"Nauru","Western Pacific",2021-12-27,0,0,0,0,0,0,0,0,0
"New Zealand","Western Pacific",2021-12-27,15.2925963115468,9.26887726149824,24.1907100840066,9.07428652143476,4.76508215322442,16.4976079882049,8.17127251507887,4.24517133498086,15.0290333378805
"Oman","Eastern Mediterranean",2021-12-27,4320.23644118551,3092.51466454904,5595.12112562383,3668.95217704063,2381.28590229214,5050.64823991009,3420.838691059,2194.92961641572,4752.71403341172
"Pakistan","Eastern Mediterranean",2021-12-27,1257771.83979851,641047.198796091,1874559.20584851,1169462.38984321,593256.342581301,1738755.780609,1109539.1251279,562353.720847343,1650491.33276176
"Panama","Americas",2021-12-27,5473.9178682549,3670.88339889388,7633.10925791588,4255.61892494914,2521.06461028728,6533.69519688489,3926.59306775229,2298.08731956965,6098.28182277671
