0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028696977849520223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028696977849520223,0.0027793218454697055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028696977849520223,0.0027793218454697055,0.0037367059499856282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028696977849520223,0.0027793218454697055,0.0037367059499856282,0.0026759167492566896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0037367059499856282,0.0037367059499856282,0.0037367059499856282,0.0026759167492566896,0.0030718820397296746,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05385329619312906,0.0037367059499856282,0.0037367059499856282,0.0026759167492566896,0.0030718820397296746,0.004012247914686939,0,0,0,0,0,0,0,0,0,0,0,0
0.05385329619312906,0.05385329619312906,0.0037367059499856282,0.0026759167492566896,0.0030718820397296746,0.004012247914686939,0.0020717479009922583,0,0,0,0,0,0,0,0,0,0,0
0.05385329619312906,0.05385329619312906,0.05385329619312906,0.0026759167492566896,0.0030718820397296746,0.004012247914686939,0.0020717479009922583,0.0035975267003934795,0,0,0,0,0,0,0,0,0,0
