"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00119479857215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00119479857215706,0.00119479857215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00119479857215706,0.00119479857215706,0.00119479857215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00119479857215706,0.00119479857215706,0.00119479857215706,0.00119479857215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00119479857215706,0.00119479857215706,0.00119479857215706,0.00119479857215706,0.00126200204290092,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0183056745182013,0.00119479857215706,0.00119479857215706,0.00119479857215706,0.00126200204290092,0.00132515337423313,0,0,0,0,0,0,0,0,0,0,0,0
0.0183056745182013,0.0183056745182013,0.00119479857215706,0.00119479857215706,0.00126200204290092,0.00132515337423313,0.00144307058217414,0,0,0,0,0,0,0,0,0,0,0
0.0183056745182013,0.0183056745182013,0.0183056745182013,0.00119479857215706,0.00126200204290092,0.00132515337423313,0.00144307058217414,0.00148911917098446,0,0,0,0,0,0,0,0,0,0
