"week","year","gender","age","excess_deaths"
1,"2021","Male","85+",2847.6
1,"2020","Female","85+",-1095.4
1,"2021","Female","85+",2846.6
2,"2020","Male","0-14",-21
2,"2021","Male","0-14",-72
2,"2020","Female","0-14",2.19999999999999
2,"2021","Female","0-14",-56.8
2,"2020","Male","15-19",25.4
2,"2021","Male","15-19",35.4
2,"2020","Female","15-19",-10
2,"2021","Female","15-19",-16
2,"2020","Male","20-24",-8.39999999999998
2,"2021","Male","20-24",66.6
2,"2020","Female","20-24",-3.40000000000001
2,"2021","Female","20-24",5.59999999999999
2,"2020","Male","25-29",4.19999999999999
2,"2021","Male","25-29",132.2
2,"2020","Female","25-29",-16.6
2,"2021","Female","25-29",45.4
2,"2020","Male","30-34",88.2
2,"2021","Male","30-34",235.2
2,"2020","Female","30-34",41.6
2,"2021","Female","30-34",47.6
2,"2020","Male","35-39",90.2
2,"2021","Male","35-39",237.2
2,"2020","Female","35-39",30.4
2,"2021","Female","35-39",168.4
2,"2020","Male","40-44",71.4
2,"2021","Male","40-44",302.4
2,"2020","Female","40-44",10
2,"2021","Female","40-44",121
2,"2020","Male","45-49",24.2
2,"2021","Male","45-49",278.2
2,"2020","Female","45-49",-46.6
2,"2021","Female","45-49",130.4
2,"2020","Male","50-54",-114
2,"2021","Male","50-54",396
2,"2020","Female","50-54",-86.4
2,"2021","Female","50-54",198.6
2,"2020","Male","55-59",-101.6
2,"2021","Male","55-59",681.4
2,"2020","Female","55-59",-57.8
2,"2021","Female","55-59",190.2
2,"2020","Male","60-64",120.6
2,"2021","Male","60-64",1330.6
2,"2020","Female","60-64",57
2,"2021","Female","60-64",750
2,"2020","Male","65-69",87.5999999999999
2,"2021","Male","65-69",1708.6
2,"2020","Female","65-69",109.2
2,"2021","Female","65-69",982.2
2,"2020","Male","70-74",350.2
2,"2021","Male","70-74",2198.2
2,"2020","Female","70-74",312.2
2,"2021","Female","70-74",1476.2
2,"2020","Male","75-79",221.8
2,"2021","Male","75-79",2221.8
2,"2020","Female","75-79",219
2,"2021","Female","75-79",1355
2,"2020","Male","80-84",-34.1999999999998
2,"2021","Male","80-84",1932.8
2,"2020","Female","80-84",-114
2,"2021","Female","80-84",1487
2,"2020","Male","85+",-289.8
2,"2021","Male","85+",2629.2
2,"2020","Female","85+",-1084.2
2,"2021","Female","85+",2632.8
3,"2020","Male","0-14",-19.6
3,"2021","Male","0-14",-74.6
3,"2020","Female","0-14",8.39999999999998
3,"2021","Female","0-14",-45.6
3,"2020","Male","15-19",14.2
3,"2021","Male","15-19",13.2
3,"2020","Female","15-19",8.8
3,"2021","Female","15-19",5.8
3,"2020","Male","20-24",-2.60000000000002
3,"2021","Male","20-24",65.4
3,"2020","Female","20-24",0.400000000000006
3,"2021","Female","20-24",23.4
3,"2020","Male","25-29",28
3,"2021","Male","25-29",76
3,"2020","Female","25-29",1
3,"2021","Female","25-29",58
3,"2020","Male","30-34",58.6
3,"2021","Male","30-34",181.6
3,"2020","Female","30-34",34.2
3,"2021","Female","30-34",98.2
3,"2020","Male","35-39",77.6
3,"2021","Male","35-39",248.6
3,"2020","Female","35-39",48.8
3,"2021","Female","35-39",102.8
3,"2020","Male","40-44",39.6
3,"2021","Male","40-44",248.6
3,"2020","Female","40-44",6.39999999999998
3,"2021","Female","40-44",114.4
3,"2020","Male","45-49",40.8
3,"2021","Male","45-49",293.8
3,"2020","Female","45-49",1.19999999999999
3,"2021","Female","45-49",116.2
3,"2020","Male","50-54",-110.4
3,"2021","Male","50-54",365.6
3,"2020","Female","50-54",-72.4
3,"2021","Female","50-54",134.6
3,"2020","Male","55-59",-120
3,"2021","Male","55-59",596
3,"2020","Female","55-59",40.8
3,"2021","Female","55-59",270.8
3,"2020","Male","60-64",149.4
3,"2021","Male","60-64",1253.4
3,"2020","Female","60-64",93.8
3,"2021","Female","60-64",689.8
3,"2020","Male","65-69",165.8
3,"2021","Male","65-69",1639.8
3,"2020","Female","65-69",92
3,"2021","Female","65-69",872
3,"2020","Male","70-74",292.8
3,"2021","Male","70-74",2118.8
3,"2020","Female","70-74",286.4
3,"2021","Female","70-74",1433.4
3,"2020","Male","75-79",236.8
3,"2021","Male","75-79",2131.8
3,"2020","Female","75-79",16.5999999999999
3,"2021","Female","75-79",1427.6
3,"2020","Male","80-84",-66.4000000000001
3,"2021","Male","80-84",1539.6
3,"2020","Female","80-84",-119.2
3,"2021","Female","80-84",1190.8
3,"2020","Male","85+",-393.6
3,"2021","Male","85+",2303.4
3,"2020","Female","85+",-815.200000000001
3,"2021","Female","85+",2156.8
4,"2020","Male","0-14",-8.39999999999998
4,"2021","Male","0-14",-57.4
4,"2020","Female","0-14",-7.80000000000001
4,"2021","Female","0-14",-24.8
4,"2020","Male","15-19",-4.19999999999999
4,"2021","Male","15-19",52.8
4,"2020","Female","15-19",-0.799999999999997
4,"2021","Female","15-19",7.2
4,"2020","Male","20-24",3.60000000000002
4,"2021","Male","20-24",35.6
4,"2020","Female","20-24",-3.8
4,"2021","Female","20-24",25.2
4,"2020","Male","25-29",4.80000000000001
4,"2021","Male","25-29",61.8
4,"2020","Female","25-29",5.19999999999999
4,"2021","Female","25-29",68.2
4,"2020","Male","30-34",84.6
4,"2021","Male","30-34",174.6
4,"2020","Female","30-34",54.6
4,"2021","Female","30-34",36.6
4,"2020","Male","35-39",79
4,"2021","Male","35-39",222
4,"2020","Female","35-39",19.2
4,"2021","Female","35-39",65.2
4,"2020","Male","40-44",55.4
4,"2021","Male","40-44",292.4
4,"2020","Female","40-44",16
4,"2021","Female","40-44",103
4,"2020","Male","45-49",-0.600000000000023
4,"2021","Male","45-49",296.4
4,"2020","Female","45-49",-13.8
4,"2021","Female","45-49",110.2
4,"2020","Male","50-54",-90.8
4,"2021","Male","50-54",353.2
4,"2020","Female","50-54",-59.8
4,"2021","Female","50-54",153.2
4,"2020","Male","55-59",-17.5999999999999
4,"2021","Male","55-59",590.4
4,"2020","Female","55-59",-64.2
4,"2021","Female","55-59",253.8
4,"2020","Male","60-64",206.6
4,"2021","Male","60-64",1191.6
4,"2020","Female","60-64",104.2
4,"2021","Female","60-64",566.2
4,"2020","Male","65-69",155.6
4,"2021","Male","65-69",1388.6
4,"2020","Female","65-69",134.2
4,"2021","Female","65-69",779.2
4,"2020","Male","70-74",487.8
4,"2021","Male","70-74",2013.8
4,"2020","Female","70-74",258.8
4,"2021","Female","70-74",1171.8
4,"2020","Male","75-79",289.6
4,"2021","Male","75-79",1776.6
4,"2020","Female","75-79",175.2
4,"2021","Female","75-79",1173.2
4,"2020","Male","80-84",47.1999999999998
4,"2021","Male","80-84",1338.2
4,"2020","Female","80-84",-127
4,"2021","Female","80-84",1001
4,"2020","Male","85+",-202
4,"2021","Male","85+",1947
4,"2020","Female","85+",-886.200000000001
4,"2021","Female","85+",1569.8
5,"2020","Male","0-14",-45
5,"2021","Male","0-14",-105
5,"2020","Female","0-14",4.80000000000001
5,"2021","Female","0-14",-19.2
5,"2020","Male","15-19",21.8
5,"2021","Male","15-19",48.8
5,"2020","Female","15-19",7.4
5,"2021","Female","15-19",-0.600000000000001
5,"2020","Male","20-24",8.19999999999999
5,"2021","Male","20-24",44.2
5,"2020","Female","20-24",-10.6
5,"2021","Female","20-24",50.4
5,"2020","Male","25-29",28
5,"2021","Male","25-29",88
5,"2020","Female","25-29",6
5,"2021","Female","25-29",47
5,"2020","Male","30-34",54.6
5,"2021","Male","30-34",187.6
5,"2020","Female","30-34",-1
5,"2021","Female","30-34",59
5,"2020","Male","35-39",64.2
5,"2021","Male","35-39",268.2
5,"2020","Female","35-39",13.4
5,"2021","Female","35-39",99.4
5,"2020","Male","40-44",51.6
5,"2021","Male","40-44",266.6
5,"2020","Female","40-44",13.8
5,"2021","Female","40-44",90.8
5,"2020","Male","45-49",-9.20000000000005
5,"2021","Male","45-49",141.8
5,"2020","Female","45-49",-3.60000000000002
5,"2021","Female","45-49",98.4
5,"2020","Male","50-54",-9.40000000000009
5,"2021","Male","50-54",272.6
5,"2020","Female","50-54",-61.2
5,"2021","Female","50-54",55.8
5,"2020","Male","55-59",-139.4
5,"2021","Male","55-59",422.6
5,"2020","Female","55-59",0.599999999999909
5,"2021","Female","55-59",205.6
5,"2020","Male","60-64",93.1999999999998
5,"2021","Male","60-64",1076.2
5,"2020","Female","60-64",45.2
5,"2021","Female","60-64",573.2
5,"2020","Male","65-69",152.6
5,"2021","Male","65-69",1411.6
5,"2020","Female","65-69",139.4
5,"2021","Female","65-69",735.4
5,"2020","Male","70-74",395.8
5,"2021","Male","70-74",1801.8
5,"2020","Female","70-74",246
5,"2021","Female","70-74",1054
5,"2020","Male","75-79",355.2
5,"2021","Male","75-79",1565.2
5,"2020","Female","75-79",151.4
5,"2021","Female","75-79",1013.4
5,"2020","Male","80-84",-69.4000000000001
5,"2021","Male","80-84",1288.6
5,"2020","Female","80-84",-136.4
5,"2021","Female","80-84",662.6
5,"2020","Male","85+",-165.4
5,"2021","Male","85+",1590.6
5,"2020","Female","85+",-445
5,"2021","Female","85+",1039
6,"2020","Male","0-14",8.19999999999999
6,"2021","Male","0-14",-65.8
6,"2020","Female","0-14",-12.2
6,"2021","Female","0-14",-85.2
6,"2020","Male","15-19",20.6
6,"2021","Male","15-19",9.59999999999999
6,"2020","Female","15-19",-5.6
6,"2021","Female","15-19",4.4
6,"2020","Male","20-24",11.4
6,"2021","Male","20-24",3.39999999999998
6,"2020","Female","20-24",15.6
6,"2021","Female","20-24",17.6
6,"2020","Male","25-29",23.4
6,"2021","Male","25-29",110.4
6,"2020","Female","25-29",3
6,"2021","Female","25-29",3
6,"2020","Male","30-34",45.2
6,"2021","Male","30-34",123.2
6,"2020","Female","30-34",16.4
6,"2021","Female","30-34",49.4
6,"2020","Male","35-39",66.8
6,"2021","Male","35-39",163.8
6,"2020","Female","35-39",15.2
6,"2021","Female","35-39",108.2
6,"2020","Male","40-44",59
6,"2021","Male","40-44",218
6,"2020","Female","40-44",12
6,"2021","Female","40-44",115
6,"2020","Male","45-49",12.6
6,"2021","Male","45-49",192.6
6,"2020","Female","45-49",20.8
6,"2021","Female","45-49",109.8
6,"2020","Male","50-54",-121.2
6,"2021","Male","50-54",279.8
6,"2020","Female","50-54",-96.4
6,"2021","Female","50-54",23.6
6,"2020","Male","55-59",-31
6,"2021","Male","55-59",428
6,"2020","Female","55-59",-19.2
6,"2021","Female","55-59",119.8
6,"2020","Male","60-64",210
6,"2021","Male","60-64",815
6,"2020","Female","60-64",166.2
6,"2021","Female","60-64",432.2
6,"2020","Male","65-69",84.8000000000002
6,"2021","Male","65-69",924.8
6,"2020","Female","65-69",79.8000000000002
6,"2021","Female","65-69",442.8
6,"2020","Male","70-74",339.4
6,"2021","Male","70-74",1443.4
6,"2020","Female","70-74",188.4
6,"2021","Female","70-74",743.4
6,"2020","Male","75-79",221
6,"2021","Male","75-79",1146
6,"2020","Female","75-79",331
6,"2021","Female","75-79",840
6,"2020","Male","80-84",11.1999999999998
6,"2021","Male","80-84",850.2
6,"2020","Female","80-84",-12.8000000000002
6,"2021","Female","80-84",503.2
6,"2020","Male","85+",151
6,"2021","Male","85+",907
6,"2020","Female","85+",-506.4
6,"2021","Female","85+",87.6000000000004
7,"2020","Male","0-14",-51.4
7,"2021","Male","0-14",-97.4
7,"2020","Female","0-14",13.6
7,"2021","Female","0-14",-42.4
7,"2020","Male","15-19",5.59999999999999
7,"2021","Male","15-19",3.59999999999999
7,"2020","Female","15-19",-6.2
7,"2021","Female","15-19",16.8
7,"2020","Male","20-24",0.800000000000011
7,"2021","Male","20-24",14.8
7,"2020","Female","20-24",7.8
7,"2021","Female","20-24",9.8
7,"2020","Male","25-29",23.4
7,"2021","Male","25-29",47.4
7,"2020","Female","25-29",-8.80000000000001
7,"2021","Female","25-29",-2.80000000000001
7,"2020","Male","30-34",51
7,"2021","Male","30-34",172
7,"2020","Female","30-34",53.2
7,"2021","Female","30-34",38.2
7,"2020","Male","35-39",80.2
7,"2021","Male","35-39",125.2
7,"2020","Female","35-39",10.2
7,"2021","Female","35-39",88.2
7,"2020","Male","40-44",86.2
7,"2021","Male","40-44",183.2
7,"2020","Female","40-44",10.8
7,"2021","Female","40-44",56.8
7,"2020","Male","45-49",-33.2
7,"2021","Male","45-49",134.8
7,"2020","Female","45-49",-87.6
7,"2021","Female","45-49",51.4
7,"2020","Male","50-54",-160.6
7,"2021","Male","50-54",209.4
7,"2020","Female","50-54",-58.8
7,"2021","Female","50-54",19.2
7,"2020","Male","55-59",-12.4000000000001
7,"2021","Male","55-59",343.6
7,"2020","Female","55-59",-48
7,"2021","Female","55-59",30
7,"2020","Male","60-64",176.4
7,"2021","Male","60-64",773.4
7,"2020","Female","60-64",173.8
7,"2021","Female","60-64",487.8
7,"2020","Male","65-69",174.2
7,"2021","Male","65-69",991.2
7,"2020","Female","65-69",100.8
7,"2021","Female","65-69",430.8
7,"2020","Male","70-74",331.6
7,"2021","Male","70-74",1243.6
7,"2020","Female","70-74",266
7,"2021","Female","70-74",785
7,"2020","Male","75-79",433.6
7,"2021","Male","75-79",1116.6
7,"2020","Female","75-79",239
7,"2021","Female","75-79",654
7,"2020","Male","80-84",19.1999999999998
7,"2021","Male","80-84",637.2
7,"2020","Female","80-84",-131.8
7,"2021","Female","80-84",387.2
7,"2020","Male","85+",-129
7,"2021","Male","85+",659
7,"2020","Female","85+",-527.6
7,"2021","Female","85+",-108.6
8,"2020","Male","0-14",-35.4
8,"2021","Male","0-14",-64.4
8,"2020","Female","0-14",-51.8
8,"2021","Female","0-14",-43.8
8,"2020","Male","15-19",17.4
8,"2021","Male","15-19",21.4
8,"2020","Female","15-19",11.2
8,"2021","Female","15-19",11.2
8,"2020","Male","20-24",-25.6
8,"2021","Male","20-24",38.4
8,"2020","Female","20-24",6.8
8,"2021","Female","20-24",29.8
8,"2020","Male","25-29",58.8
8,"2021","Male","25-29",98.8
8,"2020","Female","25-29",5.80000000000001
8,"2021","Female","25-29",18.8
8,"2020","Male","30-34",62.8
8,"2021","Male","30-34",112.8
8,"2020","Female","30-34",40.4
8,"2021","Female","30-34",42.4
8,"2020","Male","35-39",75.6
8,"2021","Male","35-39",185.6
8,"2020","Female","35-39",25.8
8,"2021","Female","35-39",71.8
8,"2020","Male","40-44",80.8
8,"2021","Male","40-44",194.8
8,"2020","Female","40-44",45.8
8,"2021","Female","40-44",63.8
8,"2020","Male","45-49",22.2
8,"2021","Male","45-49",127.2
8,"2020","Female","45-49",6.80000000000001
8,"2021","Female","45-49",44.8
8,"2020","Male","50-54",-45.8
8,"2021","Male","50-54",173.2
8,"2020","Female","50-54",-15.4
8,"2021","Female","50-54",69.6
8,"2020","Male","55-59",-67.4000000000001
8,"2021","Male","55-59",164.6
8,"2020","Female","55-59",-95.2
8,"2021","Female","55-59",40.8
8,"2020","Male","60-64",198.2
8,"2021","Male","60-64",568.2
8,"2020","Female","60-64",155.2
8,"2021","Female","60-64",344.2
8,"2020","Male","65-69",148.2
8,"2021","Male","65-69",784.2
8,"2020","Female","65-69",116.4
8,"2021","Female","65-69",395.4
8,"2020","Male","70-74",405.4
8,"2021","Male","70-74",1103.4
8,"2020","Female","70-74",231.6
8,"2021","Female","70-74",752.6
8,"2020","Male","75-79",339.2
8,"2021","Male","75-79",856.2
8,"2020","Female","75-79",261
8,"2021","Female","75-79",589
8,"2020","Male","80-84",49.8000000000002
8,"2021","Male","80-84",472.8
8,"2020","Female","80-84",94
8,"2021","Female","80-84",229
8,"2020","Male","85+",154.2
8,"2021","Male","85+",327.2
8,"2020","Female","85+",-417.4
8,"2021","Female","85+",-374.4
9,"2020","Male","0-14",-3
9,"2021","Male","0-14",-90
9,"2020","Female","0-14",5.39999999999998
9,"2021","Female","0-14",-61.6
9,"2020","Male","15-19",12.2
9,"2021","Male","15-19",15.2
9,"2020","Female","15-19",1.2
9,"2021","Female","15-19",4.2
9,"2020","Male","20-24",-8.39999999999998
9,"2021","Male","20-24",30.6
9,"2020","Female","20-24",-0.200000000000003
9,"2021","Female","20-24",11.8
9,"2020","Male","25-29",39
9,"2021","Male","25-29",73
9,"2020","Female","25-29",4.40000000000001
9,"2021","Female","25-29",21.4
9,"2020","Male","30-34",104.6
9,"2021","Male","30-34",112.6
9,"2020","Female","30-34",29.8
9,"2021","Female","30-34",48.8
9,"2020","Male","35-39",66
9,"2021","Male","35-39",113
9,"2020","Female","35-39",13.6
9,"2021","Female","35-39",38.6
9,"2020","Male","40-44",23.2
9,"2021","Male","40-44",163.2
9,"2020","Female","40-44",8.60000000000002
9,"2021","Female","40-44",91.6
9,"2020","Male","45-49",-23.8
9,"2021","Male","45-49",86.2
9,"2020","Female","45-49",-18.4
9,"2021","Female","45-49",11.6
9,"2020","Male","50-54",-6
9,"2021","Male","50-54",61
9,"2020","Female","50-54",-78.8
9,"2021","Female","50-54",-21.8
9,"2020","Male","55-59",33.8
9,"2021","Male","55-59",174.8
9,"2020","Female","55-59",-47.2
9,"2021","Female","55-59",-17.2
9,"2020","Male","60-64",167.4
9,"2021","Male","60-64",526.4
9,"2020","Female","60-64",103.8
9,"2021","Female","60-64",231.8
9,"2020","Male","65-69",229.8
9,"2021","Male","65-69",427.8
9,"2020","Female","65-69",81.1999999999998
9,"2021","Female","65-69",289.2
9,"2020","Male","70-74",358.2
9,"2021","Male","70-74",849.2
9,"2020","Female","70-74",367.8
9,"2021","Female","70-74",565.8
9,"2020","Male","75-79",453.6
9,"2021","Male","75-79",578.6
9,"2020","Female","75-79",366.4
9,"2021","Female","75-79",546.4
9,"2020","Male","80-84",126.2
9,"2021","Male","80-84",388.2
9,"2020","Female","80-84",60
9,"2021","Female","80-84",120
9,"2020","Male","85+",153.8
9,"2021","Male","85+",74.8000000000002
9,"2020","Female","85+",-119.4
9,"2021","Female","85+",-894.4
10,"2020","Male","0-14",-25.4
10,"2021","Male","0-14",-80.4
10,"2020","Female","0-14",-40.2
10,"2021","Female","0-14",-69.2
10,"2020","Male","15-19",4.19999999999999
10,"2021","Male","15-19",56.2
10,"2020","Female","15-19",-16.6
10,"2021","Female","15-19",11.4
10,"2020","Male","20-24",23.4
10,"2021","Male","20-24",1.39999999999998
10,"2020","Female","20-24",-7.59999999999999
10,"2021","Female","20-24",-0.599999999999994
10,"2020","Male","25-29",30
10,"2021","Male","25-29",66
10,"2020","Female","25-29",30.2
10,"2021","Female","25-29",14.2
10,"2020","Male","30-34",36.2
10,"2021","Male","30-34",108.2
10,"2020","Female","30-34",35.6
10,"2021","Female","30-34",27.6
10,"2020","Male","35-39",84.4
10,"2021","Male","35-39",116.4
10,"2020","Female","35-39",16.8
10,"2021","Female","35-39",32.8
10,"2020","Male","40-44",94.4
10,"2021","Male","40-44",129.4
10,"2020","Female","40-44",53
10,"2021","Female","40-44",93
10,"2020","Male","45-49",34.6
10,"2021","Male","45-49",88.6
10,"2020","Female","45-49",12.8
10,"2021","Female","45-49",20.8
10,"2020","Male","50-54",-144.2
10,"2021","Male","50-54",49.8
10,"2020","Female","50-54",-55.2
10,"2021","Female","50-54",-28.2
10,"2020","Male","55-59",5.20000000000005
10,"2021","Male","55-59",17.2
10,"2020","Female","55-59",-45.2
10,"2021","Female","55-59",-19.2
10,"2020","Male","60-64",309.8
10,"2021","Male","60-64",351.8
10,"2020","Female","60-64",46.8
10,"2021","Female","60-64",81.8
10,"2020","Male","65-69",239.2
10,"2021","Male","65-69",400.2
10,"2020","Female","65-69",158.2
10,"2021","Female","65-69",208.2
10,"2020","Male","70-74",465.4
10,"2021","Male","70-74",638.4
10,"2020","Female","70-74",244.6
10,"2021","Female","70-74",443.6
10,"2020","Male","75-79",503.2
10,"2021","Male","75-79",550.2
10,"2020","Female","75-79",239.8
10,"2021","Female","75-79",259.8
10,"2020","Male","80-84",197
10,"2021","Male","80-84",231
10,"2020","Female","80-84",141
10,"2021","Female","80-84",17
10,"2020","Male","85+",256
10,"2021","Male","85+",-200
10,"2020","Female","85+",-252.200000000001
10,"2021","Female","85+",-1001.2
11,"2020","Male","0-14",-10.4
11,"2021","Male","0-14",-76.4
11,"2020","Female","0-14",-64.8
11,"2021","Female","0-14",-78.8
11,"2020","Male","15-19",23.6
11,"2021","Male","15-19",34.6
11,"2020","Female","15-19",2.2
11,"2021","Female","15-19",-10.8
11,"2020","Male","20-24",16.4
11,"2021","Male","20-24",35.4
11,"2020","Female","20-24",1
11,"2021","Female","20-24",20
11,"2020","Male","25-29",37.6
11,"2021","Male","25-29",89.6
11,"2020","Female","25-29",10.6
11,"2021","Female","25-29",43.6
11,"2020","Male","30-34",49.2
11,"2021","Male","30-34",120.2
11,"2020","Female","30-34",18.8
11,"2021","Female","30-34",63.8
11,"2020","Male","35-39",112.4
11,"2021","Male","35-39",174.4
11,"2020","Female","35-39",30.4
11,"2021","Female","35-39",35.4
11,"2020","Male","40-44",70.2
11,"2021","Male","40-44",176.2
11,"2020","Female","40-44",9.39999999999998
11,"2021","Female","40-44",68.4
11,"2020","Male","45-49",-19.2
11,"2021","Male","45-49",93.8
11,"2020","Female","45-49",-27.4
11,"2021","Female","45-49",12.6
11,"2020","Male","50-54",-48.4000000000001
11,"2021","Male","50-54",-7.40000000000009
11,"2020","Female","50-54",-60.4
11,"2021","Female","50-54",-4.39999999999998
11,"2020","Male","55-59",-57.8
11,"2021","Male","55-59",-31.8
11,"2020","Female","55-59",-54.2
11,"2021","Female","55-59",-48.2
11,"2020","Male","60-64",168.8
11,"2021","Male","60-64",322.8
11,"2020","Female","60-64",145.4
11,"2021","Female","60-64",61.4000000000001
11,"2020","Male","65-69",286
11,"2021","Male","65-69",330
11,"2020","Female","65-69",149.2
11,"2021","Female","65-69",94.1999999999998
11,"2020","Male","70-74",487
11,"2021","Male","70-74",601
11,"2020","Female","70-74",266
11,"2021","Female","70-74",370
11,"2020","Male","75-79",348.4
11,"2021","Male","75-79",411.4
11,"2020","Female","75-79",290.6
11,"2021","Female","75-79",253.6
11,"2020","Male","80-84",236.8
11,"2021","Male","80-84",180.8
11,"2020","Female","80-84",55
11,"2021","Female","80-84",-29
11,"2020","Male","85+",275.6
11,"2021","Male","85+",-192.4
11,"2020","Female","85+",-109.200000000001
11,"2021","Female","85+",-1115.2
12,"2020","Male","0-14",-22.6
12,"2021","Male","0-14",-85.6
12,"2020","Female","0-14",-37.2
12,"2021","Female","0-14",-72.2
12,"2020","Male","15-19",-0.599999999999994
12,"2021","Male","15-19",44.4
12,"2020","Female","15-19",-0.399999999999999
12,"2021","Female","15-19",0.600000000000001
12,"2020","Male","20-24",-9.19999999999999
12,"2021","Male","20-24",3.80000000000001
12,"2020","Female","20-24",6
12,"2021","Female","20-24",12
12,"2020","Male","25-29",26.8
12,"2021","Male","25-29",45.8
12,"2020","Female","25-29",37.6
12,"2021","Female","25-29",27.6
12,"2020","Male","30-34",83.6
12,"2021","Male","30-34",133.6
12,"2020","Female","30-34",32
12,"2021","Female","30-34",45
12,"2020","Male","35-39",80.2
12,"2021","Male","35-39",159.2
12,"2020","Female","35-39",50.6
12,"2021","Female","35-39",112.6
12,"2020","Male","40-44",111.2
12,"2021","Male","40-44",143.2
12,"2020","Female","40-44",55.2
12,"2021","Female","40-44",52.2
12,"2020","Male","45-49",-4
12,"2021","Male","45-49",133
12,"2020","Female","45-49",11.2
12,"2021","Female","45-49",38.2
12,"2020","Male","50-54",-16
12,"2021","Male","50-54",106
12,"2020","Female","50-54",-67.2
12,"2021","Female","50-54",-6.20000000000005
12,"2020","Male","55-59",70.5999999999999
12,"2021","Male","55-59",96.5999999999999
12,"2020","Female","55-59",2.79999999999995
12,"2021","Female","55-59",-0.200000000000045
12,"2020","Male","60-64",216.4
12,"2021","Male","60-64",285.4
12,"2020","Female","60-64",158
12,"2021","Female","60-64",180
12,"2020","Male","65-69",302.6
12,"2021","Male","65-69",267.6
12,"2020","Female","65-69",235.4
12,"2021","Female","65-69",134.4
12,"2020","Male","70-74",522.2
12,"2021","Male","70-74",588.2
12,"2020","Female","70-74",361
12,"2021","Female","70-74",422
12,"2020","Male","75-79",553.8
12,"2021","Male","75-79",386.8
12,"2020","Female","75-79",495.8
12,"2021","Female","75-79",474.8
12,"2020","Male","80-84",296.4
12,"2021","Male","80-84",85.4000000000001
12,"2020","Female","80-84",157.4
12,"2021","Female","80-84",62.4000000000001
12,"2020","Male","85+",107.6
12,"2021","Male","85+",-295.4
12,"2020","Female","85+",-290.6
12,"2021","Female","85+",-1175.6
13,"2020","Male","0-14",-58.6
13,"2021","Male","0-14",-81.6
13,"2020","Female","0-14",-24.2
13,"2021","Female","0-14",-84.2
13,"2020","Male","15-19",23.6
13,"2021","Male","15-19",-1.40000000000001
13,"2020","Female","15-19",-21
13,"2021","Female","15-19",7
13,"2020","Male","20-24",27.2
13,"2021","Male","20-24",33.2
13,"2020","Female","20-24",1.59999999999999
13,"2021","Female","20-24",19.6
13,"2020","Male","25-29",51.8
13,"2021","Male","25-29",39.8
13,"2020","Female","25-29",50.8
13,"2021","Female","25-29",20.8
13,"2020","Male","30-34",81.8
13,"2021","Male","30-34",137.8
13,"2020","Female","30-34",51.6
13,"2021","Female","30-34",44.6
13,"2020","Male","35-39",193.2
13,"2021","Male","35-39",124.2
13,"2020","Female","35-39",61
13,"2021","Female","35-39",58
13,"2020","Male","40-44",83.8
13,"2021","Male","40-44",188.8
13,"2020","Female","40-44",42.2
13,"2021","Female","40-44",90.2
13,"2020","Male","45-49",101.4
13,"2021","Male","45-49",29.4
13,"2020","Female","45-49",-26.4
13,"2021","Female","45-49",-69.4
13,"2020","Male","50-54",77.5999999999999
13,"2021","Male","50-54",80.5999999999999
13,"2020","Female","50-54",-4.79999999999995
