"week","year","gender","age","excess_deaths"
2,"2021","Female","70-74",1606.2
2,"2020","Male","75-79",221.8
2,"2021","Male","75-79",2417.8
2,"2020","Female","75-79",219
2,"2021","Female","75-79",1535
2,"2020","Male","80-84",-34.1999999999998
2,"2021","Male","80-84",2090.8
2,"2020","Female","80-84",-114
2,"2021","Female","80-84",1655
2,"2020","Male","85+",-289.8
2,"2021","Male","85+",2852.2
2,"2020","Female","85+",-1084.2
2,"2021","Female","85+",2996.8
3,"2020","Male","0-14",-19.6
3,"2021","Male","0-14",-42.6
3,"2020","Female","0-14",8.39999999999998
3,"2021","Female","0-14",-23.6
3,"2020","Male","15-19",14.2
3,"2021","Male","15-19",23.2
3,"2020","Female","15-19",8.8
3,"2021","Female","15-19",8.8
3,"2020","Male","20-24",-2.60000000000002
3,"2021","Male","20-24",75.4
3,"2020","Female","20-24",0.400000000000006
3,"2021","Female","20-24",27.4
3,"2020","Male","25-29",28
3,"2021","Male","25-29",98
3,"2020","Female","25-29",1
3,"2021","Female","25-29",61
3,"2020","Male","30-34",58.6
3,"2021","Male","30-34",211.6
3,"2020","Female","30-34",34.2
3,"2021","Female","30-34",103.2
3,"2020","Male","35-39",77.6
3,"2021","Male","35-39",276.6
3,"2020","Female","35-39",48.8
3,"2021","Female","35-39",116.8
3,"2020","Male","40-44",39.6
3,"2021","Male","40-44",272.6
3,"2020","Female","40-44",6.39999999999998
3,"2021","Female","40-44",131.4
3,"2020","Male","45-49",40.8
3,"2021","Male","45-49",329.8
3,"2020","Female","45-49",1.19999999999999
3,"2021","Female","45-49",140.2
3,"2020","Male","50-54",-110.4
3,"2021","Male","50-54",420.6
3,"2020","Female","50-54",-72.4
3,"2021","Female","50-54",181.6
3,"2020","Male","55-59",-120
3,"2021","Male","55-59",681
3,"2020","Female","55-59",40.8
3,"2021","Female","55-59",322.8
3,"2020","Male","60-64",149.4
3,"2021","Male","60-64",1398.4
3,"2020","Female","60-64",93.8
3,"2021","Female","60-64",772.8
3,"2020","Male","65-69",165.8
3,"2021","Male","65-69",1792.8
3,"2020","Female","65-69",92
3,"2021","Female","65-69",955
3,"2020","Male","70-74",292.8
3,"2021","Male","70-74",2326.8
3,"2020","Female","70-74",286.4
3,"2021","Female","70-74",1564.4
3,"2020","Male","75-79",236.8
3,"2021","Male","75-79",2335.8
3,"2020","Female","75-79",16.5999999999999
3,"2021","Female","75-79",1544.6
3,"2020","Male","80-84",-66.4000000000001
3,"2021","Male","80-84",1703.6
3,"2020","Female","80-84",-119.2
3,"2021","Female","80-84",1364.8
3,"2020","Male","85+",-393.6
3,"2021","Male","85+",2509.4
3,"2020","Female","85+",-815.200000000001
3,"2021","Female","85+",2532.8
4,"2020","Male","0-14",-8.39999999999998
4,"2021","Male","0-14",-32.4
4,"2020","Female","0-14",-7.80000000000001
4,"2021","Female","0-14",-10.8
4,"2020","Male","15-19",-4.19999999999999
4,"2021","Male","15-19",57.8
4,"2020","Female","15-19",-0.799999999999997
4,"2021","Female","15-19",8.2
4,"2020","Male","20-24",3.60000000000002
4,"2021","Male","20-24",41.6
4,"2020","Female","20-24",-3.8
4,"2021","Female","20-24",29.2
4,"2020","Male","25-29",4.80000000000001
4,"2021","Male","25-29",77.8
4,"2020","Female","25-29",5.19999999999999
4,"2021","Female","25-29",80.2
4,"2020","Male","30-34",84.6
4,"2021","Male","30-34",188.6
4,"2020","Female","30-34",54.6
4,"2021","Female","30-34",49.6
4,"2020","Male","35-39",79
4,"2021","Male","35-39",236
4,"2020","Female","35-39",19.2
4,"2021","Female","35-39",68.2
4,"2020","Male","40-44",55.4
4,"2021","Male","40-44",317.4
4,"2020","Female","40-44",16
4,"2021","Female","40-44",116
4,"2020","Male","45-49",-0.600000000000023
4,"2021","Male","45-49",319.4
4,"2020","Female","45-49",-13.8
4,"2021","Female","45-49",126.2
4,"2020","Male","50-54",-90.8
4,"2021","Male","50-54",405.2
4,"2020","Female","50-54",-59.8
4,"2021","Female","50-54",173.2
4,"2020","Male","55-59",-17.5999999999999
4,"2021","Male","55-59",654.4
4,"2020","Female","55-59",-64.2
4,"2021","Female","55-59",289.8
4,"2020","Male","60-64",206.6
4,"2021","Male","60-64",1268.6
4,"2020","Female","60-64",104.2
4,"2021","Female","60-64",617.2
4,"2020","Male","65-69",155.6
4,"2021","Male","65-69",1490.6
4,"2020","Female","65-69",134.2
4,"2021","Female","65-69",855.2
4,"2020","Male","70-74",487.8
4,"2021","Male","70-74",2147.8
4,"2020","Female","70-74",258.8
4,"2021","Female","70-74",1267.8
4,"2020","Male","75-79",289.6
4,"2021","Male","75-79",1889.6
4,"2020","Female","75-79",175.2
4,"2021","Female","75-79",1256.2
4,"2020","Male","80-84",47.1999999999998
4,"2021","Male","80-84",1456.2
4,"2020","Female","80-84",-127
4,"2021","Female","80-84",1140
4,"2020","Male","85+",-202
4,"2021","Male","85+",2137
4,"2020","Female","85+",-886.200000000001
4,"2021","Female","85+",1881.8
5,"2020","Male","0-14",-45
5,"2021","Male","0-14",-82
5,"2020","Female","0-14",5.80000000000001
5,"2021","Female","0-14",-3.19999999999999
5,"2020","Male","15-19",21.8
5,"2021","Male","15-19",59.8
5,"2020","Female","15-19",6.4
5,"2021","Female","15-19",0.399999999999999
5,"2020","Male","20-24",8.19999999999999
5,"2021","Male","20-24",56.2
5,"2020","Female","20-24",-10.6
5,"2021","Female","20-24",56.4
5,"2020","Male","25-29",25
5,"2021","Male","25-29",108
5,"2020","Female","25-29",5
5,"2021","Female","25-29",56
5,"2020","Male","30-34",52.6
5,"2021","Male","30-34",214.6
5,"2020","Female","30-34",-3
5,"2021","Female","30-34",73
5,"2020","Male","35-39",64.2
5,"2021","Male","35-39",294.2
5,"2020","Female","35-39",12.4
5,"2021","Female","35-39",112.4
5,"2020","Male","40-44",49.6
5,"2021","Male","40-44",280.6
5,"2020","Female","40-44",13.8
5,"2021","Female","40-44",117.8
5,"2020","Male","45-49",-11.2
5,"2021","Male","45-49",175.8
5,"2020","Female","45-49",-3.60000000000002
5,"2021","Female","45-49",123.4
5,"2020","Male","50-54",-10.4000000000001
5,"2021","Male","50-54",330.6
5,"2020","Female","50-54",-62.2
5,"2021","Female","50-54",87.8
5,"2020","Male","55-59",-140.4
5,"2021","Male","55-59",508.6
5,"2020","Female","55-59",-0.400000000000091
5,"2021","Female","55-59",260.6
5,"2020","Male","60-64",93.1999999999998
5,"2021","Male","60-64",1180.2
5,"2020","Female","60-64",45.2
5,"2021","Female","60-64",657.2
5,"2020","Male","65-69",151.6
5,"2021","Male","65-69",1522.6
5,"2020","Female","65-69",138.4
5,"2021","Female","65-69",813.4
5,"2020","Male","70-74",395.8
5,"2021","Male","70-74",1967.8
5,"2020","Female","70-74",247
5,"2021","Female","70-74",1174
5,"2020","Male","75-79",356.2
5,"2021","Male","75-79",1708.2
5,"2020","Female","75-79",151.4
5,"2021","Female","75-79",1142.4
5,"2020","Male","80-84",-69.4000000000001
5,"2021","Male","80-84",1400.6
5,"2020","Female","80-84",-136.4
5,"2021","Female","80-84",782.6
5,"2020","Male","85+",-166.4
5,"2021","Male","85+",1747.6
5,"2020","Female","85+",-443
5,"2021","Female","85+",1332
6,"2020","Male","0-14",3.19999999999999
6,"2021","Male","0-14",-33.8
6,"2020","Female","0-14",-14.2
6,"2021","Female","0-14",-68.2
6,"2020","Male","15-19",18.6
6,"2021","Male","15-19",19.6
6,"2020","Female","15-19",-5.6
6,"2021","Female","15-19",8.4
6,"2020","Male","20-24",11.4
6,"2021","Male","20-24",8.39999999999998
6,"2020","Female","20-24",14.6
6,"2021","Female","20-24",25.6
6,"2020","Male","25-29",22.4
6,"2021","Male","25-29",132.4
6,"2020","Female","25-29",3
6,"2021","Female","25-29",12
6,"2020","Male","30-34",41.2
6,"2021","Male","30-34",144.2
6,"2020","Female","30-34",15.4
6,"2021","Female","30-34",64.4
6,"2020","Male","35-39",66.8
6,"2021","Male","35-39",187.8
6,"2020","Female","35-39",15.2
6,"2021","Female","35-39",123.2
6,"2020","Male","40-44",57
6,"2021","Male","40-44",246
6,"2020","Female","40-44",11
6,"2021","Female","40-44",144
6,"2020","Male","45-49",11.6
6,"2021","Male","45-49",232.6
6,"2020","Female","45-49",19.8
6,"2021","Female","45-49",140.8
6,"2020","Male","50-54",-122.2
6,"2021","Male","50-54",324.8
6,"2020","Female","50-54",-95.4
6,"2021","Female","50-54",63.6
6,"2020","Male","55-59",-32
6,"2021","Male","55-59",518
6,"2020","Female","55-59",-18.2
6,"2021","Female","55-59",189.8
6,"2020","Male","60-64",211
6,"2021","Male","60-64",919
6,"2020","Female","60-64",167.2
6,"2021","Female","60-64",498.2
6,"2020","Male","65-69",83.8000000000002
6,"2021","Male","65-69",1070.8
6,"2020","Female","65-69",79.8000000000002
6,"2021","Female","65-69",519.8
6,"2020","Male","70-74",342.4
6,"2021","Male","70-74",1589.4
6,"2020","Female","70-74",187.4
6,"2021","Female","70-74",867.4
6,"2020","Male","75-79",218
6,"2021","Male","75-79",1299
6,"2020","Female","75-79",330
6,"2021","Female","75-79",936
6,"2020","Male","80-84",12.1999999999998
6,"2021","Male","80-84",967.2
6,"2020","Female","80-84",-12.8000000000002
6,"2021","Female","80-84",637.2
6,"2020","Male","85+",152
6,"2021","Male","85+",1057
6,"2020","Female","85+",-505.4
6,"2021","Female","85+",365.6
7,"2020","Male","0-14",-52.4
7,"2021","Male","0-14",-66.4
7,"2020","Female","0-14",14.6
7,"2021","Female","0-14",-19.4
7,"2020","Male","15-19",5.59999999999999
7,"2021","Male","15-19",12.6
7,"2020","Female","15-19",-6.2
7,"2021","Female","15-19",20.8
7,"2020","Male","20-24",-0.199999999999989
7,"2021","Male","20-24",22.8
7,"2020","Female","20-24",4.8
7,"2021","Female","20-24",16.8
7,"2020","Male","25-29",21.4
7,"2021","Male","25-29",61.4
7,"2020","Female","25-29",-9.80000000000001
7,"2021","Female","25-29",9.19999999999999
7,"2020","Male","30-34",52
7,"2021","Male","30-34",195
7,"2020","Female","30-34",53.2
7,"2021","Female","30-34",51.2
7,"2020","Male","35-39",79.2
7,"2021","Male","35-39",162.2
7,"2020","Female","35-39",9.19999999999999
7,"2021","Female","35-39",98.2
7,"2020","Male","40-44",83.2
7,"2021","Male","40-44",215.2
7,"2020","Female","40-44",11.8
7,"2021","Female","40-44",78.8
7,"2020","Male","45-49",-34.2
7,"2021","Male","45-49",178.8
7,"2020","Female","45-49",-88.6
7,"2021","Female","45-49",78.4
7,"2020","Male","50-54",-162.6
7,"2021","Male","50-54",257.4
7,"2020","Female","50-54",-58.8
7,"2021","Female","50-54",55.2
7,"2020","Male","55-59",-14.4000000000001
7,"2021","Male","55-59",418.6
7,"2020","Female","55-59",-48
7,"2021","Female","55-59",79
7,"2020","Male","60-64",177.4
7,"2021","Male","60-64",879.4
7,"2020","Female","60-64",174.8
7,"2021","Female","60-64",545.8
7,"2020","Male","65-69",174.2
7,"2021","Male","65-69",1149.2
7,"2020","Female","65-69",102.8
7,"2021","Female","65-69",516.8
7,"2020","Male","70-74",331.6
7,"2021","Male","70-74",1396.6
7,"2020","Female","70-74",266
7,"2021","Female","70-74",943
7,"2020","Male","75-79",432.6
7,"2021","Male","75-79",1257.6
7,"2020","Female","75-79",239
7,"2021","Female","75-79",770
7,"2020","Male","80-84",19.1999999999998
7,"2021","Male","80-84",747.2
7,"2020","Female","80-84",-131.8
7,"2021","Female","80-84",510.2
7,"2020","Male","85+",-127
7,"2021","Male","85+",810
7,"2020","Female","85+",-523.6
7,"2021","Female","85+",190.4
8,"2020","Male","0-14",-35.4
8,"2021","Male","0-14",-39.4
8,"2020","Female","0-14",-51.8
8,"2021","Female","0-14",-15.8
8,"2020","Male","15-19",17.4
8,"2021","Male","15-19",31.4
8,"2020","Female","15-19",11.2
8,"2021","Female","15-19",15.2
8,"2020","Male","20-24",-25.6
8,"2021","Male","20-24",55.4
8,"2020","Female","20-24",5.8
8,"2021","Female","20-24",40.8
8,"2020","Male","25-29",56.8
8,"2021","Male","25-29",118.8
8,"2020","Female","25-29",5.80000000000001
8,"2021","Female","25-29",32.8
8,"2020","Male","30-34",61.8
8,"2021","Male","30-34",137.8
8,"2020","Female","30-34",38.4
8,"2021","Female","30-34",57.4
8,"2020","Male","35-39",74.6
8,"2021","Male","35-39",216.6
8,"2020","Female","35-39",25.8
8,"2021","Female","35-39",85.8
8,"2020","Male","40-44",79.8
8,"2021","Male","40-44",231.8
8,"2020","Female","40-44",46.8
8,"2021","Female","40-44",86.8
8,"2020","Male","45-49",21.2
8,"2021","Male","45-49",161.2
8,"2020","Female","45-49",6.80000000000001
8,"2021","Female","45-49",82.8
8,"2020","Male","50-54",-46.8
8,"2021","Male","50-54",248.2
8,"2020","Female","50-54",-15.4
8,"2021","Female","50-54",98.6
8,"2020","Male","55-59",-65.4000000000001
8,"2021","Male","55-59",239.6
8,"2020","Female","55-59",-95.2
8,"2021","Female","55-59",94.8
8,"2020","Male","60-64",198.2
8,"2021","Male","60-64",679.2
8,"2020","Female","60-64",154.2
8,"2021","Female","60-64",421.2
8,"2020","Male","65-69",148.2
8,"2021","Male","65-69",901.2
8,"2020","Female","65-69",115.4
8,"2021","Female","65-69",493.4
8,"2020","Male","70-74",406.4
8,"2021","Male","70-74",1249.4
8,"2020","Female","70-74",231.6
8,"2021","Female","70-74",852.6
8,"2020","Male","75-79",341.2
8,"2021","Male","75-79",1000.2
8,"2020","Female","75-79",261
8,"2021","Female","75-79",693
8,"2020","Male","80-84",49.8000000000002
8,"2021","Male","80-84",584.8
8,"2020","Female","80-84",93
8,"2021","Female","80-84",352
8,"2020","Male","85+",155.2
8,"2021","Male","85+",512.2
8,"2020","Female","85+",-416.4
8,"2021","Female","85+",-117.4
9,"2020","Male","0-14",-4
9,"2021","Male","0-14",-66
9,"2020","Female","0-14",6.39999999999998
9,"2021","Female","0-14",-33.6
9,"2020","Male","15-19",11.2
9,"2021","Male","15-19",20.2
9,"2020","Female","15-19",0.200000000000003
9,"2021","Female","15-19",7.2
9,"2020","Male","20-24",-11.4
9,"2021","Male","20-24",49.6
9,"2020","Female","20-24",-0.200000000000003
9,"2021","Female","20-24",21.8
9,"2020","Male","25-29",39
9,"2021","Male","25-29",103
9,"2020","Female","25-29",4.40000000000001
9,"2021","Female","25-29",28.4
9,"2020","Male","30-34",100.6
9,"2021","Male","30-34",144.6
9,"2020","Female","30-34",29.8
9,"2021","Female","30-34",60.8
9,"2020","Male","35-39",64
9,"2021","Male","35-39",159
9,"2020","Female","35-39",13.6
9,"2021","Female","35-39",56.6
9,"2020","Male","40-44",23.2
9,"2021","Male","40-44",212.2
9,"2020","Female","40-44",7.60000000000002
9,"2021","Female","40-44",121.6
9,"2020","Male","45-49",-21.8
9,"2021","Male","45-49",141.2
9,"2020","Female","45-49",-18.4
9,"2021","Female","45-49",27.6
9,"2020","Male","50-54",-4
9,"2021","Male","50-54",133
9,"2020","Female","50-54",-80.8
9,"2021","Female","50-54",5.20000000000005
9,"2020","Male","55-59",33.8
9,"2021","Male","55-59",282.8
9,"2020","Female","55-59",-48.2
9,"2021","Female","55-59",32.8
9,"2020","Male","60-64",163.4
9,"2021","Male","60-64",672.4
9,"2020","Female","60-64",101.8
9,"2021","Female","60-64",318.8
9,"2020","Male","65-69",230.8
9,"2021","Male","65-69",560.8
9,"2020","Female","65-69",80.1999999999998
9,"2021","Female","65-69",385.2
9,"2020","Male","70-74",358.2
9,"2021","Male","70-74",1023.2
9,"2020","Female","70-74",367.8
9,"2021","Female","70-74",674.8
9,"2020","Male","75-79",453.6
9,"2021","Male","75-79",692.6
9,"2020","Female","75-79",368.4
9,"2021","Female","75-79",665.4
9,"2020","Male","80-84",127.2
9,"2021","Male","80-84",504.2
9,"2020","Female","80-84",61
9,"2021","Female","80-84",227
9,"2020","Male","85+",155.8
9,"2021","Male","85+",212.8
9,"2020","Female","85+",-118.4
9,"2021","Female","85+",-661.4
10,"2020","Male","0-14",-24.4
10,"2021","Male","0-14",-46.4
10,"2020","Female","0-14",-41.2
10,"2021","Female","0-14",-43.2
10,"2020","Male","15-19",4.19999999999999
10,"2021","Male","15-19",66.2
10,"2020","Female","15-19",-16.6
10,"2021","Female","15-19",17.4
10,"2020","Male","20-24",22.4
10,"2021","Male","20-24",23.4
10,"2020","Female","20-24",-8.59999999999999
10,"2021","Female","20-24",5.40000000000001
10,"2020","Male","25-29",30
10,"2021","Male","25-29",87
10,"2020","Female","25-29",30.2
10,"2021","Female","25-29",35.2
10,"2020","Male","30-34",32.2
10,"2021","Male","30-34",150.2
10,"2020","Female","30-34",35.6
10,"2021","Female","30-34",40.6
10,"2020","Male","35-39",82.4
10,"2021","Male","35-39",159.4
10,"2020","Female","35-39",15.8
10,"2021","Female","35-39",53.8
10,"2020","Male","40-44",94.4
10,"2021","Male","40-44",187.4
10,"2020","Female","40-44",52
10,"2021","Female","40-44",110
10,"2020","Male","45-49",32.6
10,"2021","Male","45-49",129.6
10,"2020","Female","45-49",11.8
10,"2021","Female","45-49",55.8
10,"2020","Male","50-54",-144.2
10,"2021","Male","50-54",100.8
10,"2020","Female","50-54",-54.2
10,"2021","Female","50-54",3.79999999999995
10,"2020","Male","55-59",4.20000000000005
10,"2021","Male","55-59",111.2
10,"2020","Female","55-59",-44.2
10,"2021","Female","55-59",41.8
10,"2020","Male","60-64",305.8
10,"2021","Male","60-64",478.8
10,"2020","Female","60-64",45.8
10,"2021","Female","60-64",158.8
10,"2020","Male","65-69",238.2
10,"2021","Male","65-69",540.2
10,"2020","Female","65-69",159.2
10,"2021","Female","65-69",305.2
10,"2020","Male","70-74",466.4
10,"2021","Male","70-74",786.4
10,"2020","Female","70-74",244.6
10,"2021","Female","70-74",525.6
10,"2020","Male","75-79",505.2
10,"2021","Male","75-79",661.2
10,"2020","Female","75-79",238.8
10,"2021","Female","75-79",383.8
10,"2020","Male","80-84",198
10,"2021","Male","80-84",322
10,"2020","Female","80-84",140
10,"2021","Female","80-84",116
10,"2020","Male","85+",257
10,"2021","Male","85+",-78
10,"2020","Female","85+",-248.200000000001
10,"2021","Female","85+",-778.200000000001
11,"2020","Male","0-14",-10.4
11,"2021","Male","0-14",-42.4
11,"2020","Female","0-14",-64.8
11,"2021","Female","0-14",-54.8
11,"2020","Male","15-19",22.6
11,"2021","Male","15-19",50.6
11,"2020","Female","15-19",2.2
11,"2021","Female","15-19",-1.8
11,"2020","Male","20-24",15.4
11,"2021","Male","20-24",65.4
11,"2020","Female","20-24",0
11,"2021","Female","20-24",32
11,"2020","Male","25-29",36.6
11,"2021","Male","25-29",116.6
11,"2020","Female","25-29",10.6
11,"2021","Female","25-29",58.6
11,"2020","Male","30-34",49.2
11,"2021","Male","30-34",153.2
11,"2020","Female","30-34",18.8
11,"2021","Female","30-34",81.8
11,"2020","Male","35-39",110.4
11,"2021","Male","35-39",208.4
11,"2020","Female","35-39",29.4
11,"2021","Female","35-39",68.4
11,"2020","Male","40-44",68.2
11,"2021","Male","40-44",225.2
11,"2020","Female","40-44",10.4
11,"2021","Female","40-44",111.4
11,"2020","Male","45-49",-19.2
11,"2021","Male","45-49",160.8
11,"2020","Female","45-49",-29.4
11,"2021","Female","45-49",42.6
11,"2020","Male","50-54",-51.4000000000001
11,"2021","Male","50-54",81.5999999999999
11,"2020","Female","50-54",-60.4
11,"2021","Female","50-54",38.6
11,"2020","Male","55-59",-56.8
11,"2021","Male","55-59",75.2
11,"2020","Female","55-59",-54.2
11,"2021","Female","55-59",9.79999999999995
11,"2020","Male","60-64",164.8
11,"2021","Male","60-64",467.8
11,"2020","Female","60-64",145.4
11,"2021","Female","60-64",132.4
11,"2020","Male","65-69",287
11,"2021","Male","65-69",486
11,"2020","Female","65-69",149.2
11,"2021","Female","65-69",175.2
11,"2020","Male","70-74",488
11,"2021","Male","70-74",724
11,"2020","Female","70-74",266
11,"2021","Female","70-74",487
11,"2020","Male","75-79",344.4
11,"2021","Male","75-79",502.4
11,"2020","Female","75-79",289.6
11,"2021","Female","75-79",365.6
11,"2020","Male","80-84",235.8
11,"2021","Male","80-84",270.8
11,"2020","Female","80-84",56
11,"2021","Female","80-84",72
11,"2020","Male","85+",274.6
11,"2021","Male","85+",-84.3999999999996
11,"2020","Female","85+",-109.200000000001
11,"2021","Female","85+",-900.200000000001
12,"2020","Male","0-14",-24.6
12,"2021","Male","0-14",-31.6
12,"2020","Female","0-14",-37.2
12,"2021","Female","0-14",-22.2
12,"2020","Male","15-19",-1.59999999999999
12,"2021","Male","15-19",58.4
12,"2020","Female","15-19",-0.399999999999999
12,"2021","Female","15-19",8.6
12,"2020","Male","20-24",-10.2
12,"2021","Male","20-24",33.8
12,"2020","Female","20-24",6
12,"2021","Female","20-24",27
12,"2020","Male","25-29",25.8
12,"2021","Male","25-29",83.8
12,"2020","Female","25-29",36.6
12,"2021","Female","25-29",36.6
12,"2020","Male","30-34",82.6
12,"2021","Male","30-34",183.6
12,"2020","Female","30-34",32
12,"2021","Female","30-34",73
12,"2020","Male","35-39",80.2
12,"2021","Male","35-39",220.2
12,"2020","Female","35-39",49.6
12,"2021","Female","35-39",139.6
12,"2020","Male","40-44",110.2
12,"2021","Male","40-44",198.2
12,"2020","Female","40-44",53.2
12,"2021","Female","40-44",96.2
12,"2020","Male","45-49",-4
12,"2021","Male","45-49",214
12,"2020","Female","45-49",11.2
12,"2021","Female","45-49",73.2
12,"2020","Male","50-54",-13
12,"2021","Male","50-54",185
12,"2020","Female","50-54",-68.2
12,"2021","Female","50-54",31.8
12,"2020","Male","55-59",70.5999999999999
12,"2021","Male","55-59",215.6
12,"2020","Female","55-59",0.799999999999955
12,"2021","Female","55-59",74.8
12,"2020","Male","60-64",217.4
12,"2021","Male","60-64",435.4
12,"2020","Female","60-64",158
12,"2021","Female","60-64",278
12,"2020","Male","65-69",303.6
12,"2021","Male","65-69",427.6
12,"2020","Female","65-69",236.4
12,"2021","Female","65-69",235.4
12,"2020","Male","70-74",524.2
12,"2021","Male","70-74",748.2
12,"2020","Female","70-74",361
12,"2021","Female","70-74",553
12,"2020","Male","75-79",554.8
12,"2021","Male","75-79",523.8
12,"2020","Female","75-79",495.8
12,"2021","Female","75-79",543.8
12,"2020","Male","80-84",296.4
12,"2021","Male","80-84",220.4
12,"2020","Female","80-84",159.4
12,"2021","Female","80-84",197.4
12,"2020","Male","85+",107.6
12,"2021","Male","85+",-159.4
12,"2020","Female","85+",-287.6
12,"2021","Female","85+",-943.6
13,"2020","Male","0-14",-58.6
13,"2021","Male","0-14",-36.6
13,"2020","Female","0-14",-25.2
13,"2021","Female","0-14",-37.2
13,"2020","Male","15-19",23.6
13,"2021","Male","15-19",15.6
13,"2020","Female","15-19",-21
13,"2021","Female","15-19",10
13,"2020","Male","20-24",26.2
13,"2021","Male","20-24",68.2
13,"2020","Female","20-24",1.59999999999999
13,"2021","Female","20-24",29.6
13,"2020","Male","25-29",50.8
13,"2021","Male","25-29",90.8
13,"2020","Female","25-29",50.8
13,"2021","Female","25-29",31.8
13,"2020","Male","30-34",81.8
13,"2021","Male","30-34",211.8
13,"2020","Female","30-34",50.6
13,"2021","Female","30-34",75.6
13,"2020","Male","35-39",189.2
13,"2021","Male","35-39",185.2
13,"2020","Female","35-39",60
13,"2021","Female","35-39",86
13,"2020","Male","40-44",83.8
13,"2021","Male","40-44",269.8
13,"2020","Female","40-44",42.2
13,"2021","Female","40-44",127.2
13,"2020","Male","45-49",101.4
13,"2021","Male","45-49",109.4
13,"2020","Female","45-49",-26.4
13,"2021","Female","45-49",-24.4
13,"2020","Male","50-54",76.5999999999999
13,"2021","Male","50-54",187.6
13,"2020","Female","50-54",-4.79999999999995
13,"2021","Female","50-54",10.2
13,"2020","Male","55-59",199.4
13,"2021","Male","55-59",137.4
13,"2020","Female","55-59",57.2
