"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221050841389187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221050841389187,0.0221050841389187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221050841389187,0.0221050841389187,0.0221050841389187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0221050841389187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0221050841389187,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0822118244468625,0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0235057409400789,0,0,0,0,0,0,0,0,0,0,0,0
0.0822118244468625,0.0822118244468625,0.0221050841389187,0.0221050841389187,0.0221050841389187,0.0235057409400789,0.0253082437275986,0,0,0,0,0,0,0,0,0,0,0
0.0822118244468625,0.0822118244468625,0.0822118244468625,0.0221050841389187,0.0221050841389187,0.0235057409400789,0.0253082437275986,0.0264179903623059,0,0,0,0,0,0,0,0,0,0
