"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"25-29","Female",1268.852552103,2411.034544859,532,15,0,0
"25-29","Female",1268.852552103,2411.034544859,532,16,0,0
"25-29","Female",1268.852552103,2411.034544859,532,17,0,0
"30-34","Male",4433.469577145,7177.282710119,1278,0,0.0849016847954122,109
"30-34","Male",4433.469577145,7177.282710119,1278,1,0.0871674733388825,111
"30-34","Male",4433.469577145,7177.282710119,1278,2,0.0894355584758585,114
"30-34","Male",4433.469577145,7177.282710119,1278,3,0.0917028953923367,117
"30-34","Male",4433.469577145,7177.282710119,1278,4,0.0939640965103471,120
"30-34","Male",4433.469577145,7177.282710119,1278,5,0.102146855520702,131
"30-34","Male",4433.469577145,7177.282710119,1278,6,0.101785823605013,130
"30-34","Male",4433.469577145,7177.282710119,1278,7,0.102605872905635,131
"30-34","Male",4433.469577145,7177.282710119,1278,8,0.105989403718004,135
"30-34","Male",4433.469577145,7177.282710119,1278,9,0.102453205628501,131
"30-34","Male",4433.469577145,7177.282710119,1278,10,0.0964629936019174,123
"30-34","Male",4433.469577145,7177.282710119,1278,11,0.0867026404627854,111
"30-34","Male",4433.469577145,7177.282710119,1278,12,0.0703992993638448,90
"30-34","Male",4433.469577145,7177.282710119,1278,13,0.0552488188613609,71
"30-34","Male",4433.469577145,7177.282710119,1278,14,0.0400980491307189,51
"30-34","Male",4433.469577145,7177.282710119,1278,15,0.0249071101132769,32
"30-34","Male",4433.469577145,7177.282710119,1278,16,0.0199254237005246,25
"30-34","Male",4433.469577145,7177.282710119,1278,17,0.0149440013432635,19
"30-34","Female",2170.575177963,3748.589773218,735,0,0.0767979783739392,56
"30-34","Female",2170.575177963,3748.589773218,735,1,0.0851970437822661,63
"30-34","Female",2170.575177963,3748.589773218,735,2,0.0935999574070748,69
"30-34","Female",2170.575177963,3748.589773218,735,3,0.102003678888295,75
"30-34","Female",2170.575177963,3748.589773218,735,4,0.110401619495738,81
"30-34","Female",2170.575177963,3748.589773218,735,5,0.120485075600143,89
"30-34","Female",2170.575177963,3748.589773218,735,6,0.127123049594004,93
"30-34","Female",2170.575177963,3748.589773218,735,7,0.126898993000533,93
"30-34","Female",2170.575177963,3748.589773218,735,8,0.12667473545189,93
"30-34","Female",2170.575177963,3748.589773218,735,9,0.12645009222065,93
"30-34","Female",2170.575177963,3748.589773218,735,10,0.12616620693362,93
"30-34","Female",2170.575177963,3748.589773218,735,11,0.119977933876164,88
"30-34","Female",2170.575177963,3748.589773218,735,12,0.107524666714273,79
"30-34","Female",2170.575177963,3748.589773218,735,13,0.0950711098315359,70
"30-34","Female",2170.575177963,3748.589773218,735,14,0.082617057533024,61
"30-34","Female",2170.575177963,3748.589773218,735,15,0.0700498798915149,51
"30-34","Female",2170.575177963,3748.589773218,735,16,0.0606987931939718,45
"30-34","Female",2170.575177963,3748.589773218,735,17,0.0455238925233645,33
"35-39","Male",7565.882222692,12542.532333986,2318,0,0.0550195036091842,128
"35-39","Male",7565.882222692,12542.532333986,2318,1,0.0610032484678902,141
"35-39","Male",7565.882222692,12542.532333986,2318,2,0.0669897409171803,155
"35-39","Male",7565.882222692,12542.532333986,2318,3,0.0729768042963249,169
"35-39","Male",7565.882222692,12542.532333986,2318,4,0.0789597273670936,183
"35-39","Male",7565.882222692,12542.532333986,2318,5,0.0894641820917061,207
"35-39","Male",7565.882222692,12542.532333986,2318,6,0.0937539011818319,217
"35-39","Male",7565.882222692,12542.532333986,2318,7,0.0993554347580384,230
"35-39","Male",7565.882222692,12542.532333986,2318,8,0.109386397001608,254
"35-39","Male",7565.882222692,12542.532333986,2318,9,0.112992699029554,262
"35-39","Male",7565.882222692,12542.532333986,2318,10,0.115040237619883,267
"35-39","Male",7565.882222692,12542.532333986,2318,11,0.116055381839652,269
"35-39","Male",7565.882222692,12542.532333986,2318,12,0.113496317024169,263
"35-39","Male",7565.882222692,12542.532333986,2318,13,0.109231356013401,253
"35-39","Male",7565.882222692,12542.532333986,2318,14,0.104965827481273,243
"35-39","Male",7565.882222692,12542.532333986,2318,15,0.100537869435847,233
"35-39","Male",7565.882222692,12542.532333986,2318,16,0.0854105842597919,198
"35-39","Male",7565.882222692,12542.532333986,2318,17,0.0702843206590262,163
"35-39","Female",3261.230163527,5809.670060898,1187,0,0.0397024596222283,47
"35-39","Female",3261.230163527,5809.670060898,1187,1,0.0471272095462368,56
"35-39","Female",3261.230163527,5809.670060898,1187,2,0.0545548086191417,65
"35-39","Female",3261.230163527,5809.670060898,1187,3,0.0619835461250668,74
"35-39","Female",3261.230163527,5809.670060898,1187,4,0.0694091830610796,82
"35-39","Female",3261.230163527,5809.670060898,1187,5,0.077925159082766,92
"35-39","Female",3261.230163527,5809.670060898,1187,6,0.0917771842955296,109
"35-39","Female",3261.230163527,5809.670060898,1187,7,0.100670522259726,119
"35-39","Female",3261.230163527,5809.670060898,1187,8,0.109563804124989,130
"35-39","Female",3261.230163527,5809.670060898,1187,9,0.118456814144272,141
"35-39","Female",3261.230163527,5809.670060898,1187,10,0.127290088685837,151
"35-39","Female",3261.230163527,5809.670060898,1187,11,0.132185751879027,157
"35-39","Female",3261.230163527,5809.670060898,1187,12,0.132247836151031,157
"35-39","Female",3261.230163527,5809.670060898,1187,13,0.132309675051252,157
"35-39","Female",3261.230163527,5809.670060898,1187,14,0.132370827400929,157
"35-39","Female",3261.230163527,5809.670060898,1187,15,0.132218338628439,157
"35-39","Female",3261.230163527,5809.670060898,1187,16,0.127491381701507,151
"35-39","Female",3261.230163527,5809.670060898,1187,17,0.114586399766355,136
"40-44","Male",12579.030630747,18468.138161066,2743,0,0.0271714532319044,75
"40-44","Male",12579.030630747,18468.138161066,2743,1,0.032744986388774,90
"40-44","Male",12579.030630747,18468.138161066,2743,2,0.0383206067091167,105
"40-44","Male",12579.030630747,18468.138161066,2743,3,0.0438971212350119,120
"40-44","Male",12579.030630747,18468.138161066,2743,4,0.0494714959165114,136
"40-44","Male",12579.030630747,18468.138161066,2743,5,0.0576180096961658,158
"40-44","Male",12579.030630747,18468.138161066,2743,6,0.0650437709073399,178
"40-44","Male",12579.030630747,18468.138161066,2743,7,0.0731853171159394,201
"40-44","Male",12579.030630747,18468.138161066,2743,8,0.0845663925460337,232
"40-44","Male",12579.030630747,18468.138161066,2743,9,0.0915674327052397,251
"40-44","Male",12579.030630747,18468.138161066,2743,10,0.0990666324199005,272
"40-44","Male",12579.030630747,18468.138161066,2743,11,0.106586916060813,292
"40-44","Male",12579.030630747,18468.138161066,2743,12,0.11291161433164,310
"40-44","Male",12579.030630747,18468.138161066,2743,13,0.115950328161773,318
"40-44","Male",12579.030630747,18468.138161066,2743,14,0.11898844082974,326
"40-44","Male",12579.030630747,18468.138161066,2743,15,0.121829683606202,334
"40-44","Male",12579.030630747,18468.138161066,2743,16,0.117569760741042,322
"40-44","Male",12579.030630747,18468.138161066,2743,17,0.113310950697359,311
"40-44","Female",5470.450596884,8617.891952862,1466,0,0.00816723378045442,12
"40-44","Female",5470.450596884,8617.891952862,1466,1,0.0144760132777828,21
"40-44","Female",5470.450596884,8617.891952862,1466,2,0.0207867123720596,30
"40-44","Female",5470.450596884,8617.891952862,1466,3,0.027098763655799,40
"40-44","Female",5470.450596884,8617.891952862,1466,4,0.0334100033735795,49
"40-44","Female",5470.450596884,8617.891952862,1466,5,0.0402851812970262,59
"40-44","Female",5470.450596884,8617.891952862,1466,6,0.0517378293744981,76
"40-44","Female",5470.450596884,8617.891952862,1466,7,0.0595248821460295,87
"40-44","Female",5470.450596884,8617.891952862,1466,8,0.0673119305479331,99
"40-44","Female",5470.450596884,8617.891952862,1466,9,0.0750988277227723,110
"40-44","Female",5470.450596884,8617.891952862,1466,10,0.0828468535339962,121
"40-44","Female",5470.450596884,8617.891952862,1466,11,0.0954333406406586,140
"40-44","Female",5470.450596884,8617.891952862,1466,12,0.10460654699634,153
"40-44","Female",5470.450596884,8617.891952862,1466,13,0.113779625100276,167
"40-44","Female",5470.450596884,8617.891952862,1466,14,0.122952114334166,180
"40-44","Female",5470.450596884,8617.891952862,1466,15,0.131911412630763,193
"40-44","Female",5470.450596884,8617.891952862,1466,16,0.141623541954302,208
"40-44","Female",5470.450596884,8617.891952862,1466,17,0.14131599182243,207
"45-49","Male",20643.007256295,28784.274392631,3792,0,0.0114660598382308,43
"45-49","Male",20643.007256295,28784.274392631,3792,1,0.0146088887653641,55
"45-49","Male",20643.007256295,28784.274392631,3792,2,0.0177528190159526,67
"45-49","Male",20643.007256295,28784.274392631,3792,3,0.0208973115314102,79
"45-49","Male",20643.007256295,28784.274392631,3792,4,0.0240408723179255,91
"45-49","Male",20643.007256295,28784.274392631,3792,5,0.0285796977271978,108
"45-49","Male",20643.007256295,28784.274392631,3792,6,0.0349500848661286,133
"45-49","Male",20643.007256295,28784.274392631,3792,7,0.041585246988138,158
"45-49","Male",20643.007256295,28784.274392631,3792,8,0.050765967272356,193
"45-49","Male",20643.007256295,28784.274392631,3792,9,0.0571649855001692,217
"45-49","Male",20643.007256295,28784.274392631,3792,10,0.0635232574471404,241
"45-49","Male",20643.007256295,28784.274392631,3792,11,0.073576039772994,279
"45-49","Male",20643.007256295,28784.274392631,3792,12,0.0832397569271726,316
"45-49","Male",20643.007256295,28784.274392631,3792,13,0.0911050178871117,345
"45-49","Male",20643.007256295,28784.274392631,3792,14,0.0989698074173535,375
"45-49","Male",20643.007256295,28784.274392631,3792,15,0.106662210700096,404
"45-49","Male",20643.007256295,28784.274392631,3792,16,0.109694249750245,416
"45-49","Male",20643.007256295,28784.274392631,3792,17,0.112727202962604,427
"45-49","Female",9841.658373672,14650.845711592,2240,0,0.00155885026006022,3
"45-49","Female",9841.658373672,14650.845711592,2240,1,0.00288087211303324,6
"45-49","Female",9841.658373672,14650.845711592,2240,2,0.00420329323038248,9
"45-49","Female",9841.658373672,14650.845711592,2240,3,0.005526,12
"45-49","Female",9841.658373672,14650.845711592,2240,4,0.00684854758522727,15
"45-49","Female",9841.658373672,14650.845711592,2240,5,0.00828710605517735,19
"45-49","Female",9841.658373672,14650.845711592,2240,6,0.0161660870170429,36
"45-49","Female",9841.658373672,14650.845711592,2240,7,0.0231125054894298,52
"45-49","Female",9841.658373672,14650.845711592,2240,8,0.0300589669469771,67
"45-49","Female",9841.658373672,14650.845711592,2240,9,0.0370053844413012,83
"45-49","Female",9841.658373672,14650.845711592,2240,10,0.043931200214996,98
"45-49","Female",9841.658373672,14650.845711592,2240,11,0.0544293333035075,122
"45-49","Female",9841.658373672,14650.845711592,2240,12,0.0623874352584129,140
"45-49","Female",9841.658373672,14650.845711592,2240,13,0.0703454786701132,158
"45-49","Female",9841.658373672,14650.845711592,2240,14,0.0783031583898608,175
"45-49","Female",9841.658373672,14650.845711592,2240,15,0.0861216412243316,193
"45-49","Female",9841.658373672,14650.845711592,2240,16,0.104382353038405,234
"45-49","Female",9841.658373672,14650.845711592,2240,17,0.113768875,255
"5-9","Male",0,124.523600714,58,0,0,0
"5-9","Male",0,124.523600714,58,1,0,0
"5-9","Male",0,124.523600714,58,2,0,0
"5-9","Male",0,124.523600714,58,3,0,0
"5-9","Male",0,124.523600714,58,4,0,0
"5-9","Male",0,124.523600714,58,5,0,0
"5-9","Male",0,124.523600714,58,6,0,0
"5-9","Male",0,124.523600714,58,7,0,0
"5-9","Male",0,124.523600714,58,8,0,0
"5-9","Male",0,124.523600714,58,9,0,0
"5-9","Male",0,124.523600714,58,10,0,0
"5-9","Male",0,124.523600714,58,11,0,0
"5-9","Male",0,124.523600714,58,12,0,0
"5-9","Male",0,124.523600714,58,13,0,0
"5-9","Male",0,124.523600714,58,14,0,0
"5-9","Male",0,124.523600714,58,15,0,0
"5-9","Male",0,124.523600714,58,16,0,0
"5-9","Male",0,124.523600714,58,17,0,0
"5-9","Female",0,90.172262586,42,0,0,0
"5-9","Female",0,90.172262586,42,1,0,0
"5-9","Female",0,90.172262586,42,2,0,0
"5-9","Female",0,90.172262586,42,3,0,0
"5-9","Female",0,90.172262586,42,4,0,0
"5-9","Female",0,90.172262586,42,5,0,0
"5-9","Female",0,90.172262586,42,6,0,0
"5-9","Female",0,90.172262586,42,7,0,0
"5-9","Female",0,90.172262586,42,8,0,0
"5-9","Female",0,90.172262586,42,9,0,0
"5-9","Female",0,90.172262586,42,10,0,0
"5-9","Female",0,90.172262586,42,11,0,0
"5-9","Female",0,90.172262586,42,12,0,0
"5-9","Female",0,90.172262586,42,13,0,0
"5-9","Female",0,90.172262586,42,14,0,0
"5-9","Female",0,90.172262586,42,15,0,0
"5-9","Female",0,90.172262586,42,16,0,0
"5-9","Female",0,90.172262586,42,17,0,0
"50-54","Male",27326.489480824,35815.563915706,3954,0,0.00518477157360406,21
"50-54","Male",27326.489480824,35815.563915706,3954,1,0.00644130400249387,25
"50-54","Male",27326.489480824,35815.563915706,3954,2,0.00769847606360316,30
"50-54","Male",27326.489480824,35815.563915706,3954,3,0.00895618439165748,35
"50-54","Male",27326.489480824,35815.563915706,3954,4,0.0102138093804023,40
"50-54","Male",27326.489480824,35815.563915706,3954,5,0.0120402969098595,48
"50-54","Male",27326.489480824,35815.563915706,3954,6,0.0155684418941188,62
"50-54","Male",27326.489480824,35815.563915706,3954,7,0.0193098719985493,76
"50-54","Male",27326.489480824,35815.563915706,3954,8,0.0247339137134633,98
"50-54","Male",27326.489480824,35815.563915706,3954,9,0.0281516273631637,111
"50-54","Male",27326.489480824,35815.563915706,3954,10,0.0312180978835825,123
"50-54","Male",27326.489480824,35815.563915706,3954,11,0.0394087672395214,156
"50-54","Male",27326.489480824,35815.563915706,3954,12,0.0473506455502722,187
"50-54","Male",27326.489480824,35815.563915706,3954,13,0.0540704828610224,214
"50-54","Male",27326.489480824,35815.563915706,3954,14,0.0607900407239634,240
"50-54","Male",27326.489480824,35815.563915706,3954,15,0.0674006576271969,267
"50-54","Male",27326.489480824,35815.563915706,3954,16,0.0752519697247131,298
"50-54","Male",27326.489480824,35815.563915706,3954,17,0.0831038067184716,329
"50-54","Female",14159.192184635,19264.659813909,2378,0,0,0
"50-54","Female",14159.192184635,19264.659813909,2378,1,0.000311807408749208,1
"50-54","Female",14159.192184635,19264.659813909,2378,2,0.000623701777697972,1
"50-54","Female",14159.192184635,19264.659813909,2378,3,0.00093566905398183,2
"50-54","Female",14159.192184635,19264.659813909,2378,4,0.001247625,3
"50-54","Female",14159.192184635,19264.659813909,2378,5,0.00158172984593336,4
"50-54","Female",14159.192184635,19264.659813909,2378,6,0.00331865525118229,8
"50-54","Female",14159.192184635,19264.659813909,2378,7,0.00479397704743293,11
"50-54","Female",14159.192184635,19264.659813909,2378,8,0.00626930815260689,15
"50-54","Female",14159.192184635,19264.659813909,2378,9,0.00774463026874116,18
"50-54","Female",14159.192184635,19264.659813909,2378,10,0.00921563074442354,22
"50-54","Female",14159.192184635,19264.659813909,2378,11,0.0170708630100215,41
"50-54","Female",14159.192184635,19264.659813909,2378,12,0.0244211366598233,58
"50-54","Female",14159.192184635,19264.659813909,2378,13,0.0317714179516891,76
"50-54","Female",14159.192184635,19264.659813909,2378,14,0.0391215356122813,93
"50-54","Female",14159.192184635,19264.659813909,2378,15,0.046396647810926,110
"50-54","Female",14159.192184635,19264.659813909,2378,16,0.0613742207292173,146
"50-54","Female",14159.192184635,19264.659813909,2378,17,0.069779186682243,166
"55-59","Male",34486.596521879,44450.631537632,4641,0,0.00261270236612702,12
"55-59","Male",34486.596521879,44450.631537632,4641,1,0.00312711620762243,15
"55-59","Male",34486.596521879,44450.631537632,4641,2,0.00364153004911784,17
"55-59","Male",34486.596521879,44450.631537632,4641,3,0.00415594389061324,19
"55-59","Male",34486.596521879,44450.631537632,4641,4,0.00467035773210865,22
"55-59","Male",34486.596521879,44450.631537632,4641,5,0.00545423023578363,25
"55-59","Male",34486.596521879,44450.631537632,4641,6,0.00690911679141267,32
"55-59","Male",34486.596521879,44450.631537632,4641,7,0.00856542341235601,40
"55-59","Male",34486.596521879,44450.631537632,4641,8,0.0112774259162305,52
"55-59","Male",34486.596521879,44450.631537632,4641,9,0.012879200545826,60
"55-59","Male",34486.596521879,44450.631537632,4641,10,0.0139257988133045,65
"55-59","Male",34486.596521879,44450.631537632,4641,11,0.0185493677478403,86
"55-59","Male",34486.596521879,44450.631537632,4641,12,0.0229971108183697,107
"55-59","Male",34486.596521879,44450.631537632,4641,13,0.0266352320723275,124
"55-59","Male",34486.596521879,44450.631537632,4641,14,0.0302732157246798,140
"55-59","Male",34486.596521879,44450.631537632,4641,15,0.033856475196011,157
"55-59","Male",34486.596521879,44450.631537632,4641,16,0.0405647734289826,188
"55-59","Male",34486.596521879,44450.631537632,4641,17,0.0472733107479816,219
"55-59","Female",20224.35032286,27287.84422543,3290,0,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,1,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,2,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,3,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,4,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,5,0,0
"55-59","Female",20224.35032286,27287.84422543,3290,6,0.00036867290086553,1
"55-59","Female",20224.35032286,27287.84422543,3290,7,0.000737350577367204,2
"55-59","Female",20224.35032286,27287.84422543,3290,8,0.00110603130034522,4
