X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040453074433656954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040453074433656954,0.0049079754601227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040453074433656954,0.0049079754601227,0.0016440608302507192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040453074433656954,0.0049079754601227,0.0016440608302507192,0.0032881216605014385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016440608302507192,0.0016440608302507192,0.0016440608302507192,0.0032881216605014385,0.003281378178835111,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03373015873015873,0.0016440608302507192,0.0016440608302507192,0.0032881216605014385,0.003281378178835111,0.002451982018798529,0,0,0,0,0,0,0,0,0,0,0,0
0.03373015873015873,0.03373015873015873,0.0016440608302507192,0.0032881216605014385,0.003281378178835111,0.002451982018798529,0.002843216896831844,0,0,0,0,0,0,0,0,0,0,0
