X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001575152279526958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001575152279526958,0.001575130395489463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001575152279526958,0.001575130395489463,0.001575018481732875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001575152279526958,0.001575130395489463,0.001575018481732875,0.0015749056187906712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001575152279526958,0.001575130395489463,0.001575018481732875,0.0015749056187906712,0.0015492232527830206,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022475880739062627,0.001575130395489463,0.001575018481732875,0.0015749056187906712,0.0015492232527830206,0.0016818189197126542,0,0,0,0,0,0,0,0,0,0,0,0
0.022475880739062627,0.022475568475275043,0.001575018481732875,0.0015749056187906712,0.0015492232527830206,0.0016818189197126542,0.0016817967022425965,0,0,0,0,0,0,0,0,0,0,0
