0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015810234541577825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015810234541577825,0.0015810234541577825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0.0015552147239263803,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022559656652360517,0.0015810234541577825,0.0015810234541577825,0.0015810234541577825,0.0015552147239263803,0.0016826640548481882,0,0,0,0,0,0,0,0,0,0,0,0
0.022559656652360517,0.022559656652360517,0.0015810234541577825,0.0015810234541577825,0.0015552147239263803,0.0016826640548481882,0.0016826640548481882,0,0,0,0,0,0,0,0,0,0,0
0.022559656652360517,0.022559656652360517,0.022559656652360517,0.0015810234541577825,0.0015552147239263803,0.0016826640548481882,0.0016826640548481882,0.001869602032176122,0,0,0,0,0,0,0,0,0,0
