"X0.years","X1.years","X2.years","X3.years","X4.years","X5.years","X6.years","X7.years","X8.years","X9.years","X10.years","X11.years","X12.years","X13.years","X14.years","X15.years","X16.years","X17.years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00177026475131843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00177026475131843,0.00177033641608168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00177026475131843,0.00177033641608168,0.00177035728307813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00177026475131843,0.00177033641608168,0.00177035728307813,0.00177040618754883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00177026475131843,0.00177033641608168,0.00177035728307813,0.00177040618754883,0.00189178808322467,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0105458849804579,0.00177033641608168,0.00177035728307813,0.00177040618754883,0.00189178808322467,0.00189642734830729,0,0,0,0,0,0,0,0,0,0,0,0
0.0105458849804579,0.0105463119043684,0.00177035728307813,0.00177040618754883,0.00189178808322467,0.00189642734830729,0.00205808544172894,0,0,0,0,0,0,0,0,0,0,0
0.0105458849804579,0.0105463119043684,0.0105464362139918,0.00177040618754883,0.00189178808322467,0.00189642734830729,0.00205808544172894,0.00205806255729189,0,0,0,0,0,0,0,0,0,0
