0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005089058524173028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005089058524173028,0.006202290076335878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005089058524173028,0.006202290076335878,0.005288518039722647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005089058524173028,0.006202290076335878,0.005288518039722647,0.005103816262614546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005288518039722647,0.005288518039722647,0.005288518039722647,0.005103816262614546,0.005394238494204063,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038262668045501554,0.005288518039722647,0.005288518039722647,0.005103816262614546,0.005394238494204063,0.006267092069279855,0,0,0,0,0,0,0,0,0,0,0,0
0.038262668045501554,0.038262668045501554,0.005288518039722647,0.005103816262614546,0.005394238494204063,0.006267092069279855,0.006137758581495794,0,0,0,0,0,0,0,0,0,0,0
0.038262668045501554,0.038262668045501554,0.038262668045501554,0.005103816262614546,0.005394238494204063,0.006267092069279855,0.006137758581495794,0.005803368229403733,0,0,0,0,0,0,0,0,0,0
