age,year,fertility_rate,date,gender
15-19,2015,0.006267092069279855,2015,M
20-24,2015,0.038203287798101414,2015,M
25-29,2015,0.06927155371138774,2015,M
30-34,2015,0.07421426932782749,2015,M
35-39,2015,0.05214176440591535,2015,M
40-44,2015,0.04038349796629866,2015,M
45-49,2015,0.025845864661654134,2015,M
50-54,2015,0.01903114186851211,2015,M
55-59,2015,0.01412905946857866,2015,M
60-64,2015,0.01061289466702043,2015,M
65-69,2015,0.007675438596491228,2015,M
70-74,2015,0.003244997295835587,2015,M
75-79,2015,0.0030935808197989174,2015,M
80+,2015,0,2015,M
15-19,2014,0.006137758581495794,2014,M
20-24,2014,0.0362058993637941,2014,M
25-29,2014,0.06883518497308441,2014,M
30-34,2014,0.07167670217693377,2014,M
35-39,2014,0.049732410912413524,2014,M
40-44,2014,0.03112094395280236,2014,M
45-49,2014,0.023726668775703893,2014,M
50-54,2014,0.020722635494155154,2014,M
55-59,2014,0.014811587889348726,2014,M
60-64,2014,0.012969094922737307,2014,M
65-69,2014,0.0049904030710172746,2014,M
70-74,2014,0.006730229949523275,2014,M
75-79,2014,0.004815409309791332,2014,M
80+,2014,0,2014,M
15-19,2013,0.005803368229403733,2013,M
20-24,2013,0.044536748586592824,2013,M
25-29,2013,0.06514324693042292,2013,M
30-34,2013,0.07866886171213547,2013,M
35-39,2013,0.056692071132504344,2013,M
40-44,2013,0.03324884449083047,2013,M
45-49,2013,0.022367790381850137,2013,M
50-54,2013,0.01766848816029144,2013,M
55-59,2013,0.015042658284687921,2013,M
60-64,2013,0.007763082231167337,2013,M
65-69,2013,0.010492332526230832,2013,M
70-74,2013,0.004022988505747126,2013,M
75-79,2013,0.005050505050505051,2013,M
80+,2013,0,2013,M
15-19,2012,0.00410865099292399,2012,M
20-24,2012,0.03895208548776284,2012,M
25-29,2012,0.06483677849316616,2012,M
30-34,2012,0.08122375524895022,2012,M
35-39,2012,0.06050650239561944,2012,M
40-44,2012,0.034715960324616775,2012,M
45-49,2012,0.019873969946679594,2012,M
50-54,2012,0.017665852283405375,2012,M
55-59,2012,0.010867052023121387,2012,M
60-64,2012,0.009303721488595438,2012,M
65-69,2012,0.008047437526471834,2012,M
70-74,2012,0.004678362573099415,2012,M
75-79,2012,0.005333333333333333,2012,M
80+,2012,0,2012,M
15-19,2011,0.005034324942791762,2011,M
20-24,2011,0.03955641934377501,2011,M
25-29,2011,0.06773357376310155,2011,M
30-34,2011,0.07164765059501901,2011,M
35-39,2011,0.05523702978604391,2011,M
40-44,2011,0.038904026642446264,2011,M
45-49,2011,0.01933475339996723,2011,M
50-54,2011,0.018629924315932467,2011,M
55-59,2011,0.015494636471990465,2011,M
60-64,2011,0.007521153243497336,2011,M
65-69,2011,0.011066843736166445,2011,M
70-74,2011,0.004759071980963712,2011,M
75-79,2011,0.0037593984962406013,2011,M
80+,2011,0,2011,M
15-19,2010,0.012934981684981684,2010,M
20-24,2010,0.057659501876492665,2010,M
25-29,2010,0.0810229715966957,2010,M
30-34,2010,0.07945274256307268,2010,M
35-39,2010,0.05440820395954992,2010,M
40-44,2010,0.03326720585991149,2010,M
45-49,2010,0.022852376980817348,2010,M
50-54,2010,0.012207324394636782,2010,M
55-59,2010,0.009857072449482503,2010,M
60-64,2010,0.006546644844517185,2010,M
65-69,2010,0.004136029411764706,2010,M
70-74,2010,0.006703229737964655,2010,M
75-79,2010,9.861932938856016e-4,2010,M
80+,2010,0,2010,M
15-19,2009,0.011667810569663692,2009,M
20-24,2009,0.0592090395480226,2009,M
25-29,2009,0.07992692395524092,2009,M
30-34,2009,0.07924479835602363,2009,M
35-39,2009,0.05216763005780347,2009,M
40-44,2009,0.033097290640394086,2009,M
45-49,2009,0.019959058341862845,2009,M
50-54,2009,0.013418662262592898,2009,M
55-59,2009,0.010485933503836318,2009,M
60-64,2009,0.006518010291595197,2009,M
65-69,2009,0.005703422053231939,2009,M
70-74,2009,0.004416403785488959,2009,M
75-79,2009,0.006172839506172839,2009,M
80+,2009,0,2009,M
15-19,2008,0.011639849366655255,2008,M
20-24,2008,0.05921273971066502,2008,M
25-29,2008,0.0827442345578862,2008,M
30-34,2008,0.07640715412940557,2008,M
35-39,2008,0.057672652942035336,2008,M
40-44,2008,0.0355811062771908,2008,M
45-49,2008,0.023484051875219066,2008,M
50-54,2008,0.012329931972789115,2008,M
55-59,2008,0.007978723404255319,2008,M
60-64,2008,0.006839452843772498,2008,M
65-69,2008,0.004375303840544483,2008,M
70-74,2008,0.004617414248021108,2008,M
75-79,2008,0,2008,M
80+,2008,0,2008,M
15-19,2007,0.012160472780997841,2007,M
20-24,2007,0.05592068619806171,2007,M
25-29,2007,0.08486997635933806,2007,M
30-34,2007,0.08129205921938089,2007,M
35-39,2007,0.057958223006766695,2007,M
40-44,2007,0.03753140703517588,2007,M
45-49,2007,0.023129743404409108,2007,M
50-54,2007,0.013120489831620381,2007,M
55-59,2007,0.00886672208367969,2007,M
60-64,2007,0.006417516043790109,2007,M
65-69,2007,0.0044444444444444444,2007,M
70-74,2007,0.002777777777777778,2007,M
75-79,2007,0.004333694474539545,2007,M
80+,2007,0,2007,M
15-19,2006,0.01266108975808275,2006,M
20-24,2006,0.05333925991776864,2006,M
25-29,2006,0.07977758974978846,2006,M
30-34,2006,0.0771240032994226,2006,M
35-39,2006,0.0519845971563981,2006,M
40-44,2006,0.036612543775867555,2006,M
45-49,2006,0.024613089688607124,2006,M
50-54,2006,0.018018018018018018,2006,M
55-59,2006,0.008959537572254336,2006,M
60-64,2006,0.010248324793062672,2006,M
65-69,2006,0.0055193176116407425,2006,M
70-74,2006,0.005113221329437546,2006,M
75-79,2006,0.004424778761061947,2006,M
80+,2006,0,2006,M
15-19,2005,0.019222122302158272,2005,M
20-24,2005,0.07585899152164212,2005,M
25-29,2005,0.09795918367346938,2005,M
30-34,2005,0.0757490898907869,2005,M
35-39,2005,0.0585249328157659,2005,M
40-44,2005,0.037427090084251456,2005,M
45-49,2005,0.021337946943483274,2005,M
50-54,2005,0.015355979525360632,2005,M
55-59,2005,0.009351432880844645,2005,M
60-64,2005,0.0028606456885982836,2005,M
65-69,2005,0.005643919958953309,2005,M
70-74,2005,0.001524390243902439,2005,M
75-79,2005,0.0011363636363636363,2005,M
80+,2005,0,2005,M
15-19,2004,0.020893854748603353,2004,M
20-24,2004,0.07756388607452437,2004,M
25-29,2004,0.09817813765182186,2004,M
30-34,2004,0.08036348147096407,2004,M
35-39,2004,0.058097531607465384,2004,M
40-44,2004,0.03890728476821192,2004,M
45-49,2004,0.01862123613312203,2004,M
50-54,2004,0.01278032312515071,2004,M
55-59,2004,0.00884117461319861,2004,M
60-64,2004,0.00505902192242833,2004,M
65-69,2004,0.0015915119363395225,2004,M
70-74,2004,7.905138339920949e-4,2004,M
75-79,2004,0.004705882352941176,2004,M
80+,2004,0,2004,M
15-19,2003,0.01952734938422279,2003,M
20-24,2003,0.07304526748971193,2003,M
25-29,2003,0.09028497409326425,2003,M
30-34,2003,0.07816982214572576,2003,M
35-39,2003,0.061512758201701094,2003,M
40-44,2003,0.034183673469387756,2003,M
45-49,2003,0.01691805951895638,2003,M
50-54,2003,0.015538847117794486,2003,M
55-59,2003,0.009602649006622516,2003,M
60-64,2003,0.003875968992248062,2003,M
65-69,2003,0.004980630879911455,2003,M
70-74,2003,8.103727714748784e-4,2003,M
75-79,2003,0,2003,M
80+,2003,0,2003,M
15-19,2002,0.01885544161429044,2002,M
20-24,2002,0.0702122696524376,2002,M
25-29,2002,0.09478987140395068,2002,M
30-34,2002,0.07744545585897991,2002,M
35-39,2002,0.05495855081363218,2002,M
40-44,2002,0.03331579870243731,2002,M
45-49,2002,0.01907756813417191,2002,M
50-54,2002,0.010702166536152441,2002,M
55-59,2002,0.011103400416377515,2002,M
60-64,2002,0.005679335954565312,2002,M
65-69,2002,0.004067402672864613,2002,M
70-74,2002,0.0024691358024691358,2002,M
75-79,2002,0,2002,M
80+,2002,0,2002,M
15-19,2016,0.005394238494204063,2016,M
20-24,2016,0.04071717755928282,2016,M
25-29,2016,0.06917728852838934,2016,M
30-34,2016,0.0688,2016,M
35-39,2016,0.05384519506419045,2016,M
40-44,2016,0.03052781740370899,2016,M
45-49,2016,0.021293130245570408,2016,M
50-54,2016,0.018184908225696805,2016,M
55-59,2016,0.012878168438266557,2016,M
60-64,2016,0.009758602978941962,2016,M
65-69,2016,0.008391608391608392,2016,M
70-74,2016,0.006233766233766234,2016,M
75-79,2016,0.006782215523737754,2016,M
80+,2016,0,2016,M
15-19,2017,0.005103816262614546,2017,M
20-24,2017,0.041046927245474464,2017,M
25-29,2017,0.06949132813409382,2017,M
30-34,2017,0.07179663345929234,2017,M
35-39,2017,0.05007920068234434,2017,M
40-44,2017,0.03433356594556874,2017,M
45-49,2017,0.022674687644608976,2017,M
50-54,2017,0.017252931323283083,2017,M
55-59,2017,0.01483386075949367,2017,M
60-64,2017,0.008964143426294821,2017,M
65-69,2017,0.010698762955533266,2017,M
70-74,2017,0.00495785820525533,2017,M
75-79,2017,0.0022172949002217295,2017,M
80+,2017,0,2017,M
15-19,2018,0.005288518039722647,2018,M
20-24,2018,0.038262668045501554,2018,M
25-29,2018,0.06599696297161546,2018,M
30-34,2018,0.07486754204100438,2018,M
35-39,2018,0.0513248985438052,2018,M
40-44,2018,0.0380057212913772,2018,M
45-49,2018,0.01926605504587156,2018,M
50-54,2018,0.01704451431408241,2018,M
55-59,2018,0.011104729082902547,2018,M
