"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"30-39","Female",19438.132214136,42066.264653598,2277,14,0.12499358761594,285
"30-39","Female",19438.132214136,42066.264653598,2277,15,0.115302759340377,263
"30-39","Female",19438.132214136,42066.264653598,2277,16,0.0975401220899698,222
"30-39","Female",19438.132214136,42066.264653598,2277,17,0.0797774848395626,182
"30-39","Male",71690.534658884,155157.238373878,8399,0,0.108147573582006,908
"30-39","Male",71690.534658884,155157.238373878,8399,1,0.117877158724539,990
"30-39","Male",71690.534658884,155157.238373878,8399,2,0.127606743867072,1072
"30-39","Male",71690.534658884,155157.238373878,8399,3,0.137336329009605,1153
"30-39","Male",71690.534658884,155157.238373878,8399,4,0.147065914152138,1235
"30-39","Male",71690.534658884,155157.238373878,8399,5,0.156795499294671,1317
"30-39","Male",71690.534658884,155157.238373878,8399,6,0.150482938530787,1264
"30-39","Male",71690.534658884,155157.238373878,8399,7,0.144170377766904,1211
"30-39","Male",71690.534658884,155157.238373878,8399,8,0.137857817003021,1158
"30-39","Male",71690.534658884,155157.238373878,8399,9,0.131545256239138,1105
"30-39","Male",71690.534658884,155157.238373878,8399,10,0.125363751989244,1053
"30-39","Male",71690.534658884,155157.238373878,8399,11,0.109458746559264,919
"30-39","Male",71690.534658884,155157.238373878,8399,12,0.0935537411292849,786
"30-39","Male",71690.534658884,155157.238373878,8399,13,0.0776487356993053,652
"30-39","Male",71690.534658884,155157.238373878,8399,14,0.0594002823012532,499
"30-39","Male",71690.534658884,155157.238373878,8399,15,0.0420863716646624,353
"30-39","Male",71690.534658884,155157.238373878,8399,16,0.0341616602206659,287
"30-39","Male",71690.534658884,155157.238373878,8399,17,0.0262369487766694,220
"40-49","Female",120524.369883968,260844.629016688,14120,0,0.00445090337262715,63
"40-49","Female",120524.369883968,260844.629016688,14120,1,0.00671005398287442,95
"40-49","Female",120524.369883968,260844.629016688,14120,2,0.00896920459312169,127
"40-49","Female",120524.369883968,260844.629016688,14120,3,0.011228355203369,159
"40-49","Female",120524.369883968,260844.629016688,14120,4,0.0134875058136162,190
"40-49","Female",120524.369883968,260844.629016688,14120,5,0.0157466564238635,222
"40-49","Female",120524.369883968,260844.629016688,14120,6,0.0215660670160941,305
"40-49","Female",120524.369883968,260844.629016688,14120,7,0.0273854776083247,387
"40-49","Female",120524.369883968,260844.629016688,14120,8,0.0332048882005553,469
"40-49","Female",120524.369883968,260844.629016688,14120,9,0.0390242987927859,551
"40-49","Female",120524.369883968,260844.629016688,14120,10,0.050668375197815,715
"40-49","Female",120524.369883968,260844.629016688,14120,11,0.0610372160669002,862
"40-49","Female",120524.369883968,260844.629016688,14120,12,0.0714060569359854,1008
"40-49","Female",120524.369883968,260844.629016688,14120,13,0.0817748978050706,1155
"40-49","Female",120524.369883968,260844.629016688,14120,14,0.0991531379494133,1400
"40-49","Female",120524.369883968,260844.629016688,14120,15,0.11111735130435,1569
"40-49","Female",120524.369883968,260844.629016688,14120,16,0.121645261187118,1718
"40-49","Female",120524.369883968,260844.629016688,14120,17,0.132173171069886,1866
"40-49","Male",168612.877953602,364912.17530832,19753,0,0.0214657551371116,424
"40-49","Male",168612.877953602,364912.17530832,19753,1,0.0276645187431368,546
"40-49","Male",168612.877953602,364912.17530832,19753,2,0.0338632823491619,669
"40-49","Male",168612.877953602,364912.17530832,19753,3,0.0400620459551871,791
"40-49","Male",168612.877953602,364912.17530832,19753,4,0.0462608095612123,914
"40-49","Male",168612.877953602,364912.17530832,19753,5,0.0524595731672374,1036
"40-49","Male",168612.877953602,364912.17530832,19753,6,0.0635971732501912,1256
"40-49","Male",168612.877953602,364912.17530832,19753,7,0.0747347733331449,1476
"40-49","Male",168612.877953602,364912.17530832,19753,8,0.0858723734160986,1696
"40-49","Male",168612.877953602,364912.17530832,19753,9,0.0970099734990523,1916
"40-49","Male",168612.877953602,364912.17530832,19753,10,0.110585434483719,2184
"40-49","Male",168612.877953602,364912.17530832,19753,11,0.119313848755915,2357
"40-49","Male",168612.877953602,364912.17530832,19753,12,0.128042263028112,2529
"40-49","Male",168612.877953602,364912.17530832,19753,13,0.136770677300308,2702
"40-49","Male",168612.877953602,364912.17530832,19753,14,0.159475126508367,3150
"40-49","Male",168612.877953602,364912.17530832,19753,15,0.167819542812175,3315
"40-49","Male",168612.877953602,364912.17530832,19753,16,0.159986819219264,3160
"40-49","Male",168612.877953602,364912.17530832,19753,17,0.152154095626352,3005
"50-59","Female",171067.488718884,370228.84235053,20041,0,0,0
"50-59","Female",171067.488718884,370228.84235053,20041,1,0.000167581901436191,3
"50-59","Female",171067.488718884,370228.84235053,20041,2,0.000335163802872382,7
"50-59","Female",171067.488718884,370228.84235053,20041,3,0.000502745704308573,10
"50-59","Female",171067.488718884,370228.84235053,20041,4,0.000670327605744764,13
"50-59","Female",171067.488718884,370228.84235053,20041,5,0.000837909507180955,17
"50-59","Female",171067.488718884,370228.84235053,20041,6,0.00233536948160999,47
"50-59","Female",171067.488718884,370228.84235053,20041,7,0.00305796825469923,61
"50-59","Female",171067.488718884,370228.84235053,20041,8,0.00455542822912826,91
"50-59","Female",171067.488718884,370228.84235053,20041,9,0.0052780270022175,106
"50-59","Female",171067.488718884,370228.84235053,20041,10,0.00632414600422135,127
"50-59","Female",171067.488718884,370228.84235053,20041,11,0.00909567478863893,182
"50-59","Female",171067.488718884,370228.84235053,20041,12,0.0121907238019711,244
"50-59","Female",171067.488718884,370228.84235053,20041,13,0.0149051671709031,299
"50-59","Female",171067.488718884,370228.84235053,20041,14,0.0180002161842353,361
"50-59","Female",171067.488718884,370228.84235053,20041,15,0.0207146595531674,415
"50-59","Female",171067.488718884,370228.84235053,20041,16,0.0265944312143037,533
"50-59","Female",171067.488718884,370228.84235053,20041,17,0.0328684584323797,659
"50-59","Male",370407.720867838,801654.013011208,43395,0,0.0031279147078136,136
"50-59","Male",370407.720867838,801654.013011208,43395,1,0.00416681735506818,181
"50-59","Male",370407.720867838,801654.013011208,43395,2,0.00520572000232275,226
"50-59","Male",370407.720867838,801654.013011208,43395,3,0.00624462264957732,271
"50-59","Male",370407.720867838,801654.013011208,43395,4,0.0072835252968319,316
"50-59","Male",370407.720867838,801654.013011208,43395,5,0.00832242794408647,361
"50-59","Male",370407.720867838,801654.013011208,43395,6,0.0115470029286986,501
"50-59","Male",370407.720867838,801654.013011208,43395,7,0.0141756683673037,615
"50-59","Male",370407.720867838,801654.013011208,43395,8,0.0174002433519158,755
"50-59","Male",370407.720867838,801654.013011208,43395,9,0.0200289087905209,869
"50-59","Male",370407.720867838,801654.013011208,43395,10,0.026648735324528,1156
"50-59","Male",370407.720867838,801654.013011208,43395,11,0.0330625397297504,1435
"50-59","Male",370407.720867838,801654.013011208,43395,12,0.040310893010084,1749
"50-59","Male",370407.720867838,801654.013011208,43395,13,0.0463972910236649,2013
"50-59","Male",370407.720867838,801654.013011208,43395,14,0.0604889976218197,2625
"50-59","Male",370407.720867838,801654.013011208,43395,15,0.0675786768139242,2933
"50-59","Male",370407.720867838,801654.013011208,43395,16,0.0796220611422133,3455
"50-59","Male",370407.720867838,801654.013011208,43395,17,0.0910993997497569,3953
"60-69","Female",237153.163168784,513262.092329088,27784,0,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,1,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,2,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,3,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,4,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,5,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,6,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,7,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,8,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,9,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,10,0,0
"60-69","Female",237153.163168784,513262.092329088,27784,11,0.00025300075387691,7
"60-69","Female",237153.163168784,513262.092329088,27784,12,0.00050600150775382,14
"60-69","Female",237153.163168784,513262.092329088,27784,13,0.000905872259950712,25
"60-69","Female",237153.163168784,513262.092329088,27784,14,0.00115887301382762,32
"60-69","Female",237153.163168784,513262.092329088,27784,15,0.00155874376602451,43
"60-69","Female",237153.163168784,513262.092329088,27784,16,0.00237257391726766,66
"60-69","Female",237153.163168784,513262.092329088,27784,17,0.0033332740668308,93
"60-69","Male",435459.874995514,942441.34382801,51016,0,0.000508783621588709,26
"60-69","Male",435459.874995514,942441.34382801,51016,1,0.000646379863459113,33
"60-69","Male",435459.874995514,942441.34382801,51016,2,0.000783976105329517,40
"60-69","Male",435459.874995514,942441.34382801,51016,3,0.00092157234719992,47
"60-69","Male",435459.874995514,942441.34382801,51016,4,0.00105916858907032,54
"60-69","Male",435459.874995514,942441.34382801,51016,5,0.00119676483094073,61
"60-69","Male",435459.874995514,942441.34382801,51016,6,0.00196903990808122,100
"60-69","Male",435459.874995514,942441.34382801,51016,7,0.00235526988345579,120
"60-69","Male",435459.874995514,942441.34382801,51016,8,0.00312754496059628,160
"60-69","Male",435459.874995514,942441.34382801,51016,9,0.00351377493597086,179
"60-69","Male",435459.874995514,942441.34382801,51016,10,0.00449595495926416,229
"60-69","Male",435459.874995514,942441.34382801,51016,11,0.00611332511007982,312
"60-69","Male",435459.874995514,942441.34382801,51016,12,0.0083266453088142,425
"60-69","Male",435459.874995514,942441.34382801,51016,13,0.00986811293456082,503
"60-69","Male",435459.874995514,942441.34382801,51016,14,0.0120814331332952,616
"60-69","Male",435459.874995514,942441.34382801,51016,15,0.0136229007590418,695
"60-69","Male",435459.874995514,942441.34382801,51016,16,0.0173948731573036,887
"60-69","Male",435459.874995514,942441.34382801,51016,17,0.0208810380843435,1065
"70-79","Female",132181.286595206,286086.375347928,15487,0,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,1,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,2,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,3,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,4,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,5,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,6,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,7,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,8,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,9,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,10,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,11,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,12,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,13,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,14,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,15,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,16,0,0
"70-79","Female",132181.286595206,286086.375347928,15487,17,0,0
"70-79","Male",180557.987831614,390770.058754732,21153,0,0.000299723798661318,6
"70-79","Male",180557.987831614,390770.058754732,21153,1,0.000310192245126057,7
"70-79","Male",180557.987831614,390770.058754732,21153,2,0.000320660691590797,7
"70-79","Male",180557.987831614,390770.058754732,21153,3,0.000331129138055537,7
"70-79","Male",180557.987831614,390770.058754732,21153,4,0.000341597584520277,7
"70-79","Male",180557.987831614,390770.058754732,21153,5,0.000352066030985016,7
"70-79","Male",180557.987831614,390770.058754732,21153,6,0.000437413887707625,9
"70-79","Male",180557.987831614,390770.058754732,21153,7,0.000468757405828364,10
"70-79","Male",180557.987831614,390770.058754732,21153,8,0.000554105262550972,12
"70-79","Male",180557.987831614,390770.058754732,21153,9,0.000585448780671711,12
"70-79","Male",180557.987831614,390770.058754732,21153,10,0.00072065536544315,15
"70-79","Male",180557.987831614,390770.058754732,21153,11,0.0011148806923024,24
"70-79","Male",180557.987831614,390770.058754732,21153,12,0.00161296908581235,34
"70-79","Male",180557.987831614,390770.058754732,21153,13,0.00182537460316829,39
"70-79","Male",180557.987831614,390770.058754732,21153,14,0.00239240473019551,51
"70-79","Male",180557.987831614,390770.058754732,21153,15,0.00253586851403417,54
"70-79","Male",180557.987831614,390770.058754732,21153,16,0.00338923492324007,72
"70-79","Male",180557.987831614,390770.058754732,21153,17,0.00401092279489382,85
"80+","Female",54428.757738662,117801.441342724,6377,0,0,0
"80+","Female",54428.757738662,117801.441342724,6377,1,0,0
"80+","Female",54428.757738662,117801.441342724,6377,2,0,0
"80+","Female",54428.757738662,117801.441342724,6377,3,0,0
"80+","Female",54428.757738662,117801.441342724,6377,4,0,0
"80+","Female",54428.757738662,117801.441342724,6377,5,0,0
"80+","Female",54428.757738662,117801.441342724,6377,6,0,0
"80+","Female",54428.757738662,117801.441342724,6377,7,0,0
"80+","Female",54428.757738662,117801.441342724,6377,8,0,0
"80+","Female",54428.757738662,117801.441342724,6377,9,0,0
"80+","Female",54428.757738662,117801.441342724,6377,10,0,0
"80+","Female",54428.757738662,117801.441342724,6377,11,0,0
"80+","Female",54428.757738662,117801.441342724,6377,12,0,0
"80+","Female",54428.757738662,117801.441342724,6377,13,0,0
"80+","Female",54428.757738662,117801.441342724,6377,14,0,0
"80+","Female",54428.757738662,117801.441342724,6377,15,0,0
"80+","Female",54428.757738662,117801.441342724,6377,16,0,0
"80+","Female",54428.757738662,117801.441342724,6377,17,0,0
"80+","Male",57092.06010747,123555.366982798,6688,0,0,0
"80+","Male",57092.06010747,123555.366982798,6688,1,1.11692510816731e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,2,2.23385021633463e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,3,3.35077532450194e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,4,4.46770043266926e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,5,5.58462554083657e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,6,7.2325151963889e-05,0
"80+","Male",57092.06010747,123555.366982798,6688,7,8.97010245642461e-05,1
"80+","Male",57092.06010747,123555.366982798,6688,8,0.000106179921119769,1
"80+","Male",57092.06010747,123555.366982798,6688,9,0.000123555793720127,1
"80+","Male",57092.06010747,123555.366982798,6688,10,0.000146708603781536,1
"80+","Male",57092.06010747,123555.366982798,6688,11,0.000195431410359945,1
"80+","Male",57092.06010747,123555.366982798,6688,12,0.000249931154399406,2
"80+","Male",57092.06010747,123555.366982798,6688,13,0.000274911709525991,2
"80+","Male",57092.06010747,123555.366982798,6688,14,0.000329411453565452,2
"80+","Male",57092.06010747,123555.366982798,6688,15,0.000354392008692036,2
"80+","Male",57092.06010747,123555.366982798,6688,16,0.000466828950159772,3
"80+","Male",57092.06010747,123555.366982798,6688,17,0.000548849726669797,4
