"country","region","date","primary_secondary","ps_lower","ps_upper","primary","p_lower","p_upper","orphanhood","or_lower","or_upper"
"Argentina","Americas",2021-12-31,50510.1164294955,43089.997823881,57839.0884610031,39371.7809400604,33587.9240626503,45084.590605489,37066.9598965071,31621.6895581274,42445.3421212583
"Armenia","European",2021-12-31,1308.84051215557,769.763015474327,2264.41014423515,972.411521341706,504.197927996889,1912.07935916719,905.678720838573,465.697630352905,1795.67847381123
"Australia","Western Pacific",2021-12-31,610.314935871945,367.863535587021,967.566006244209,349.474900069557,182.620302445876,636.033168161365,313.832604506259,162.290663132496,577.554493482093
"Austria","European",2021-12-31,776.66731141287,446.505166028368,1334.14943277361,524.740823985329,266.333175282186,1022.91983543728,485.645794958818,244.410916842565,954.285249724016
"Azerbaijan","European",2021-12-31,5585.17477676377,3291.95712938138,9214.65253111672,4662.06585047822,2432.16428356194,8629.77160085335,4376.37850265837,2264.41191155786,8161.66262062422
"Bahamas","Americas",2021-12-31,248.256129909116,116.143345562146,453.083153478183,136.311404933476,57.7940569489771,280.684384796251,122.023197300657,51.5285929329436,252.919966176073
"Bahrain","Eastern Mediterranean",2021-12-31,1301.62490532713,739.992981752911,2164.86396581623,791.450868549843,395.57886232356,1482.65855121444,714.067684195897,353.803932907845,1351.23815832415
"Bangladesh","South-East Asia",2021-12-31,147367.109850925,89439.9118037239,235018.535799911,91561.6374048239,48923.1913883802,166418.609713634,82753.0292570578,43788.4119550593,151849.673274039
"Barbados","Americas",2021-12-31,113.14269018154,52.0147964055141,211.691383410748,59.7902821584875,25.2119743915948,126.129644432816,53.3726918281205,22.3953757337356,113.61226271253
"Belarus","Eastern European",2021-12-31,21116.6529622601,12582.5985704617,34222.1106565495,11768.5993651552,6111.50330915239,21951.1481202934,10546.7226057302,5426.07800227353,19876.1822227206
"Belgium","European",2021-12-31,1953.469185484,1136.72372603914,3374.55801717843,1429.41241988878,734.006132635356,2799.74892551641,1329.9620403623,677.245907905,2626.16735112368
"Belize","Americas",2021-12-31,555.465322269447,277.500836736304,924.343352526492,397.684572948279,181.26008545043,723.260607468316,363.905658319485,164.26058338888,668.815462837196
"Benin","African ",2021-12-31,17639.0609139848,11198.8851602676,24239.086225244,15738.1881712497,9998.67301345674,21627.0542985781,14973.509601706,9512.41299582468,20576.1543385594
"Bhutan","South-East Asia",2021-12-31,34.1933252045873,13.7159504706824,63.9222313953308,20.4983767938258,7.50707364306497,42.6632489781622,18.4733700191579,6.74688562352854,38.8124548461506
"Bolivia (Plurinational State of)","Americas",2021-12-31,157417.179050271,105537.407237651,220135.687415509,132900.942421923,81545.7334098109,196727.853401,123817.967267539,75209.233092575,184951.422863524
"Bosnia and Herzegovina","European",2021-12-31,415.763816152342,235.899323442067,704.93514988847,235.176820740372,117.071455153693,451.334211258795,215.116814736398,106.1459494522,416.324341458954
"Botswana","African ",2021-12-31,19129.0018898927,13246.9493439377,25795.8410328065,16701.6763576644,10725.5199736369,23417.4461297869,15632.2280952745,9957.3286083848,22054.9354268735
"Brazil","Americas",2021-12-31,278658.099245051,257700.220223181,299359.759414593,191130.175020889,176755.272240855,205329.338591397,165813.769492979,153342.913879563,178132.163671272
"Brunei Darussalam","Western Pacific",2021-12-31,33.9824439676821,9.97671645566258,68.4202924701176,19.1734122612026,5.30191176330513,43.0007315887125,17.1986494208544,4.71439961192733,38.8942283203714
"Bulgaria","Eastern European",2021-12-31,15923.9588848899,9466.11028463399,26315.6113099754,8278.91213733953,4276.82177970818,15789.8021904692,7381.57422105724,3775.85251011686,14227.9790777519
"Burkina Faso","African ",2021-12-31,46099.8354536773,26322.5893945453,65289.5992301663,40967.1417596796,23398.4570247255,58033.3220798912,38973.8401268321,22260.1069238765,55210.6762858771
"Myanmar","South-East Asia",2021-12-31,46557.2571503301,24907.7708496294,76534.01055764,31279.3452009431,14916.1109718934,57062.7101188796,28457.2117048292,13442.0397145652,52418.2315848013
"Burundi","African ",2021-12-31,9313.45484477542,5353.64426157013,13450.907046867,8261.3029327794,4750.55636278878,11931.4115399508,7859.05123925809,4519.28001899664,11350.2073791815
"Cabo Verde","African ",2021-12-31,347.87084004005,206.616748154946,533.3593160113,243.75303224165,128.629331595219,414.159755090942,222.600652903699,115.940140812778,382.384726041598
"Cambodia","Western Pacific",2021-12-31,13435.3718477815,7654.94518384534,20614.0587989016,10571.8421873281,5468.88093919681,17415.2681618586,9767.27121353108,4993.57032925454,16195.7349489222
"Cameroon","African ",2021-12-31,87297.0845013486,62125.1325541912,112563.078051724,78304.85231174,55755.9203464702,101026.977672027,74505.6522524222,53051.0919761558,96122.8310646743
"Canada","Americas",2021-12-31,6506.29302986052,3838.12684209826,11012.1419558506,3149.94362615919,1618.05790213286,6134.64575710164,2794.35565250707,1423.05040013718,5491.31617325255
"Central African Republic","African ",2021-12-31,29937.6523943843,16605.8605451561,43757.0845392922,26800.4294362694,14862.1905879073,39107.4071923688,25499.5161572064,14140.5625792427,37209.379458861
"Chad","African ",2021-12-31,32924.5510768548,16406.3197255256,49988.5394400411,29160.2611612764,14527.4502475008,44270.740556833,27739.5359060702,13819.5662778037,42113.9047970025
"Chile","Americas",2021-12-31,7344.74779609331,4387.86799075102,11801.4298300157,3789.384507285,1970.0764937726,6974.56144220755,3376.7947875476,1738.60430477179,6278.52199008845
"China","Western Pacific",2021-12-31,4156.11761850916,1388.18934581002,8529.07868450318,2276.38850068015,694.053670213539,5146.84646423374,2037.40281445033,616.542443550569,4636.95129939772
"Colombia","Americas",2021-12-31,83345.8881739676,79546.020568795,87289.3995841024,56425.9645008152,53853.4177406232,59095.7594926493,50872.579425697,48553.2200573286,53279.6159553154
"Comoros","African ",2021-12-31,3025.53053335939,2197.54929871227,3839.9981169636,2747.04951853511,1994.58063418914,3475.97368088883,2613.83081810942,1897.72993372136,3307.42520156941
"Congo","African ",2021-12-31,24565.8819663049,18339.7651246473,30708.4935572688,22096.759626905,16547.3510785973,27602.7949910084,21025.2012400295,15744.8203555294,26262.6084112384
"Democratic Republic of the Congo","African ",2021-12-31,213961.358475509,119302.938766182,308325.251756323,189397.962802645,105600.806286811,272855.185107859,180168.251685393,100454.570217836,259556.958390415
"Costa Rica","Americas",2021-12-31,1631.17170659913,973.619343530258,2679.33817515319,881.907539825544,456.748146788928,1675.28615735444,788.564465300859,404.300341879506,1514.89785900358
"Cote d'Ivoire","African ",2021-12-31,72046.6461480355,47063.9201351874,96893.138882826,64468.4323784959,42139.6420894435,86911.8311916532,61338.727138244,40094.6135630294,82690.5287670226
"Croatia","European",2021-12-31,681.427296960536,390.73342902081,1184.10201457717,423.54805970425,213.276452146794,837.664238318799,389.834034694213,194.640211049449,777.527427211182
"Cuba","Americas",2021-12-31,4743.25808339484,1603.81974863289,9703.47929611095,2412.41660916596,751.246241362994,5500.51848821421,2147.54947111277,664.15562799031,4956.1510293379
"Cyprus","European",2021-12-31,18.9300457534519,9.00634166935309,35.5751177603185,11.1219652556984,4.799466943707,23.3099437691181,10.1987314805876,4.37268302352342,21.5623695383263
"Czech Republic","Eastern European",2021-12-31,10894.3806217254,6614.35336638264,17819.0473724726,5890.47487799835,3113.77926633494,11155.3240211195,5267.03556196299,2757.27557979657,10087.9609625501
"Denmark","European",2021-12-31,678.966048374841,380.016446767651,1164.06921420008,507.677274068769,249.477702780221,978.42070724198,473.03987349395,230.882141263962,919.866049952305
"Djibouti","Eastern Mediterranean",2021-12-31,3515.21612921727,2250.25631913537,5047.09459392288,2911.34917525664,1711.62201396848,4430.4508771545,2705.81287475544,1578.61406915337,4152.70231172291
"Dominica","Americas",2021-12-31,31.4542081884779,12.8991118179001,62.4661889874347,16.7690317260929,6.22759905449201,38.1213171340673,14.9787391598521,5.51297797685028,34.4789531981849
"Dominican Republic","Americas",2021-12-31,12554.6081249668,6070.55214360427,20897.7654648476,9172.16403806499,4123.88181579516,16576.6555308348,8409.41906821567,3753.59972674455,15308.4944980957
"Ecuador","Americas",2021-12-31,77428.8311144591,52269.4845597876,108536.463841686,59001.8206560337,35262.17248558,91170.222111016,54324.8989164175,32093.7074267363,84877.9576251675
"Egypt","Eastern Mediterranean",2021-12-31,423151.666487591,349349.685027147,483898.465273974,392707.540897966,317263.37194096,449496.755801046,372029.133079575,298791.276127914,426867.42043775
"El Salvador","Americas",2021-12-31,10094.6118282487,6026.7482209336,16069.2808812965,6368.17580416604,3349.09452686103,11390.9617328992,5762.70591912363,3002.31010934101,10426.1799708463
"Equatorial Guinea","African ",2021-12-31,5796.45494618518,4130.16858475639,7512.96117926169,5220.77018220209,3727.07766038727,6767.11305375677,4967.63692404074,3546.40177861398,6438.70993323938
"Eritrea","African ",2021-12-31,14378.3997416915,8866.94326646522,19739.7468160582,13143.7812841811,8118.62637237559,18032.0892337268,12504.8369112379,7715.00540632341,17151.7971353495
"Estonia","European",2021-12-31,274.325097149542,160.59560793233,471.56027414683,191.465264241303,98.8624079868751,372.616313973544,177.58356412164,90.9438320773505,348.164189837282
"Eswatini","African ",2021-12-31,16951.9607057934,11735.5980978265,22753.7984729403,15188.9794594703,10008.5874918019,20874.1788207725,14274.3208825826,9322.23329091419,19705.8146508013
"Ethiopia","African ",2021-12-31,418968.989118536,245538.145982491,584804.926471865,382019.385423193,223472.732084898,534339.453457201,363471.227753137,212628.564319668,508296.479485476
"Fiji","Western Pacific",2021-12-31,1579.38837809195,961.385140453849,2309.52591169561,1364.77514322727,773.324974864666,2077.48035879546,1275.49075872785,715.316676469506,1953.49752301048
"Finland","European",2021-12-31,267.991899090205,153.327341987459,466.671326777074,167.569662039232,85.0717297597163,329.040114108438,154.292039384944,77.7153953767423,305.36168852751
"France","European",2021-12-31,7493.80098440935,7493.80098440935,7493.80098440935,5972.32911343414,5972.32911343414,5972.32911343414,5570.66895122783,5570.66895122783,5570.66895122783
"Gabon","African ",2021-12-31,7863.0320402968,6265.93133275522,9510.96631367184,7203.52459266092,5753.67800409501,8690.19105889111,6852.85225713216,5473.8171183563,8266.86114604475
"Gambia (Republic of The)","African ",2021-12-31,13673.8793459134,10752.2361255887,16587.4654872073,12143.0749513102,9544.89494712767,14721.5086922763,11552.083577052,9080.25642179513,14004.8623491303
"Georgia","European",2021-12-31,1728.72130621112,995.924143191298,2962.9894377958,1458.84788199829,744.626057032252,2806.53170743008,1370.47028921944,694.128171419549,2662.21321524288
"Germany","European",2021-12-31,8002.61140242756,7671.8181043871,8361.12957344865,5610.73390853824,5378.81046746377,5862.0956150888,5010.64407629473,4803.52575004418,5235.121669862
"Ghana","African ",2021-12-31,69901.8644839149,53150.3598164021,87456.6950268793,64231.8497492469,48978.6507609512,80033.5894492236,61096.6033473154,46568.0113809199,76121.3795117963
"Greece","European",2021-12-31,552.707603871718,314.131500998911,948.928167966129,319.262660611959,159.222861852344,621.690872177304,292.433444074636,144.649239741426,574.318857132604
"Grenada","Americas",2021-12-31,99.3219743705186,40.6335826184317,185.897563569472,63.3693200717722,23.7414613479101,131.028064453982,57.3980265210094,21.2728120522491,119.80049112601
"Guatemala","Americas",2021-12-31,55919.8589482137,39111.6478707525,74247.1820951861,48629.2899778809,31361.8729973178,67299.9767223715,45489.0144117976,29104.6906569728,63387.2290248011
"Guinea","African ",2021-12-31,56690.7306861182,34427.3026663852,78751.5909275265,50749.8869034458,30760.5849579254,70597.2192254699,48286.4472628911,29266.0636330592,67171.8932982428
"Guinea Bissau","African ",2021-12-31,9113.26299274803,6754.79684851047,11489.2660827686,8204.4763957297,6071.01724951151,10332.7317970377,7806.6553418904,5776.27201190405,9831.58847313891
"Guyana","Americas",2021-12-31,1989.06088142651,932.230355731724,3346.62124708575,1547.32929620298,678.591918823033,2802.29762800609,1427.79214657508,620.196907013117,2608.7299518601
"Haiti","Americas",2021-12-31,32863.053071279,15528.9916089105,53050.466192214,29085.3849550453,13243.7447963767,47932.7593670363,27279.0663344622,12374.0915897908,45115.2571200176
"Honduras","Americas",2021-12-31,38213.3509829754,24200.8861292144,56781.6173263561,29098.8347453404,16487.06807694,47484.6340244443,26790.3093212142,15017.2310195373,44177.8100192703
"Hungary","Eastern European",2021-12-31,8972.21850993033,5354.84843126585,14554.0644891289,4479.99281689907,2328.8956249263,8309.93513006555,3982.90233576562,2051.50094234433,7456.16471212091
"Iceland","European",2021-12-31,2.15732642221913,1.27265800352381,3.68182108191962,1.57071086255818,0.818398570840454,3.03913016779065,1.46094169177405,0.754949686624551,2.85072715998202
"India","South-East Asia",2021-12-31,2751653.18267966,2521018.14982,2970140.50644297,1753797.05211314,1606799.22430208,1893052.40113464,1711008.02761984,1567596.64309029,1846865.83384532
"Indonesia","South-East Asia",2021-12-31,434200.635166395,261477.082403128,680986.877123082,314967.684192072,168565.170869221,542517.985315963,288576.095400894,152421.054063573,502618.314271289
"Iran (Islamic Republic of)","Eastern Mediterranean",2021-12-31,89733.1181318681,72550.5218666122,107774.305835248,67901.5659340659,54899.3966401254,81553.4363011435,66955.9271978022,54134.8340656655,80417.6732685698
"Iraq","Eastern Mediterranean",2021-12-31,336857.98449896,241713.596265659,431693.285382678,312035.791968913,223993.178157935,398423.21129966,296572.930858923,212877.742811458,378863.945920338
"Ireland","European",2021-12-31,398.706379276398,235.452251912946,666.14860808935,300.408303603957,156.717395742262,566.00709952147,280.055724424015,144.897574714566,531.96597182175
"Israel","European",2021-12-31,5751.89701095756,3546.36759841674,8465.8117584174,6711.59402887314,3946.25404437026,9929.39562741903,6452.9570697484,3776.29336258125,9555.47777351035
"Italy","European",2021-12-31,10891.388343566,10138.9940096779,11619.4645668781,6796.18746326885,6326.69608364823,7250.504428663,6127.41800357621,5704.12627603643,6537.02853420558
"Jamaica","Americas",2021-12-31,2240.42381431131,1122.3457754312,3926.61559298979,1380.15520042728,628.926151088733,2690.53853784738,1246.51481047514,562.834880168598,2449.81905896102
"Japan","Western Pacific",2021-12-31,12980.1804601968,7706.02146039927,21964.3906474184,5891.91108754664,3057.72838456345,11469.7307191821,5203.53429529989,2676.85241068294,10228.4370634364
"Jordan","Eastern Mediterranean",2021-12-31,26328.7835001143,17065.2947236895,36920.6004950569,22212.0286920857,13250.5590095847,32736.191561248,20692.0043707809,12219.9647566086,30693.9946770143
"Kazakhstan","European",2021-12-31,17879.2983524503,11175.9222976826,27500.4635778184,19491.5279679543,11127.056405468,31778.7178076996,18643.6235661558,10573.9932975216,30530.0911495036
"Kenya","African ",2021-12-31,305384.892086331,177702.326213788,433746.279093247,282172.661870504,164195.216291676,400777.331556953,270420.863309353,157356.888674205,384085.939708035
"Republic of Korea","Western Pacific",2021-12-31,354.451646496124,203.44128752262,608.558503308363,137.309261037726,68.7508936716327,270.651901668785,119.980103487787,59.5354029051673,238.697401515895
"Kuwait","Eastern Mediterranean",2021-12-31,1524.54763880108,885.505445382466,2488.21532239043,1001.29708112587,512.016166183912,1832.33186869624,909.167334099707,459.757594103475,1684.53389231361
"Kyrgyzstan","European",2021-12-31,11947.1014442308,7728.67348224308,17664.1680519527,13737.7081446064,8382.28881494337,20788.8182198655,13192.8297449084,8013.07367266065,20005.6349656045
"Lao People's Democratic Republic","Western Pacific",2021-12-31,3989.74803528759,2341.02620842926,6090.34485349637,3247.44748497955,1762.72552459931,5275.05528693433,3011.87518384752,1622.98321422088,4937.29702374974
"Latvia","European",2021-12-31,756.606177988918,439.964489650438,1287.94765839111,556.796742158149,284.916722821594,1075.99842573215,518.255510610229,262.890161297251,1010.02183414552
"Lebanon","Eastern Mediterranean",2021-12-31,15120.5161088777,8965.48033798995,24159.8784772794,9863.57482433272,5132.60715597412,17813.1096083382,8950.82378545616,4616.34358377146,16330.8277929331
"Lesotho","African ",2021-12-31,25475.6806274707,18557.2388952189,33021.9727899632,23383.9911476498,16497.8542092738,30542.2381751553,22079.3679718543,15475.4193532608,28929.9895121884
"Liberia","African ",2021-12-31,16501.8548651135,11681.3986754859,21406.7075083125,14920.791251619,10566.7970065349,19332.8109898192,14197.4822947799,10054.5248405395,18395.5978973037
"Libya","Eastern Mediterranean",2021-12-31,18171.4463722676,10904.6602110414,28591.5420766731,12481.801261553,6585.57623304445,21967.8258849803,11378.0151083619,5928.74138150231,20284.5623910719
"Lithuania","European",2021-12-31,1123.6265596273,645.147235627421,1899.78332105098,810.972423787535,408.674429175105,1549.13093614307,753.857395908882,376.690607151996,1451.59340386585
"Luxembourg","European",2021-12-31,32.3136873491151,15.9490582211695,59.0417577506581,20.1546539487921,8.87004759087072,41.1218135088949,18.5546096803929,8.09760161314454,38.1208285344856
"Madagascar","African ",2021-12-31,131760.501335195,83277.4465300036,179538.196875053,119982.905460864,75824.8025318017,163241.363247348,114160.114194677,72146.3936636591,155318.850450937
"Malawi","African ",2021-12-31,100638.070404172,78265.7814837783,122338.096194866,91285.2672750978,70992.1479272015,110968.600294348,83077.7053455019,64609.1633775524,100991.287565321
"Malaysia","Western Pacific",2021-12-31,16971.1278348604,9994.13572539825,27073.4487005934,10508.7979696283,5405.17442988714,18989.4992241557,9495.19841762619,4831.65007211995,17331.8156488335
"Maldives","South-East Asia",2021-12-31,78.66458598315,45.1633625447566,130.215956040484,44.7946388278674,22.5694484174126,84.1129459704295,40.2090863424162,20.0734073828936,76.3791125508252
"Mali","African ",2021-12-31,72620.2511865045,43607.5818468701,101247.449843459,64283.7681202755,38603.7530961676,89589.2705853489,61151.112442199,36722.5797645666,85222.7390809047
"Malta","European",2021-12-31,27.1190028077343,14.2799942857834,48.4033949808186,17.7291242484071,8.30209385545087,35.5499979245637,16.3724748687103,7.60759441214633,33.1047690125241
"Mauritania","African ",2021-12-31,16914.5156397069,11565.2359447045,22108.119940508,15162.1045466604,10355.7636435588,19805.2023811891,14426.3607319334,9853.20179963229,18844.3521560277
"Mauritius","African ",2021-12-31,87.7321627369941,51.5487937097143,149.320032461006,39.3385195356488,20.1701832085496,77.2889943652948,34.7133662616164,17.6363292762197,68.8897921751289
"Mexico","Americas",2021-12-31,366571.381499249,336437.601914957,396802.614641823,264203.207830596,242484.542293564,285992.11219153,248095.236710762,227700.717235788,268555.712681063
"Republic of Moldova","Eastern European",2021-12-31,1715.4685788366,1007.67790021144,2890.55322796669,755.059328331962,390.294700257502,1465.20008091536,665.442962663573,340.848493687745,1304.29037189762
"Monaco","European",2021-12-31,1.84989848494076,0.960097155739698,3.48218912228156,1.19370069228573,0.538076131709191,2.57096421325107,1.10140604923431,0.49148664315875,2.39666282404378
"Mongolia","Western Pacific",2021-12-31,6503.55235593021,4562.4959787425,8581.54851211246,5737.28528142109,3766.71861161011,7848.32518902649,5378.25732190961,3501.26114494356,7397.39510063832
"Montenegro","European",2021-12-31,250.123658447725,140.918918523077,430.642176004358,184.27370531046,90.8631732247688,359.177630977655,171.531086788954,83.8296330719446,336.961525833576
"Morocco","Eastern Mediterranean",2021-12-31,104327.380743114,63591.5320303933,156632.090826842,78531.9625411083,43442.567402916,129355.498672177,72215.9690082226,39553.7969498744,120077.096339283
"Mozambique","African ",2021-12-31,166977.875336615,104604.513387161,229196.051492062,148985.853353026,93381.0941380178,204036.0068496,141747.045733245,88845.5067480261,194117.089096958
"Namibia","African ",2021-12-31,29396.4455190492,23655.7591065758,34887.555549152,27311.4898197413,21755.332462958,32424.8657183625,25889.1931871656,20568.84289768,30781.6394079503
"Nepal","South-East Asia",2021-12-31,34282.4348300326,20248.3580011288,55017.1337338357,19794.4310370711,10166.4545778624,35992.0776915967,17786.9398624561,9031.95467829976,32705.4253823247
"Netherlands","European",2021-12-31,2440.8725901342,1395.41947663987,4181.18263177466,1742.63312579235,874.521979529804,3382.18347076295,1618.72830242121,805.248272361312,3168.58543950606
"New Zealand","Western Pacific",2021-12-31,15.5984482377778,9.43207713728701,24.7648709304949,9.25577225186346,4.84582467422471,16.9083194375887,8.33469796538045,4.31690250091026,15.4047426799191
"Nicaragua","Americas",2021-12-31,21614.8520596381,14086.572015432,31220.7284806935,16137.4779630104,9255.17539905524,25908.2621657388,14827.2849480887,8398.55984688546,24120.5143114623
"Niger","African ",2021-12-31,39311.5632235703,19716.0555797407,58354.6485592366,34749.9321755832,17428.6065258175,51584.4017137205,33055.5838670282,16578.8230214213,49069.2515273231
"Nigeria","African ",2021-12-31,362684.84639282,195771.584117897,529319.975832236,320260.959613393,172871.836301438,467404.483778636,312777.701070072,168832.490864318,456483.050830189
"North Macedonia","European",2021-12-31,681.62350498944,394.072415478813,1167.85531872775,436.35950601432,222.078583891944,849.333388943085,402.409659492095,203.06279417219,789.715885010024
"Norway","European",2021-12-31,73.1436891880313,43.2695300864222,124.615170459548,52.7617797063148,27.5862323633249,101.877120248135,49.0440614862947,25.4330242079442,95.4990868987998
"Oman","Eastern Mediterranean",2021-12-31,12289.1223627636,8700.97062199563,16093.1158640489,10436.5126447588,6719.23758464294,14508.4981536238,9730.74178462426,6192.96798835521,13646.835857418
"Pakistan","Eastern Mediterranean",2021-12-31,1122711.6372742,788276.555160951,1457420.90188596,1043884.90256055,730715.10072868,1352034.36825687,990396.229567103,691748.182840488,1283932.21146858
"Panama","Americas",2021-12-31,7526.82154977082,4934.27967744175,10638.3093602275,5851.61944385025,3397.09263077255,9063.03722008921,5399.19780143885,3096.32448530025,8456.34687573799
"Papua New Guinea","Western Pacific",2021-12-31,28010.2174487775,16479.1969594328,39402.2307624131,25998.8408836208,15286.8633380198,36444.0090761533,24699.2384328171,14515.7214562479,34648.9996316594
"Paraguay","Americas",2021-12-31,15709.5579606429,10564.6026719605,22181.819820307,12007.4767597218,7139.46643290962,18764.5487604308,11059.1892921478,6496.40458021285,17478.3823438147
"Peru","Americas",2021-12-31,206500.903897245,194792.20410358,218506.611202324,149334.646730988,140867.300998515,158016.778505344,139710.498192206,131788.846274546,147833.093866542
"Philippines","Western Pacific",2021-12-31,108501.986359566,101893.372499277,115182.445398645,76419.1333501734,71764.6144718225,81124.2535721757,68991.0211954899,64788.9320521905,73238.7931176869
"Poland","Eastern European",2021-12-31,25571.8991237553,25077.3429798029,26067.310419823,11759.9165723442,11532.4818024402,11987.744606647,8913.15130164948,8740.77248391384,9085.82818485741
"Portugal","European",2021-12-31,1061.04399511001,609.793808311828,1848.2933269777,640.47779243357,324.171865702567,1275.32735441139,588.358969203437,295.377061989945,1181.49551245188
"Qatar","Eastern Mediterranean",2021-12-31,417.721266889641,240.620466463823,681.489229848604,238.388268523824,120.20929350788,441.079041109032,214.020520228352,107.08317974463,399.817836769332
"Romania","Eastern European",2021-12-31,24655.1005387307,14953.7171002096,40543.7390320425,13075.1087783217,6956.89064462789,24631.1484039625,11674.693436032,6152.63298821856,22221.3270550976
"Russian Federation","Eastern European",2021-12-31,149715.081655712,148318.432997674,151135.203601768,78741.8816329344,78007.3214129632,79488.7875087085,59053.2043385872,58502.3140897211,59613.3533265094
"Rwanda","African ",2021-12-31,43405.1343520065,33222.4716537711,53644.0265856751,39735.8612132588,30543.8666249042,49078.2117945641,37802.4828694035,29051.2110562644,46694.9909644026
"Saint Kitts and Nevis","Americas",2021-12-31,4.847236665147,-5.8557142589787,18.4060323186559,2.39945800073824,-2.94595030001814,9.89280992147135,2.13191486933073,-2.6370310493097,8.84481294123138
"Saint Lucia","Americas",2021-12-31,60.4082486762715,27.87735185092,112.548499053357,27.6428019190316,11.3792598079504,58.0057266996611,24.4267120546412,9.98386076439054,51.724705477302
"Saint Vincent and the Grenadines","Americas",2021-12-31,66.8665078060699,28.004423764189,125.244717906018,38.8909721541285,15.0245928657573,80.5597687323501,34.9663881262887,13.4634339854201,73.0610531443423
"San Marino","European",2021-12-31,3.74236966940034,2.06801955278334,6.96689933979243,2.36115530351637,1.14953331885854,5.05106489232874,2.17535727089295,1.05017659132514,4.69952982268936
"Sao Tome and Principe","African ",2021-12-31,488.721311282075,328.661819728173,645.477394302439,441.204423177605,297.221004667738,582.948671372472,419.815922793644,282.805255793385,554.689285474452
"Saudi Arabia","Eastern Mediterranean",2021-12-31,18015.4706213419,10062.7849951734,29634.563552854,12768.3438411399,6417.67591816961,23257.8111584528,11672.695353345,5820.86923289457,21464.4695949467
"Senegal","African ",2021-12-31,81808.1723414062,62030.068025659,101623.616908877,73295.392144072,55716.2154249145,91109.3080816826,69738.2999836778,53011.8935461102,86685.0854407208
"Serbia","European",2021-12-31,1146.78083916741,650.692826294187,2024.08652701033,717.825855137651,357.120783982623,1443.19043926253,660.994629746032,326.151876734035,1340.20545369715
"Seychelles","African ",2021-12-31,95.0061511264502,63.3115339237383,133.172750491338,72.9611618360662,42.8612783071666,112.934160946641,67.2323729456406,39.0203973920691,105.277011423174
"Sierra Leone","African ",2021-12-31,15327.2121504898,9849.37095582265,20959.2041768605,13955.7025374111,8977.15958444557,19072.600415333,13278.4524762412,8541.75699938786,18145.441134244
"Singapore","Western Pacific",2021-12-31,74.7748598724304,44.4636696921387,125.66576547796,31.7336497277484,16.5526227490805,61.1564436416883,27.8983465711842,14.4255124510661,54.2724054400658
"Slovakia","Eastern European",2021-12-31,4345.83654629485,2556.58650672023,7103.36842208688,2185.25722426555,1119.85811248911,4103.84252227643,1943.75396376264,986.732841070351,3688.86089954155
"Slovenia","European",2021-12-31,342.457326879336,196.074242416757,590.888998473733,239.406398498764,121.171695634272,466.912149459889,222.072832757045,111.403312170363,436.826513766812
"Somalia","Eastern Mediterranean",2021-12-31,193076.853993753,76146.1623774064,315736.318246762,170821.921339035,67408.5061332531,279348.602645244,162495.706289955,64123.8289442191,265732.67920206
"South Africa","African ",2021-12-31,237621.372489038,219859.62564991,255581.949161414,189167.109207709,175027.226633837,203465.277479476,165637.777097991,153256.667465497,178157.484244904
"South Sudan","African ",2021-12-31,31188.3691756973,14389.1433012944,48009.5298571945,27929.5197689367,12889.1468420283,43021.1484831256,26573.9153965636,12263.4983539806,40932.7741519074
"Spain","European",2021-12-31,10511.4678252038,10206.321201141,10811.6489738355,4888.59423928682,4746.67894702342,5028.20022565771,4276.18698338364,4152.04979878303,4398.30415500816
"Sri Lanka","South-East Asia",2021-12-31,7583.24131372447,4797.84351210989,11222.7077480876,5244.92074512229,2886.1819070062,8765.5132752922,4784.08505653687,2601.76952951436,8091.85618224467
