"country","region","date","primary_secondary","ps_lower","ps_upper","primary","p_lower","p_upper","orphanhood","or_lower","or_upper"
"Azerbaijan","European","2021-12-27",4253.79737269573,2159.8697057424,7724.82414452641,3550.73641537673,1609.40136825044,7149.56947769182,3333.15037050946,1504.02887094231,6762.81318417785
"Burundi","African ","2021-12-27",38540.5039420271,13808.5099718518,62875.2085865746,34186.5380305865,12245.1324375098,55757.0784919951,32521.9588558088,11648.8371939366,53041.0234421677
"Belgium","European","2021-12-27",1395.2470079037,825.197912854552,2291.54904196398,1020.94438792802,533.62695790793,1883.98105295396,949.912888941348,492.437874074116,1766.70798545586
"Benin","African ","2021-12-27",12332.015951388,-10787.0416175141,34524.3557292062,11003.0567114784,-9610.71538558661,30760.5227833839,10468.446146705,-9143.52916409708,29265.2492019385
"Caribbean Netherlands","Americas","2021-12-27",11.9456140104171,-1.82630236205831,29.0271584388276,7.63033948228624,-1.07735633968732,20.0145461375057,6.91199738554141,-0.981695383631445,18.2403630362513
"Burkina Faso","African ","2021-12-27",70688.8063837028,10440.1008978179,131809.112223793,62818.40972846,9274.6221752903,117159.544434689,59761.9104632889,8823.29760914596,111459.492871759
"Bangladesh","South-East Asia","2021-12-27",169701.746689332,74534.9461982769,305118.615113885,105438.518900534,42451.3600369307,210330.718853753,95294.8973686339,37959.4266882792,191453.536667228
"Bulgaria","Eastern European","2021-12-27",11861.9389666193,7356.24608636401,19145.5000295577,6167.0562699273,3359.74943143473,11422.6116756508,5498.61900050719,2968.46901467295,10290.3066780227
"Bahrain","Eastern Mediterranean","2021-12-27",922.303536008882,-26.5944071340302,2178.32448131316,560.805137988173,-16.8721025969818,1415.12729480829,505.973070573686,-15.2751408464044,1283.57775663293
"Bahamas","Americas","2021-12-27",183.121603319618,68.0066959073187,366.268403409498,100.547620037845,34.1698991225631,229.67934119371,90.008184450723,30.6294062590324,206.825034496914
"Bosnia and Herzegovina","European","2021-12-27",415.319123516978,243.417324470139,713.421721412046,234.925280331783,121.575366263345,458.069342228721,214.886730107723,110.300040718094,422.513091744026
"Belarus","Eastern European","2021-12-27",14671.0819069479,8582.13834315069,23716.6696128446,8176.39450365663,4197.31898661633,15084.6858407696,7327.47900318603,3721.92228553177,13655.9058033467
"Belize","Americas","2021-12-27",441.544860145851,221.73585752651,756.540600723875,316.123387193975,148.678709521546,606.335618060448,289.272194981449,134.773904623644,559.368373966167
"Bermuda","Americas","2021-12-27",9.74413406240635,5.39870605575732,16.1935512907673,4.22148910901227,2.11628675651552,7.86955380664759,3.71645721210324,1.85480215525172,6.99084849526245
"Bolivia (Plurinational State of)","Americas","2021-12-27",52611.9431047884,37887.4325406356,68864.6144570049,44418.1306224655,29034.1521116021,62031.1951997482,41382.4201941135,26748.4459008625,58349.6811687844
"Brazil","Americas","2021-12-27",243235.68791212,243235.68791212,243235.68791212,166834.122991296,166834.122991296,166834.122991296,144735.883856219,144735.883856219,144735.883856219
"Barbados","Americas","2021-12-27",9.21575504993325,-10.4928505084002,30.1356630842461,4.87006799869179,-5.57940626365845,17.1583226325472,4.34733921788777,-5.01670661137174,15.3875367545483
"Brunei Darussalam","Western Pacific","2021-12-27",53.3327023123061,-13.5365729834228,141.719455876385,30.0911226223259,-7.46504764037894,86.2259740017064,26.9918917723653,-6.71064597912234,77.8340668594194
"Bhutan","South-East Asia","2021-12-27",49.3546326194763,-272.491794626789,400.664775970759,29.5873492824016,-169.722907215594,249.74155371789,26.6644552726,-153.103773770397,226.2642332009
"Botswana","African ","2021-12-27",9307.6708940993,4902.96427033096,14276.2326370511,8126.59791722,4124.50919392268,12896.5536171339,7606.23242602045,3837.42332073384,12124.1746731585
"Central African Republic","African ","2021-12-27",1661.74268077377,-6652.40338502238,9889.23965950129,1487.60553668759,-5946.55844190447,8840.29401694627,1415.39602969866,-5657.79311828599,8411.01332393446
"Canada","Americas","2021-12-27",2894.44342947863,1755.17364483891,4657.32745905834,1401.31002248449,744.825531453834,2573.842790215,1243.12021006514,654.803489107328,2305.16260686864
"Switzerland","European","2021-12-27",558.623514022233,328.378957873224,961.49473979787,374.78458343533,194.485880121245,733.026401428127,346.700365081376,178.435853213666,683.904320563763
"Chile","Americas","2021-12-27",7115.08427094803,4259.51279474138,12218.6219709203,3670.89393031286,1913.49218931419,7364.89171793164,3271.20551258123,1688.73132661615,6640.18372915518
"China","Western Pacific","2021-12-27",100733.075818057,-94079.382333145,360999.29866974,55173.5144378857,-51104.4171654313,210657.643528698,49381.1463048937,-45812.1991961497,191212.953689359
"Cote d'Ivoire","African ","2021-12-27",47345.0246321059,1022.03829661067,88452.1423667602,42365.0465655488,918.132368579456,79314.8054707155,40308.3793976352,873.598691690376,75466.3008159979
"Cameroon","African ","2021-12-27",87958.6645428694,40510.0070588996,136893.93147056,78898.2848156958,36367.668798138,122296.212859075,75070.2925584788,34604.1193328837,116365.336352347
"Democratic Republic of the Congo","African ","2021-12-27",258810.420854151,27987.0135220307,498709.991151496,229098.22040358,24781.1988854903,441439.596885955,217933.842706419,23573.7075595706,419927.097451275
"Congo","African ","2021-12-27",21219.0284530123,7862.64948497163,34603.17062872,19086.2991154067,7123.73544441069,31072.5936679646,18160.729745198,6778.35310305211,29565.1706796618
"Colombia","Americas","2021-12-27",75536.4190847934,75536.4190847934,75536.4190847934,51138.8791358339,51138.8791358339,51138.8791358339,46105.843534872,46105.843534872,46105.843534872
"Comoros","African ","2021-12-27",1995.83475386317,409.826619363176,3680.38347990743,1812.13074507889,369.253791090918,3341.07078473933,1724.25111231945,351.348792581592,3179.05330539139
"Cabo Verde","African ","2021-12-27",585.899972321397,312.661046413627,993.346632003867,410.540000499028,199.336734372641,759.580036646355,374.914196199909,179.740821817415,698.042588848436
"Costa Rica","Americas","2021-12-27",1306.50743488399,796.589320204836,2154.61007204344,706.374904003584,375.828335830094,1348.81498699288,631.610597849884,332.803352831472,1219.80227459007
"Cuba","Americas","2021-12-27",2702.17015103588,1197.16719881378,5178.17002962554,1374.32120254478,546.540748246906,2981.05960893624,1223.42996663603,484.486262765677,2682.21214788634
"Curaçao","Americas","2021-12-27",65.7168454905539,14.3988059629948,136.856322233029,36.3869107745838,7.63928470636495,83.8998516414091,32.5931364311897,6.90887580530091,75.6558325940489
"Cayman Islands","Americas","2021-12-27",1.57709333076055,-19.6982326239433,24.4010505748553,0.926733686957712,-11.8915926200522,15.1761509898226,0.833876975192935,-10.7515286923773,13.6492786457874
"Cyprus","European","2021-12-27",16.5963628446476,9.46455729030898,29.846275738682,9.75085709422944,4.87780664125334,20.124666546329,8.94143893847148,4.43454327538086,18.6228287687063
"Czech Republic","Eastern European","2021-12-27",9742.28846527299,5710.74893732511,15356.5938269848,5267.55099270757,2666.29893242929,9483.99530019496,4710.0410370432,2359.35312283245,8567.41056862904
"Germany","European","2021-12-27",4444.05328871358,4444.05328871358,4444.05328871358,3115.78298938425,3115.78298938425,3115.78298938425,2782.53786996031,2782.53786996031,2782.53786996031
"Djibouti","Eastern Mediterranean","2021-12-27",4934.56824565619,2062.13892174516,8112.36587306375,4086.87564694284,1617.3090012148,7070.84014288219,3798.34917673438,1478.89067814498,6630.31722721997
"Dominica","Americas","2021-12-27",9.43961981300819,-5.00476088892731,29.1100286023258,5.03249940923881,-2.83633602344443,17.8172521641295,4.49522054727851,-2.55538529661351,16.1371053007841
"Denmark","European","2021-12-27",152.961455975618,89.7927051423491,258.544495427912,114.372515670209,59.2284107265218,218.615114764416,106.569198794768,54.7285356859259,205.399057248018
"Dominican Republic","Americas","2021-12-27",3093.02940499681,1851.89846857708,4676.56761142805,2259.70996424585,1202.38128607068,3770.72479316965,2071.79548720488,1088.47286979008,3500.66613861921
"Algeria","African ","2021-12-27",103920.24522451,65857.8677852281,144600.155834715,92850.7591384789,56086.040526846,131716.567289519,87217.9904496458,51938.4681643191,124201.21659552
"Ecuador","Americas","2021-12-27",46806.8034638961,31158.7526835171,66185.3861378,35667.4197932364,20923.337017659,55874.5162479716,32840.1556652447,19034.7157622648,52055.4543363148
"Egypt","Eastern Mediterranean","2021-12-27",460013.467956671,383865.087333234,521681.085774641,426917.278338327,348385.957986954,483930.444756596,404437.522624925,328166.26991091,459814.787492227
"Spain","European","2021-12-27",7490.97876039874,7490.97876039874,7490.97876039874,3483.84794813327,3483.84794813327,3483.84794813327,3047.41701165786,3047.41701165786,3047.41701165786
"Estonia","European","2021-12-27",182.975301505658,108.213386289235,314.14513469327,127.707653497395,66.7567754353056,248.988230602219,118.448536153779,61.4124781871677,232.911429058088
"Ethiopia","African ","2021-12-27",321905.770335451,90513.9688145954,531693.452494639,293516.340687774,83586.7878587684,483967.083530576,279265.264502769,79476.3693659662,460463.783412153
"Finland","European","2021-12-27",134.503454359857,74.8707093137584,224.228790836059,84.1021630381597,40.8200976997311,158.106110907068,77.438207453117,37.2480045313967,146.742712205807
"Fiji","Western Pacific","2021-12-27",728.422742462567,-315.576832786821,1768.93044733546,629.44191971031,-270.150854622524,1582.1799608768,588.2634628353,-252.126159088289,1465.33230550169
"France","European","2021-12-27",4578.51342161254,4578.51342161254,4578.51342161254,3648.93450747288,3648.93450747288,3648.93450747288,3403.53081348439,3403.53081348439,3403.53081348439
"Micronesia (Federated States of)","Western Pacific","2021-12-27",104.867852806924,-49.3372473106957,263.000862436697,95.1115217736778,-45.3790345612977,239.392048283534,89.5798741932867,-42.8684042354544,225.643606359459
"Gabon","African ","2021-12-27",8086.13050043492,3833.42772062052,12166.3353140348,7407.91079329619,3512.97073408204,11129.0299528106,7047.28880251122,3341.33514569534,10582.7670076557
"United Kingdom","European","2021-12-27",11980.8410291372,11980.8410291372,11980.8410291372,10339.7342490457,10339.7342490457,10339.7342490457,9928.50563593687,9928.50563593687,9928.50563593687
"Georgia","European","2021-12-27",2209.36433851428,1302.55354868524,3752.62369200939,1864.45696840998,971.196235086934,3572.67250555939,1751.50741366811,904.76278897805,3384.29757892713
"Ghana","African ","2021-12-27",44385.7574882762,-11309.4674077505,100215.008173253,40785.4543944175,-10323.6235163265,91615.8566824501,38794.6593349503,-9822.13802654262,87162.2470212243
"Gibraltar","European","2021-12-27",4.2496891009217,0.066405368916636,10.7356122604005,3.40595573296374,0.0500719307271847,9.33936403116845,3.18843478181352,0.0466819773795437,8.81651495738886
"Guinea","African ","2021-12-27",19828.7208056631,-4217.75462126859,44937.1277683315,17750.7914635825,-3781.41731440391,40203.6063212375,16889.1540095759,-3597.93029800104,38251.7795103621
"Gambia (Republic of The)","African ","2021-12-27",5466.56616755529,463.50575318356,10671.175702296,4854.57864733605,411.695673164069,9469.69625221448,4618.31113538066,391.660359974871,9008.68468125533
"Guinea Bissau","African ","2021-12-27",4914.64620509917,828.499724783281,8906.28143598849,4424.55120796859,745.72818700192,8008.25245486717,4210.01227343815,709.568134866318,7619.87061387207
"Equatorial Guinea","African ","2021-12-27",1020.68822832764,-2136.86397442844,4230.88844638735,919.316844045279,-1925.8041619908,3819.68794841805,874.743024494841,-1832.43558038569,3634.51833916145
"Greece","European","2021-12-27",544.855648194663,317.728149320274,932.983138197436,314.727104663564,161.843988055989,611.351714041095,288.27903326994,147.023693497645,564.656934930257
"Grenada","Americas","2021-12-27",41.1867712570864,1.75767900297766,101.045872156991,26.2779481283437,1.0709917211752,68.9107811680785,23.8017760310522,0.966443339480177,62.9594112730736
"Guatemala","Americas","2021-12-27",47207.8923917829,34080.9828486389,59143.2044712318,41053.1487658186,27101.1531885756,53925.0931974747,38402.1086202865,25063.77490186,50842.0540393974
"Guyana","Americas","2021-12-27",1411.65063709991,597.244611958518,2497.26108859847,1098.15059316926,442.590330882175,2084.05755448463,1013.31422893071,407.733348451721,1945.76620360172
"China, Hong Kong SAR","Western Pacific","2021-12-27",297.462482456912,170.821960362403,471.285225097266,138.486661261041,68.8791095423208,248.801136433571,122.519841245751,60.3469861205697,222.079873804464
"Honduras","Americas","2021-12-27",18749.8246319507,9389.91419387676,29954.6460634475,14277.6813452534,6642.26909632109,24529.5673962282,13144.9765248871,6058.65558592982,22730.645838198
"Croatia","European","2021-12-27",566.282132304757,316.991248293192,980.625956929139,351.978412741449,172.029149401201,693.503272413717,323.961263947415,156.927525223209,643.786979887309
"Haiti","Americas","2021-12-27",15580.9782690881,1393.52700322838,30375.5779937722,13789.9162913954,1206.67398833396,27524.2716309945,12933.5073900888,1128.06647679005,25899.8409189639
"Hungary","Eastern European","2021-12-27",6929.65079897866,4176.58885626425,11348.3601241649,3460.1013972947,1822.23392392464,6513.70842126176,3076.17590039128,1604.99947146333,5850.45002101789
"Indonesia","South-East Asia","2021-12-27",401773.856610737,195128.786233735,698512.626986504,291445.407805786,128268.224636171,554001.197948489,267024.783900773,115967.485262656,512358.594362409
"Isle of Man","European","2021-12-27",4.69410125628824,-2.33157658730553,14.1989223380247,3.30159665250106,-1.57447096373733,10.7176328028009,3.06379423949299,-1.45031587708183,9.99190520179142
"India","South-East Asia","2021-12-27",3309614.8069561,1016314.05798602,5650186.00498256,2109420.15825449,647759.176242281,3601209.49173518,2057954.66473604,631955.190698691,3513347.42071523
"Ireland","European","2021-12-27",255.338343084536,147.802819309094,435.781337686667,192.386584409013,97.9163850193616,372.101482620474,179.352446719181,90.5032015571325,349.840178383888
"Iran (Islamic Republic of)","Eastern Mediterranean","2021-12-27",84742.3457551157,84742.3457551157,84742.3457551157,64125.0198086548,64125.0198086548,64125.0198086548,63231.9755634952,63231.9755634952,63231.9755634952
"Iraq","Eastern Mediterranean","2021-12-27",484006.110713214,189974.821125039,732978.05439827,448340.953826069,174135.075775954,677828.234922597,426123.522116749,165654.488082254,644301.369406831
"Israel","European","2021-12-27",4940.58392405715,3255.66842385012,7236.07393308407,5764.91434055221,3615.57481310354,8482.05073409551,5542.75848484331,3463.02993068216,8161.93577934029
"Italy","European","2021-12-27",8005.56357647059,8005.56357647059,8005.56357647059,4995.44310592433,4995.44310592433,4995.44310592433,4503.87341263228,4503.87341263228,4503.87341263228
"Jamaica","Americas","2021-12-27",2058.86796953298,1244.68701030902,3135.03960088874,1268.31241347859,661.91001562559,2190.68287914054,1145.50175749878,591.134932151086,2000.07333650012
"Jordan","Eastern Mediterranean","2021-12-27",21414.344185478,11516.9054533228,33524.1287209266,18066.0085365497,9078.09511258579,30060.0443931065,16829.7066775376,8424.16897346683,28181.261609229
"Japan","Western Pacific","2021-12-27",1829.33772346846,1052.44338184602,2943.28486085368,830.365590742164,414.446998467721,1519.37109286482,733.350480830656,362.536901892128,1353.99506916609
"Kazakhstan","European","2021-12-27",29852.8301844377,18282.9944564675,46020.5662857132,32544.7488482015,18116.0271179672,53259.5483267599,31129.0139787144,17209.1823290936,51172.9698807765
"Kenya","African ","2021-12-27",157043.252564923,67120.9151416544,248901.826821405,145106.433727962,62019.070960952,229982.860444755,139063.107036447,59436.128928044,220404.63897373
"Kyrgyzstan","European","2021-12-27",7370.99893175407,4832.11020062088,10997.0264807439,8475.74891125922,5220.63138646996,12945.2182413932,8139.57547866068,4990.23292398551,12457.5240021219
"Cambodia","Western Pacific","2021-12-27",10345.5553041759,884.660296155792,21630.1543595756,8140.56947996436,716.471627794538,17926.4922459055,7521.03072808935,664.10827914729,16641.03347234
"Saint Kitts and Nevis","Americas","2021-12-27",8.72081341562629,2.33522696092034,19.8232629174958,4.31693910749771,0.998341821418218,11.3357225980345,3.83559398432401,0.878535994579807,10.1927195082183
"Republic of Korea","Western Pacific","2021-12-27",436.63217673735,252.71656930536,719.384969131142,169.144768054434,85.576468191191,316.518165536818,147.797800543206,74.115522728078,278.944280692364
"Kuwait","Eastern Mediterranean","2021-12-27",3442.97132967344,316.808083720541,7367.94302605963,2261.28528559014,215.567701806529,5238.41742791288,2053.22351726744,195.632293401371,4801.73379925812
"Lao People's Democratic Republic","Western Pacific","2021-12-27",8096.98817652318,3722.73683989882,14094.7284913364,6590.52743611765,2939.80763121989,12222.6437425976,6112.4455822983,2705.62866884313,11422.2751819181
"Lebanon","Eastern Mediterranean","2021-12-27",5865.16084942884,3684.1202005296,8803.82201165706,3826.02369380248,2091.75552410173,6514.07905599886,3471.97283866328,1877.2092655141,5979.83540775859
"Liberia","African ","2021-12-27",11006.4697502689,1543.80991316163,21484.3695284298,9951.92594428935,1394.04047531735,19427.7556882959,9469.49059271085,1326.46048540809,18485.3225161215
"Libya","Eastern Mediterranean","2021-12-27",12660.1842012479,6482.38544729027,21769.4430037601,8696.16539582643,4200.811952884,16611.5203561074,7927.14922991939,3809.84269482706,15296.5310262061
"Saint Lucia","Americas","2021-12-27",66.3562657303472,32.3903789607632,128.071080048979,30.3646132749272,13.3497322948798,67.4265867878528,26.8318554425022,11.671582012511,60.195151870738
"Liechtenstein","European","2021-12-27",1.37643804701315,0.812313089636016,2.4743710491248,0.883456225581642,0.460787930377998,1.82315398315828,0.814861175488036,0.421562364885019,1.69709503136739
"Sri Lanka","South-East Asia","2021-12-27",15521.7679639669,489.889978666541,33064.6269312131,10735.5732762776,349.381909362017,25541.2819329803,9792.31111016506,319.590948849852,23559.4958494596
"Lesotho","African ","2021-12-27",4129.60747348047,849.373378929254,7813.49512808693,3790.54463805009,765.261036994286,7236.39495970829,3579.0652394965,719.95949513031,6838.95407472704
"Lithuania","European","2021-12-27",971.411499806399,545.358026336621,1667.11114101907,701.111887880597,343.635236833024,1365.99832231003,651.734099132448,316.56770239832,1280.67578441959
"Luxembourg","European","2021-12-27",9.35612962464767,5.50274093738545,16.2318897867616,5.83559384131937,3.03136403905864,11.5242989370379,5.3723158062694,2.76797762366435,10.7009291544364
"Latvia","European","2021-12-27",476.001838483123,271.033961486804,802.833471056529,350.296205131666,174.702613510011,667.910519405367,326.048852138889,161.183356263915,626.83924243999
"China, Macao SAR","Western Pacific","2021-12-27",30.6648345564273,17.6499442752311,51.314776372446,13.3898297906919,6.6983777136122,25.7045031044991,11.7942327185869,5.84504210913067,22.8575660518683
"Morocco","Eastern Mediterranean","2021-12-27",43094.9713672864,20212.7764749285,74854.6177758294,32439.5441831243,13804.185127762,60938.7533752339,29830.5688737002,12657.5991262051,56402.8416686675
"Monaco","European","2021-12-27",5.72556972026257,3.15956853646631,10.0583245143538,3.69459005153274,1.77378723810347,7.41061251938597,3.4089314503179,1.62168330518563,6.89818608211343
"Republic of Moldova","Eastern European","2021-12-27",1708.60371587379,1003.25505594645,2779.70200220336,752.037775572712,385.580384911113,1393.34612597692,662.78003149444,336.741046346738,1239.08368092909
"Madagascar","African ","2021-12-27",63976.4497350916,13197.4979139597,111815.430847854,58257.8256951185,11953.4141688482,102137.312676756,55430.5632835138,11373.8772064206,97174.1534222398
"Maldives","South-East Asia","2021-12-27",180.423487949303,26.5326027403554,389.373921933275,102.740068834587,14.0618257653912,248.300748405219,92.2227392985624,12.5551522290609,224.990097655496
"Mexico","Americas","2021-12-27",280924.660924186,280924.660924186,280924.660924186,202474.061863022,202474.061863022,202474.061863022,190129.600310927,190129.600310927,190129.600310927
"North Macedonia","European","2021-12-27",517.284602175261,284.340018690177,907.54975665904,331.153564719732,158.229659568543,663.146789484611,305.389000083081,144.577595144668,616.950721525961
"Mali","African ","2021-12-27",52451.8159941076,3445.0174091871,103022.58602691,46430.5799245043,3052.66141752865,91179.9886223549,44167.9400063721,2903.96187331051,86736.3184370459
"Malta","European","2021-12-27",18.6368193761257,10.8234087365045,31.5574440560305,12.1838730080525,6.22951718992718,23.3531801431477,11.2515515054738,5.70466927772145,21.7447797966453
"Myanmar","South-East Asia","2021-12-27",57186.3741200577,31520.0088396374,98384.2581446586,38420.483644812,18819.9479137761,74115.1656478904,34954.0513031385,16935.4014637427,68192.5337408967
"Montenegro","European","2021-12-27",214.478414888595,127.849270712728,366.862574343372,158.012770426895,83.765157038565,306.426075300398,147.086108634948,77.3688442008017,287.657209548605
"Mongolia","Western Pacific","2021-12-27",1286.30585717424,962.272210955877,1608.45802777819,1134.74963495023,785.611611444525,1479.26521175322,1063.73924832856,728.8836007048,1397.38846880752
"Mozambique","African ","2021-12-27",111884.510224591,25517.1332731711,196554.443637601,99828.8497754095,22859.6390576861,175601.759836896,94978.4440344303,21749.6290818041,167073.030417693
"Mauritania","African ","2021-12-27",17718.6915616719,8047.96121405909,27085.804606451,15882.9646447242,7206.99051266862,24300.2863297516,15112.2409657705,6857.18702438106,23121.3197276601
"Montserrat","Americas","2021-12-27",0.023912549316347,-0.477667286097312,0.567081227908617,0.010518148779357,-0.22183471867447,0.255549063477172,0.00926935925783522,-0.195774678810861,0.224945382206405
"Mauritius","African ","2021-12-27",146.373102428334,85.1322818765013,248.72801702824,65.6327277218997,33.2258263660587,128.685806360009,57.9160818213966,29.0469385776143,114.697495120045
"Malawi","African ","2021-12-27",41494.9172556831,4154.78676665278,82546.2203259516,37638.5854481374,3768.66149104161,74874.7840130609,34254.4575353932,3429.81686142365,68142.7072486875
"Malaysia","Western Pacific","2021-12-27",3405.55776479015,871.583459449447,7154.74285133864,2108.77667485162,508.410580431365,4966.43847975266,1905.37994964293,456.007104664196,4493.96355517209
"Namibia","African ","2021-12-27",15438.3291080827,7938.7153025294,24255.2930874862,14343.3588933732,7339.75301012652,22534.6989810219,13596.4017999113,6948.23073502199,21400.5471313335
"New Caledonia","Western Pacific","2021-12-27",42.8378357120536,-56.0840742011961,142.502308515002,26.1901429064539,-33.968079685661,90.4172259606082,23.6397576884455,-30.6969990381276,81.6093283228773
"Niger","African ","2021-12-27",110391.960391366,31157.6946662817,193259.903325772,97582.3096759885,27542.9791444455,170832.763826251,92824.3602069365,26200.0425317076,162503.217495397
"Nigeria","African ","2021-12-27",433337.540975222,96532.4427704342,795808.9939533,382649.283777686,85240.8725177337,702721.810980792,373708.251672551,83249.1233882785,686301.923268134
"Nicaragua","Americas","2021-12-27",10146.5177688755,5267.01897989899,16857.1541211586,7575.31008978203,3616.17904689397,13773.2889480966,6960.27480432737,3278.45409476138,12780.6702017505
"Netherlands","European","2021-12-27",1768.42905875853,959.435002876753,3093.7225380829,1262.54974178598,593.255779810459,2518.98703080813,1172.77984103183,545.845897347237,2360.63626877246
"Norway","European","2021-12-27",106.88630771284,61.29778180357,180.320298136355,77.1018235991443,38.7962467151693,147.079390176718,71.6690490417499,35.750827177051,137.849966420371
"Nepal","South-East Asia","2021-12-27",27874.6942111941,13046.3816543358,49655.138836299,16094.6477395346,6969.4140771248,31321.8614932417,14462.3773683811,6220.43614469824,28423.710507633
"Oman","Eastern Mediterranean","2021-12-27",4320.23644118551,3106.19539454781,5597.56470749753,3668.95217704063,2395.06452460017,5053.27441552632,3420.838691059,2207.94676746432,4755.2573631076
"Pakistan","Eastern Mediterranean","2021-12-27",1316663.65344309,729052.216040624,1933219.57479112,1224219.34889392,674627.78610613,1791326.52825559,1161490.33704155,638333.264400038,1702001.77078392
"Panama","Americas","2021-12-27",5376.02367370879,3596.35543820454,7486.69564579725,4179.5124876624,2470.4720242237,6393.0121519845,3856.3708475931,2252.47446487683,5965.01087926949
"Peru","Americas","2021-12-27",123626.160577554,123626.160577554,123626.160577554,89402.3641937375,89402.3641937375,89402.3641937375,83640.6628635108,83640.6628635108,83640.6628635108
"Philippines","Western Pacific","2021-12-27",133857.725226385,129397.312397872,137855.19738605,94277.4570055063,91135.9395625965,97092.9202821025,85113.4755051369,82277.3206445911,87655.2693998766
"Poland","Eastern European","2021-12-27",20337.9451828441,20337.9451828441,20337.9451828441,9352.94392667832,9352.94392667832,9352.94392667832,7088.84317516119,7088.84317516119,7088.84317516119
"Dem. People's Republic of Korea","South-East Asia","2021-12-27",702.871039569379,-8272.07695962846,9477.62439098569,420.466054479441,-5159.57057799685,5930.0197182897,378.865315298327,-4681.5175149514,5381.30990762436
"Portugal","European","2021-12-27",650.131277451531,369.664854234972,1125.37994193315,392.438623933782,195.572645638107,772.746052866416,360.503965915795,178.106241841981,715.94276287865
"Paraguay","Americas","2021-12-27",13674.4092039626,9203.5470610662,19044.4679249741,10451.9268543943,6220.2878167959,16054.2125967279,9626.48855071428,5662.03782280973,14954.0813572871
"Occupied Palestinian Territory","Eastern Mediterranean","2021-12-27",14428.4941305647,5630.28856348156,23931.641407694,13307.6300747637,5214.9333616479,22036.8604848254,12654.8170266011,4956.5473449304,20954.5835717712
"French Polynesia","Western Pacific","2021-12-27",218.888335109485,129.405140801799,344.940473835291,132.28761652069,68.6741344314637,239.366936855317,119.295575313849,61.2969064012889,218.072693611953
"Qatar","Eastern Mediterranean","2021-12-27",241.11936088859,152.467773588668,390.219096789434,137.603783924623,76.4474672661764,257.224175704209,123.538098595629,67.9850687343001,233.629878637647
"Romania","Eastern European","2021-12-27",24041.3143987002,14331.22474974,38351.7833494868,12749.6053176922,6599.76644879065,23287.4911651232,11384.0531683566,5834.46632865335,21008.2652748297
