"country","region","date","primary_secondary","primary","orphanhood"
"Burundi","African ","2020-01-06",179.249078067274,158.999099583961,151.257263024229
"Benin","African ","2020-01-06",74.4534388272453,66.4299667637521,63.202303489746
"Burkina Faso","African ","2020-01-06",198.279320640625,176.203167685048,167.629807504837
"Bangladesh","South-East Asia","2020-01-06",41.7025194520102,25.9104692274631,23.4177749417507
"Central African Republic","African ","2020-01-06",68.219630325737,61.0707668266016,58.1063452408874
"Cote d'Ivoire","African ","2020-01-06",220.333691488092,197.157931005117,187.586638714322
"Cameroon","African ","2020-01-06",108.839600268324,97.6283328746019,92.8915948935167
"Democratic Republic of the Congo","African ","2020-01-06",777.540041938038,688.276149440342,654.735186622022
"Congo","African ","2020-01-06",48.9619242162124,44.0407501656299,41.9050417630816
"Comoros","African ","2020-01-06",9.3246037852966,8.4663327824651,8.0557563283308
"Djibouti","Eastern Mediterranean","2020-01-06",3.18664365210968,2.63922104000818,2.45289652305277
"Eritrea","African ","2020-01-06",5.7976002792402,5.29978241058945,5.04214984079425
"Ethiopia","African ","2020-01-06",173.638871946765,158.325357889226,150.638199034593
"Micronesia (Federated States of)","Western Pacific","2020-01-06",0.331292844121187,0.300471171228323,0.28299588961883
"Gabon","African ","2020-01-06",12.2965063543516,11.2651437096318,10.716749072547
"Ghana","African ","2020-01-06",405.97966707785,373.049061988815,354.840015637039
"Guinea","African ","2020-01-06",146.608865823783,131.245148361112,124.87440507811
"Gambia (Republic of The)","African ","2020-01-06",21.4746363709246,19.0705294677186,18.1423857756842
"Guinea Bissau","African ","2020-01-06",39.9154068440706,35.9349898646318,34.1925635539055
"Honduras","Americas","2020-01-06",0.979560501441445,0.745919120445795,0.686742412204351
"Haiti","Americas","2020-01-06",20.4224051715761,18.0748123077562,16.95229424291
"Indonesia","South-East Asia","2020-01-06",1248.35027577325,905.549102364062,829.67185927128
"India","South-East Asia","2020-01-06",6612.47950010648,4214.53805568323,4111.71203492144
"Kenya","African ","2020-01-06",1042.96738249986,963.691689374405,923.556296620515
"Lao People's Democratic Republic","Western Pacific","2020-01-06",20.6682728568048,16.8228996202423,15.6025537351791
"Liberia","African ","2020-01-06",109.901820174324,99.3719875976369,94.5547733174975
"Saint Lucia","Americas","2020-01-06",0.0473122512910371,0.0216500762634311,0.0191312074802285
"Sri Lanka","South-East Asia","2020-01-06",16.674633427961,11.532948401014,10.5196262792748
"Lesotho","African ","2020-01-06",20.6016635317274,18.9101568942302,17.8551347302905
"Madagascar","African ","2020-01-06",682.837749844449,621.80134679566,591.625219308845
"Myanmar","South-East Asia","2020-01-06",45.351588253595,30.4693203857517,27.7202702022503
"Mozambique","African ","2020-01-06",180.473773024199,161.027555462939,153.203675079358
"Malawi","African ","2020-01-06",274.765428752953,249.2300925578,226.821532223277
"Namibia","African ","2020-01-06",12.4888477857245,11.6030708181737,10.9988193232481
"Niger","African ","2020-01-06",115.110665981143,101.753466601719,96.7921385290453
"Nigeria","African ","2020-01-06",4634.81415023427,4092.67175661394,3997.04186490107
"Nepal","South-East Asia","2020-01-06",67.8814515042381,39.1942613515835,35.2192982111174
"Pakistan","Eastern Mediterranean","2020-01-06",196.455388078421,182.66205393545,173.302448439386
"Rwanda","African ","2020-01-06",55.6675498790535,50.9616677634814,48.4820893219353
"Sudan","Eastern Mediterranean","2020-01-06",286.172484026859,257.725034613252,245.228891921555
"Senegal","African ","2020-01-06",116.774652457956,104.623336513063,99.5458706694616
"Sierra Leone","African ","2020-01-06",53.3925446423425,48.6148729089107,46.2556634342843
"Somalia","Eastern Mediterranean","2020-01-06",142.574273833979,126.140502530801,119.992152586967
"South Sudan","African ","2020-01-06",114.488612502273,102.525782870751,97.5495283310957
"Eswatini","African ","2020-01-06",1.6683072102577,1.49480549114477,1.40479044655914
"Chad","African ","2020-01-06",8.88901345802345,7.87272553229373,7.48915626557229
"Togo","African ","2020-01-06",79.3452270313447,71.6794091221065,68.2046327085246
"Timor-Leste","South-East Asia","2020-01-06",26.1123543357858,24.0455608649006,22.8688339454524
"Tuvalu","Western Pacific","2020-01-06",0.0222676991796777,0.0183646126464733,0.0170592765922039
"United Republic of Tanzania","African ","2020-01-06",758.195354486045,675.548035793425,642.709726745973
"Uganda","African ","2020-01-06",580.388674819104,518.913597963761,493.716581695612
"Yemen","Eastern Mediterranean","2020-01-06",139.435307816364,129.239801067743,122.821456116345
"Zambia","African ","2020-01-06",285.131941367135,255.231016017226,242.841640614129
"Zimbabwe","African ","2020-01-06",104.130979419162,97.5272668868099,92.9886729378963
"Global","Global","2020-01-13",31594.8579591312,25327.0731248788,24340.6808415677
"African ","African ","2020-01-13",18239.4795401376,16312.1508671511,15668.7824446187
"Americas","Americas","2020-01-13",33.8190035424094,29.6497726396578,27.780063657587
"Eastern Mediterranean","Eastern Mediterranean","2020-01-13",1152.19391650745,1048.11860360877,996.171429383076
"South-East Asia","South-East Asia","2020-01-13",12137.7352723461,7911.36151452738,7624.01895332049
"Western Pacific","Western Pacific","2020-01-13",31.6302265977275,25.7923669518837,23.9279505878665
"Angola","African ","2020-01-13",631.056880923442,559.186980529063,531.948209484922
"Burundi","African ","2020-01-13",269.816356892996,239.33488674854,227.681414615066
"Benin","African ","2020-01-13",112.987784909679,100.811660475155,95.913478074064
"Burkina Faso","African ","2020-01-13",297.89064948803,264.72390511506,251.843470462941
"Bangladesh","South-East Asia","2020-01-13",62.8920213048397,39.0758593026315,35.3166000496292
"Central African Republic","African ","2020-01-13",102.187723640962,91.4792796914933,87.0388057060754
"Cote d'Ivoire","African ","2020-01-13",329.245275707624,294.61366944525,280.311259551067
"Cameroon","African ","2020-01-13",163.259400402486,146.442499311903,139.337392340275
"Democratic Republic of the Congo","African ","2020-01-13",1168.11639932434,1034.01318782389,983.623823155869
"Congo","African ","2020-01-13",73.510589617051,66.1220236679484,62.9155078613366
"Comoros","African ","2020-01-13",14.0292380910998,12.7379351550547,12.1202065134655
"Djibouti","Eastern Mediterranean","2020-01-13",4.75659343572536,3.93947452079247,3.66135431940815
"Eritrea","African ","2020-01-13",8.73733873105817,7.98709671103656,7.59882864803919
"Ethiopia","African ","2020-01-13",273.86326682214,249.710789100389,237.58660047311
"Micronesia (Federated States of)","Western Pacific","2020-01-13",0.501562957193867,0.454900284950479,0.428443468640113
"Gabon","African ","2020-01-13",18.1385084234636,16.6171510980738,15.8082172059992
"Ghana","African ","2020-01-13",608.969500616775,559.573592983223,532.260023455559
"Guinea","African ","2020-01-13",219.913298735674,196.867722541668,187.311607617165
"Gambia (Republic of The)","African ","2020-01-13",32.2119545563869,28.6057942015779,27.2135786635263
"Guinea Bissau","African ","2020-01-13",59.8731102661058,53.9024847969477,51.2888453308583
"Honduras","Americas","2020-01-13",2.01565383366664,1.53488705651091,1.41311840755547
"Haiti","Americas","2020-01-13",31.7270578040564,28.0799744235704,26.3360958142556
"Indonesia","South-East Asia","2020-01-13",1902.8820306451,1380.3442416737,1264.68324073651
"India","South-East Asia","2020-01-13",9937.63511748501,6333.86332395589,6179.33014545649
"Kenya","African ","2020-01-13",1564.45107374979,1445.53753406161,1385.33444493077
"Lao People's Democratic Republic","Western Pacific","2020-01-13",31.09591563001,25.3104587339018,23.4744188797608
"Liberia","African ","2020-01-13",164.578778621235,148.810277409804,141.596463832153
"Saint Lucia","Americas","2020-01-13",0.0762919046863862,0.0349111595764537,0.0308494357759207
"Sri Lanka","South-East Asia","2020-01-13",25.2414537295819,17.45815790719,15.9242277275824
"Lesotho","African ","2020-01-13",30.9024952975911,28.3652353413453,26.7827020954357
"Madagascar","African ","2020-01-13",1024.25662476667,932.702020193491,887.437828963267
"Myanmar","South-East Asia","2020-01-13",68.1804777994932,45.8068372492272,41.6739818802413
"Mozambique","African ","2020-01-13",270.710659536298,241.541333194408,229.805512619036
"Malawi","African ","2020-01-13",411.723097442358,373.459594787686,339.881418988689
"Namibia","African ","2020-01-13",18.7332716785868,17.4046062272606,16.4982289848721
"Niger","African ","2020-01-13",172.582350790569,152.556258080299,145.117871250311
"Nigeria","African ","2020-01-13",6952.2212253514,6139.00763492091,5995.5627973516
"Nepal","South-East Asia","2020-01-13",101.725952577468,58.7358325906033,52.7790225495129
"Pakistan","Eastern Mediterranean","2020-01-13",299.023746394655,278.028982692587,263.782774799873
"Rwanda","African ","2020-01-13",84.4380472560461,77.3000378175245,73.538946084958
"Sudan","Eastern Mediterranean","2020-01-13",426.616598116657,384.208069095433,365.579227462246
"Senegal","African ","2020-01-13",174.366297265998,156.222120223954,148.640518395063
"Sierra Leone","African ","2020-01-13",78.2241996885304,71.2245417732598,67.7681177671281
"Somalia","Eastern Mediterranean","2020-01-13",213.861410750969,189.210753796201,179.98822888045
"South Sudan","African ","2020-01-13",182.56799831833,163.491604497881,155.556275292897
"Eswatini","African ","2020-01-13",2.50246081538655,2.24220823671715,2.10718566983872
"Chad","African ","2020-01-13",11.4597458920121,10.1495440977432,9.65504531569385
"Togo","African ","2020-01-13",119.143321946006,107.632471888459,102.414812043964
"Timor-Leste","South-East Asia","2020-01-13",39.1782188045683,36.0772618481432,34.3117349205239
"Tuvalu","Western Pacific","2020-01-13",0.0327480105236389,0.0270079330314523,0.0250882394655759
"United Republic of Tanzania","African ","2020-01-13",1137.29303172907,1013.32205369014,964.064590118959
"Uganda","African ","2020-01-13",870.583012228656,778.370396945642,740.574872543418
"Yemen","Eastern Mediterranean","2020-01-13",207.935567809449,192.731323503756,183.159843921099
"Zambia","African ","2020-01-13",428.44371754779,383.514119153416,364.897649773146
"Zimbabwe","African ","2020-01-13",156.49085306595,146.566615213252,139.745893438164
"Global","Global","2020-01-20",42774.3195495428,34302.9665842117,32957.5944567185
"African ","African ","2020-01-20",24528.1280716969,21936.333982996,21071.0772753286
"Americas","Americas","2020-01-20",64.203710512969,53.1927171035587,49.5387380709879
"Eastern Mediterranean","Eastern Mediterranean","2020-01-20",1725.64304291666,1573.52783413728,1495.24514544252
"South-East Asia","South-East Asia","2020-01-20",16369.3914373192,10673.3530182214,10280.340031475
"Western Pacific","Western Pacific","2020-01-20",86.953287097152,66.5590317534642,61.3932664014083
"Angola","African ","2020-01-20",842.076290404723,746.17377995702,709.826623354481
"Burundi","African ","2020-01-20",360.609948956616,319.871420279222,304.296538016299
"Benin","African ","2020-01-20",150.648293713088,134.413685949376,127.882866519562
"Burkina Faso","African ","2020-01-20",403.41548803128,358.499750022631,341.056547826894
"Bangladesh","South-East Asia","2020-01-20",145.132034340361,90.1729478004904,81.4979373352271
"Central African Republic","African ","2020-01-20",135.499639902279,121.300377531344,115.412364719417
"Cote d'Ivoire","African ","2020-01-20",470.665431404053,421.158571004421,400.712871643981
"Cameroon","African ","2020-01-20",217.008606960157,194.655148169685,185.210856677651
"Democratic Republic of the Congo","African ","2020-01-20",1570.53558237252,1390.23346051745,1322.48482670831
"Congo","African ","2020-01-20",98.0855826326983,88.2269785905706,83.9485069751079
"Comoros","African ","2020-01-20",18.6674556210973,16.949233997408,16.1272775997855
"Djibouti","Eastern Mediterranean","2020-01-20",6.37545698630568,5.28023903983913,4.90746314362088
"Eritrea","African ","2020-01-20",11.9545894563991,10.9280943623705,10.3968587727892
"Ethiopia","African ","2020-01-20",381.639969743583,347.982477178332,331.086910881427
"Micronesia (Federated States of)","Western Pacific","2020-01-20",0.524145559345277,0.475381925403102,0.447733905180326
"Gabon","African ","2020-01-20",24.0836608453241,22.0636571606859,20.989583755741
"Ghana","African ","2020-01-20",806.105911840383,740.719495732845,704.56394139488
"Guinea","African ","2020-01-20",295.685277528985,264.699258802894,251.850547470766
"Gambia (Republic of The)","African ","2020-01-20",42.9127253279831,38.1086030409082,36.2538952529291
"Guinea Bissau","African ","2020-01-20",79.9473716314145,71.9749143608092,68.4849736382161
"Honduras","Americas","2020-01-20",3.10526412847788,2.36460727444364,2.17701364538943
"Haiti","Americas","2020-01-20",42.4856397819312,37.6018377062725,35.2666133411159
"Indonesia","South-East Asia","2020-01-20",2613.65116687316,1895.93378876673,1737.07080872235
"India","South-East Asia","2020-01-20",13279.6118548723,8463.90972193713,8257.40781228651
"Kenya","African ","2020-01-20",2101.60112704751,1941.85894448702,1860.98528720745
"Lao People's Democratic Republic","Western Pacific","2020-01-20",59.9986953061453,48.8358188163006,45.2932315167572
"Liberia","African ","2020-01-20",217.302023677112,196.482041585223,186.957263834499
"Saint Lucia","Americas","2020-01-20",0.106408584794501,0.0486925460746599,0.0430274328071708
"Sri Lanka","South-East Asia","2020-01-20",32.5228106903022,22.4942814585801,20.5178611866743
"Lesotho","African ","2020-01-20",41.305478763357,37.9140782880693,35.7988027172217
"Madagascar","African ","2020-01-20",1370.46437167804,1247.96350558972,1187.39961965149
"Myanmar","South-East Asia","2020-01-20",110.70254145186,74.3751505273096,67.664760580422
"Mozambique","African ","2020-01-20",357.183404376656,318.696559034044,303.211980948183
"Malawi","African ","2020-01-20",549.94421701604,498.835129042999,453.984296740126
"Namibia","African ","2020-01-20",24.5854939593939,22.841757094414,21.6522301073503
"Niger","African ","2020-01-20",221.363760124594,195.677175357136,186.13628504938
"Nigeria","African ","2020-01-20",9340.05228821373,8247.52988279748,8054.81704470681
"Nepal","South-East Asia","2020-01-20",135.218662320051,78.0742820482073,70.1562251016528
"Pakistan","Eastern Mediterranean","2020-01-20",587.54110789352,546.289244540851,518.297378110552
"Rwanda","African ","2020-01-20",114.506388475944,104.82653788402,99.7261234971626
"Sudan","Eastern Mediterranean","2020-01-20",567.522276850029,511.106785623867,486.325090149717
"Senegal","African ","2020-01-20",230.564253012657,206.572239121083,196.547100147976
"Sierra Leone","African ","2020-01-20",102.562728857995,93.3852106510827,88.8533614334406
"Somalia","Eastern Mediterranean","2020-01-20",287.059826483255,253.971981026303,241.59285945988
"South Sudan","African ","2020-01-20",285.303411022003,255.492270640854,243.091540443785
"Eswatini","African ","2020-01-20",3.35195669592555,3.00335768157174,2.82249978586906
"Chad","African ","2020-01-20",14.4625485404912,12.80903394898,12.1849614166573
"Togo","African ","2020-01-20",161.836760321611,146.201148929934,139.113809481099
"Timor-Leste","South-East Asia","2020-01-20",52.552366771172,48.3928456829732,46.0246262621909
"Tuvalu","Western Pacific","2020-01-20",0.0101255854674893,0.00835077092737573,0.00775720750285441
"United Republic of Tanzania","African ","2020-01-20",1525.45455807333,1359.17191301854,1293.10272923962
"Uganda","African ","2020-01-20",1168.60974001989,1044.82997535785,994.095907124043
"Venezuela (Bolivarian Republic of)","Americas","2020-01-20",18.5063980177653,13.1775795767679,12.0520836516754
"Viet Nam","Western Pacific","2020-01-20",26.4203206461939,17.2394802408331,15.6445437719679
"Yemen","Eastern Mediterranean","2020-01-20",277.144374703551,256.879583906419,244.122354578754
"Zambia","African ","2020-01-20",575.787779016432,515.406654000375,490.387882295788
"Zimbabwe","African ","2020-01-20",212.343956431556,198.877661827605,189.622558292381
"Global","Global","2020-01-27",54479.3442050433,43732.0910050032,41975.871794258
"African ","African ","2020-01-27",30681.2271396793,27432.4984655699,26338.216829674
"Americas","Americas","2020-01-27",353.276979530322,272.474189634691,249.327802403231
"Eastern Mediterranean","Eastern Mediterranean","2020-01-27",2607.67654198164,2369.72670665176,2250.21177082269
"European","European","2020-01-27",155.940331475123,167.644675221734,160.470600260266
"South-East Asia","South-East Asia","2020-01-27",20434.5014832871,13317.3797691254,12819.9316287827
"Western Pacific","Western Pacific","2020-01-27",246.721729089711,172.367198799704,157.713162315096
"Aruba","Americas","2020-01-27",0.66936442147995,0.405351671771048,0.365600240896774
"Angola","African ","2020-01-27",1054.56274446078,934.460544967908,888.941679685885
"Antigua and Barbuda","Americas","2020-01-27",0.23717912171953,0.14902170887049,0.134808366556074
"Austria","European","2020-01-27",4.17514711326232,2.82086049493666,2.61069650942527
"Burundi","African ","2020-01-27",453.08168459579,401.896515538438,382.327743480196
"Benin","African ","2020-01-27",189.188843322297,168.800914664721,160.599307176047
"Burkina Faso","African ","2020-01-27",509.798989008543,453.038655043363,430.995557769495
"Bangladesh","South-East Asia","2020-01-27",226.412551511398,140.673885552608,127.140476042051
"Bulgaria","Eastern European","2020-01-27",2.08912725830671,1.08614328511323,0.968417968540327
"Belize","Americas","2020-01-27",0.0828990629189749,0.0593514610417984,0.0543102095776993
"Bolivia (Plurinational State of)","Americas","2020-01-27",37.4559965114844,31.6225793510048,29.4613674188061
"Brazil","Americas","2020-01-27",87.5526987117643,60.0519513829556,52.0976890390476
"Brunei Darussalam","Western Pacific","2020-01-27",1.16540513438494,0.657539319836294,0.589816152087587
"Central African Republic","African ","2020-01-27",168.49847270508,150.841200517738,143.519253634388
"Cote d'Ivoire","African ","2020-01-27",575.26098091146,514.752256082484,489.762927602547
"Cameroon","African ","2020-01-27",273.046828513824,244.921026894474,233.037932138082
"Democratic Republic of the Congo","African ","2020-01-27",1969.78872572325,1743.65116421855,1658.6798356105
"Congo","African ","2020-01-27",123.595226344394,111.17264225689,105.781445574077
"Comoros","African ","2020-01-27",23.5960484172873,21.4241808930178,20.3852110757665
"Cyprus","European","2020-01-27",0.213710456325579,0.125561253310712,0.115138420004134
"Djibouti","Eastern Mediterranean","2020-01-27",8.04413162845571,6.66225777342889,6.19191370499016
"Dominican Republic","Americas","2020-01-27",28.3087623312155,20.6818571501363,18.9619813996655
"Eritrea","African ","2020-01-27",14.5969054738625,13.343524760826,12.6948704750598
"Ethiopia","African ","2020-01-27",509.274530014175,464.360723634983,441.81465334009
"Micronesia (Federated States of)","Western Pacific","2020-01-27",0.534872858456334,0.485111215320505,0.456897343537087
"Gabon","African ","2020-01-27",30.0086009904506,27.4916462400553,26.1533347412159
"Georgia","European","2020-01-27",0.715709901537352,0.603979293962298,0.567389984859322
"Ghana","African ","2020-01-27",1000.67872723335,919.509745976956,874.627189521403
"Gibraltar","European","2020-01-27",0.0046558067357643,0.00373144276361496,0.00349313462259933
"Guinea","African ","2020-01-27",369.354476165351,330.648373478506,314.598439971037
"Gambia (Republic of The)","African ","2020-01-27",53.7837370621886,47.7625941977398,45.4380362668826
"Guinea Bissau","African ","2020-01-27",99.9694697059571,90.0003824260115,85.6364175298126
"Greece","European","2020-01-27",2.7801943077412,1.60593454023421,1.47097993751893
"Guatemala","Americas","2020-01-27",44.9642910328778,39.1020576305922,36.5770107665155
"China, Hong Kong SAR","Western Pacific","2020-01-27",0.64658427187704,0.301023834322107,0.266317290463176
"Honduras","Americas","2020-01-27",3.69447061042736,2.81327826529104,2.59008979546387
"Haiti","Americas","2020-01-27",51.0592258901632,45.1898743948385,42.3834026322206
"Indonesia","South-East Asia","2020-01-27",3300.67000869308,2394.29495196819,2193.67358352773
"India","South-East Asia","2020-01-27",16416.2352349782,10463.0718519051,10207.7945168184
"Jordan","Eastern Mediterranean","2020-01-27",54.5311856829591,46.004718030291,42.8565008516537
"Kenya","African ","2020-01-27",2634.80612011743,2434.5351577381,2333.14274582221
"Kyrgyzstan","European","2020-01-27",9.58499187219962,11.0215705058977,10.5844222104035
"Republic of Korea","Western Pacific","2020-01-27",4.67656392705954,1.81163084829189,1.58299341950438
"Lao People's Democratic Republic","Western Pacific","2020-01-27",91.3291101697192,74.3371477353697,68.9446747138321
"Lebanon","Eastern Mediterranean","2020-01-27",23.8812634062588,15.5784780632542,14.1368838857281
"Liberia","African ","2020-01-27",270.398040752395,244.490862020771,232.638780761625
"Saint Lucia","Americas","2020-01-27",0.134324608731397,0.0614669127706716,0.0543155713206926
"Sri Lanka","South-East Asia","2020-01-27",34.5952334784983,23.9276649979911,21.8253030155254
"Lesotho","African ","2020-01-27",52.2154525579289,47.9282849490785,45.2543038084817
"Madagascar","African ","2020-01-27",1718.25888348103,1564.66992068833,1488.73621735238
"Maldives","South-East Asia","2020-01-27",0.541082610396357,0.308113235528071,0.276572197360414
"Myanmar","South-East Asia","2020-01-27",160.452828193749,107.799722508015,98.0736490941616
"Mozambique","African ","2020-01-27",470.819569839017,420.088321559741,399.6774001558
"Malawi","African ","2020-01-27",693.423013207722,628.979717527915,572.427437645635
"Malaysia","Western Pacific","2020-01-27",37.4792281920877,23.2077467662,20.9693021987828
"Namibia","African ","2020-01-27",31.2793083938682,29.0608098252591,27.5474140996069
"Niger","African ","2020-01-27",293.012025924774,259.011527209153,246.382560314897
"Nigeria","African ","2020-01-27",11423.6002288626,10087.3615424583,9851.65896249571
"Nepal","South-East Asia","2020-01-27",167.902158817333,96.9454976043161,87.1135791978289
"New Zealand","Western Pacific","2020-01-27",1.03804940975274,0.615955432001452,0.554659551485178
"Pakistan","Eastern Mediterranean","2020-01-27",936.634192794634,870.872146167585,826.248648566273
"Panama","Americas","2020-01-27",31.5515940354312,24.5293341846029,22.6328332645509
"Peru","Americas","2020-01-27",21.5023560782358,15.5497951254735,14.547659711414
"Paraguay","Americas","2020-01-27",4.35924742485059,3.33195639717595,3.06881597582251
"Rwanda","African ","2020-01-27",144.495321142758,132.280342236251,125.844142259994
"Sudan","Eastern Mediterranean","2020-01-27",870.386923196785,783.86467053471,745.85794453434
"Senegal","African ","2020-01-27",288.775581638837,258.726223701958,246.170004339496
"Singapore","Western Pacific","2020-01-27",3.19241140951329,1.35482521303546,1.19108213712938
"Sierra Leone","African ","2020-01-27",127.110422209328,115.736327281241,110.119810698097
"El Salvador","Americas","2020-01-27",9.47767936960619,5.97898457791822,5.41051800030046
"Somalia","Eastern Mediterranean","2020-01-27",361.426737901205,319.767017716071,304.180909479864
"South Sudan","African ","2020-01-27",394.98865200264,353.716582693579,336.548376793612
"Sweden","European","2020-01-27",0.167679711788567,0.130013467276668,0.121438732711635
"Eswatini","African ","2020-01-27",4.53235623570122,4.06099724756562,3.81644981282094
"Chad","African ","2020-01-27",26.9209075451402,23.8430189338774,22.6813565272079
"Togo","African ","2020-01-27",202.89704399933,183.294456020003,174.408957934582
