X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007174893765602969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007174893765602969,0.007174713073543809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007174893765602969,0.007174713073543809,0.007174480248644067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007174893765602969,0.007174713073543809,0.007174480248644067,0.007174385992309089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007174893765602969,0.007174713073543809,0.007174480248644067,0.007174385992309089,0.0071746903936703976,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040103533883685795,0.007174713073543809,0.007174480248644067,0.007174385992309089,0.0071746903936703976,0.007219964734885908,0,0,0,0,0,0,0,0,0,0,0,0
0.040103533883685795,0.04010252391888998,0.007174480248644067,0.007174385992309089,0.0071746903936703976,0.007219964734885908,0.007656279362838766,0,0,0,0,0,0,0,0,0,0,0
0.040103533883685795,0.04010252391888998,0.04010122256146772,0.007174385992309089,0.0071746903936703976,0.007219964734885908,0.007656279362838766,0.0083532584954188,0,0,0,0,0,0,0,0,0,0
