"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119300592730812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119300592730812,0.0119300592730812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119300592730812,0.0119300592730812,0.0119300592730812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119300592730812,0.0119300592730812,0.0119300592730812,0.0126848708707811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119300592730812,0.0119300592730812,0.0119300592730812,0.0126848708707811,0.013732535564608,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0504870801957299,0.0119300592730812,0.0119300592730812,0.0126848708707811,0.013732535564608,0.0144883082595094,0,0,0,0,0,0,0,0,0,0,0,0
0.0504870801957299,0.0504870801957299,0.0119300592730812,0.0126848708707811,0.013732535564608,0.0144883082595094,0.0156154852810962,0,0,0,0,0,0,0,0,0,0,0
0.0504870801957299,0.0504870801957299,0.0504870801957299,0.0126848708707811,0.013732535564608,0.0144883082595094,0.0156154852810962,0.0173716755116971,0,0,0,0,0,0,0,0,0,0
