"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0187223490662669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0187223490662669,0.0187223490662669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0187223490662669,0.0187223490662669,0.0187223490662669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0187223490662669,0.0187223490662669,0.0187223490662669,0.0226745109593174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0187223490662669,0.0187223490662669,0.0187223490662669,0.0226745109593174,0.0233804528742212,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.0187223490662669,0.0187223490662669,0.0226745109593174,0.0233804528742212,0.0237433680665109,0,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.0288,0.0187223490662669,0.0226745109593174,0.0233804528742212,0.0237433680665109,0.0250317737177224,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.0288,0.0288,0.0226745109593174,0.0233804528742212,0.0237433680665109,0.0250317737177224,0.0282392806926329,0,0,0,0,0,0,0,0,0,0
