"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.00471054284949116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.00471054284949116,0.00471084568874869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.00471054284949116,0.00471084568874869,0.00471108005181347,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0408886331491713,0.00471025129463069,0.00471054284949116,0.00471084568874869,0.00471108005181347,0.00472462163522013,0,0,0,0,0,0,0,0,0,0,0,0
0.0408886331491713,0.0408906012537476,0.00471054284949116,0.00471084568874869,0.00471108005181347,0.00472462163522013,0.00664465341052102,0,0,0,0,0,0,0,0,0,0,0
0.0408886331491713,0.0408906012537476,0.040893132297804,0.00471084568874869,0.00471108005181347,0.00472462163522013,0.00664465341052102,0.00664463902932255,0,0,0,0,0,0,0,0,0,0
