"X0.years","X1.years","X2.years","X3.years","X4.years","X5.years","X6.years","X7.years","X8.years","X9.years","X10.years","X11.years","X12.years","X13.years","X14.years","X15.years","X16.years","X17.years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00954797417803847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00954797417803847,0.00955215509379722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00954797417803847,0.00955215509379722,0.00955870754109679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00954797417803847,0.00955215509379722,0.00955870754109679,0.00956533628810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00954797417803847,0.00955215509379722,0.00955870754109679,0.00956533628810631,0.00957527876787037,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0612206737113431,0.00955215509379722,0.00955870754109679,0.00956533628810631,0.00957527876787037,0.00999342219168015,0,0,0,0,0,0,0,0,0,0,0,0
0.0612206737113431,0.0612474813330132,0.00955870754109679,0.00956533628810631,0.00957527876787037,0.00999342219168015,0.0101669101485586,0,0,0,0,0,0,0,0,0,0,0
0.0612206737113431,0.0612474813330132,0.0612894949822605,0.00956533628810631,0.00957527876787037,0.00999342219168015,0.0101669101485586,0.010166646511878,0,0,0,0,0,0,0,0,0,0
