children,gender,age
0,male,1
0,male,2
0,male,3
0,male,4
0,male,5
0,male,6
0,male,7
0,male,8
0,male,9
0,male,10
0,male,11
0,male,12
0,male,13
0,male,14
0.009575883697148168,male,15
0.019155960531218034,male,16
0.028742608965933475,male,17
0.03833590552403482,male,18
0.047888381630733376,male,19
0.10951975071924278,male,20
0.17135691290216637,male,21
0.23322925232461184,male,22
0.294894253060694,male,23
0.35967976719929134,male,24
0.45692169261706994,male,25
0.5863545039131561,male,26
0.7158049631660075,male,27
0.8162644139651896,male,28
0.9175901699786141,male,29
1.0158440575032397,male,30
1.1261814041913443,male,31
1.2365134677489116,male,32
1.3350108214506275,male,33
1.432370424744172,male,34
1.5078424512167468,male,35
1.5553558120038684,male,36
1.602846464271133,male,37
1.631492244111643,male,38
1.6600810079381738,male,39
1.661768939065043,male,40
1.6348217311636457,male,41
1.6078494278526971,male,42
1.537661015963049,male,43
1.466840342583328,male,44
1.3777831670624683,male,45
1.2884722884187516,male,46
1.1991504375700142,male,47
1.1218690507230642,male,48
1.043391103152806,male,49
0.9531963897462514,male,50
0.8532396165162639,male,51
0.7532755507618412,male,52
0.6809881565723276,male,53
0.6083625098919898,male,54
0.5299936724522332,male,55
0.4564646852981109,male,56
0.38294106542004075,male,57
0.3404082892079751,male,58
0.2976112343296613,male,59
0.25121770313424807,male,60
0.21378167325355227,male,61
0.17634911824787372,male,62
0.15506012122764976,male,63
0.13358304639339458,male,64
0.11023652448700218,male,65
0.09128408954545317,male,66
0.07233476744530339,male,67
0.06459677559348566,male,68
0.05686378156974613,male,69
0.04943731353328738,male,70
0.043636423351872775,male,71
0.03783553317045816,male,72
0.03419245480608907,male,73
0.030549376441719973,male,74
0.026353468404707196,male,75
0.02358030613000891,male,76
0.020807143855310625,male,77
0.019718124846903533,male,78
0.018629105838496442,male,79
0.017378865873185472,male,80
0.016128625907874505,male,81
0.014878385942563535,male,82
0.014878385942563535,male,83
0.014878385942563535,male,84
0.014878385942563535,male,85
0.014878385942563535,male,86
0.014878385942563535,male,87
0.014878385942563535,male,88
0.014878385942563535,male,89
0.014878385942563535,male,90
0.014878385942563535,male,91
0.014878385942563535,male,92
0.014878385942563535,male,93
0.014878385942563535,male,94
0.014878385942563535,male,95
0.014878385942563535,male,96
0.014878385942563535,male,97
0.014878385942563535,male,98
0.014878385942563535,male,99
0.014878385942563535,male,100
