country,year,age,gender,value,pop,fertility_rate
Philippines,2006,30-34,Male,373702,3210,116.41806853582554
Philippines,2006,35-39,Male,249006,2839,87.70905248326876
Philippines,2006,40-44,Male,127886,2495,51.25691382765531
Philippines,2006,45-49,Male,52740,2118,24.900849858356942
Philippines,2006,50-54,Male,16639,1740,9.562643678160919
Philippines,2006,55-59,Male,5777,1265,4.566798418972332
Philippines,2006,60-64,Male,2025,863,2.346465816917729
Philippines,2006,65+,Male,1773,1410,1.2574468085106383
Philippines,2007,15-19,Male,36354,4740,7.669620253164557
Philippines,2007,20-24,Male,307592,4168,73.79846449136276
Philippines,2007,25-29,Male,459195,3658,125.53171131765993
Philippines,2007,30-34,Male,373702,3210,116.41806853582554
Philippines,2007,35-39,Male,249006,2839,87.70905248326876
Philippines,2007,40-44,Male,127886,2495,51.25691382765531
Philippines,2007,45-49,Male,52740,2118,24.900849858356942
Philippines,2007,50-54,Male,16639,1740,9.562643678160919
Philippines,2007,55-59,Male,5777,1265,4.566798418972332
Philippines,2007,60-64,Male,2025,863,2.346465816917729
Philippines,2007,65+,Male,1773,1410,1.2574468085106383
Philippines,2008,15-19,Male,196238,4891,40.12226538540176
Philippines,2008,20-24,Male,496683,4282,115.99322746380196
Philippines,2008,25-29,Male,461685,3767,122.56039288558534
Philippines,2008,30-34,Male,328351,3393,96.77306218685528
Philippines,2008,35-39,Male,187385,2995,62.56594323873122
Philippines,2008,40-44,Male,66053,2682,24.628262490678598
Philippines,2008,45-49,Male,7799,2282,3.4176161262050835
Philippines,2008,50-54,Male,491,1875,0.2618666666666667
Philippines,2008,55-59,Male,48,1428,0.03361344537815126
Philippines,2008,60-64,Male,0,982,0
Philippines,2008,65+,Male,0,1558,0
Philippines,2009,15-19,Male,196238,4891,40.12226538540176
Philippines,2009,20-24,Male,496683,4282,115.99322746380196
Philippines,2009,25-29,Male,461685,3767,122.56039288558534
Philippines,2009,30-34,Male,328351,3393,96.77306218685528
Philippines,2009,35-39,Male,187385,2995,62.56594323873122
Philippines,2009,40-44,Male,66053,2682,24.628262490678598
Philippines,2009,45-49,Male,7799,2282,3.4176161262050835
Philippines,2009,50-54,Male,491,1875,0.2618666666666667
Philippines,2009,55-59,Male,48,1428,0.03361344537815126
Philippines,2009,60-64,Male,0,982,0
Philippines,2009,65+,Male,0,1558,0
Philippines,2010,15-19,Male,51052,5125,9.961365853658537
Philippines,2010,20-24,Male,337260,4568,73.83099824868651
Philippines,2010,25-29,Male,434685,3959,109.79666582470321
Philippines,2010,30-34,Male,387229,3566,108.58917554683119
Philippines,2010,35-39,Male,242432,3191,75.97367596364776
Philippines,2010,40-44,Male,132781,2858,46.459412176347094
Philippines,2010,45-49,Male,52056,2490,20.906024096385543
Philippines,2010,50-54,Male,17649,2067,8.538461538461538
Philippines,2010,55-59,Male,6407,1615,3.9671826625386997
Philippines,2010,60-64,Male,2649,1158,2.2875647668393784
Philippines,2010,65+,Male,1529,1768,0.8648190045248869
Philippines,2011,15-19,Male,51052,5125,9.961365853658537
Philippines,2011,20-24,Male,337260,4568,73.83099824868651
Philippines,2011,25-29,Male,434685,3959,109.79666582470321
Philippines,2011,30-34,Male,387229,3566,108.58917554683119
Philippines,2011,35-39,Male,242432,3191,75.97367596364776
Philippines,2011,40-44,Male,132781,2858,46.459412176347094
Philippines,2011,45-49,Male,52056,2490,20.906024096385543
Philippines,2011,50-54,Male,17649,2067,8.538461538461538
Philippines,2011,55-59,Male,6407,1615,3.9671826625386997
Philippines,2011,60-64,Male,2649,1158,2.2875647668393784
Philippines,2011,65+,Male,1529,1768,0.8648190045248869
Philippines,2012,15-19,Male,51052,5125,9.961365853658537
Philippines,2012,20-24,Male,337260,4568,73.83099824868651
Philippines,2012,25-29,Male,434685,3959,109.79666582470321
Philippines,2012,30-34,Male,387229,3566,108.58917554683119
Philippines,2012,35-39,Male,242432,3191,75.97367596364776
Philippines,2012,40-44,Male,132781,2858,46.459412176347094
Philippines,2012,45-49,Male,52056,2490,20.906024096385543
Philippines,2012,50-54,Male,17649,2067,8.538461538461538
Philippines,2012,55-59,Male,6407,1615,3.9671826625386997
Philippines,2012,60-64,Male,2649,1158,2.2875647668393784
Philippines,2012,65+,Male,1529,1768,0.8648190045248869
Philippines,2013,15-19,Male,53281,5221,10.205133116261253
Philippines,2013,20-24,Male,338712,4790,70.71231732776619
Philippines,2013,25-29,Male,423218,4136,102.32543520309478
Philippines,2013,30-34,Male,367181,3654,100.48741105637657
Philippines,2013,35-39,Male,237353,3319,71.5134076529075
Philippines,2013,40-44,Male,123309,2931,42.070624360286594
Philippines,2013,45-49,Male,50296,2610,19.270498084291187
Philippines,2013,50-54,Male,17390,2174,7.999080036798528
Philippines,2013,55-59,Male,6200,1736,3.5714285714285716
Philippines,2013,60-64,Male,2565,1264,2.0292721518987342
Philippines,2013,65+,Male,1625,1905,0.8530183727034121
Philippines,2014,15-19,Male,53281,5221,10.205133116261253
Philippines,2014,20-24,Male,338712,4790,70.71231732776619
Philippines,2014,25-29,Male,423218,4136,102.32543520309478
Philippines,2014,30-34,Male,367181,3654,100.48741105637657
Philippines,2014,35-39,Male,237353,3319,71.5134076529075
Philippines,2014,40-44,Male,123309,2931,42.070624360286594
Philippines,2014,45-49,Male,50296,2610,19.270498084291187
Philippines,2014,50-54,Male,17390,2174,7.999080036798528
Philippines,2014,55-59,Male,6200,1736,3.5714285714285716
Philippines,2014,60-64,Male,2565,1264,2.0292721518987342
Philippines,2014,65+,Male,1625,1905,0.8530183727034121
Philippines,2015,15-19,Male,52761,5265,10.021082621082622
Philippines,2015,20-24,Male,334288,4886,68.41751944330741
Philippines,2015,25-29,Male,423322,4237,99.91078593344348
Philippines,2015,30-34,Male,359123,3714,96.69439956919763
Philippines,2015,35-39,Male,242534,3376,71.84063981042654
Philippines,2015,40-44,Male,122298,2979,41.05337361530715
Philippines,2015,45-49,Male,52258,2664,19.616366366366368
Philippines,2015,50-54,Male,17505,2233,7.83922973578146
Philippines,2015,55-59,Male,6505,1797,3.6199220923761826
Philippines,2015,60-64,Male,2683,1322,2.029500756429652
Philippines,2015,65+,Male,1729,1979,0.8736735725113693
Philippines,2016,15-19,Male,51946,5293,9.814094086529378
Philippines,2016,20-24,Male,328622,4966,66.17438582360049
Philippines,2016,25-29,Male,421656,4346,97.02162908421538
Philippines,2016,30-34,Male,349847,3783,92.47872059212266
Philippines,2016,35-39,Male,240060,3425,70.0905109489051
Philippines,2016,40-44,Male,121427,3031,40.06169580996371
Philippines,2016,45-49,Male,51588,2706,19.06430155210643
Philippines,2016,50-54,Male,17726,2289,7.743993010048056
Philippines,2016,55-59,Male,6515,1849,3.523526230394808
Philippines,2016,60-64,Male,2596,1378,1.88388969521045
Philippines,2016,65+,Male,1718,2079,0.8263588263588264
Philippines,2017,15-19,Male,52495,5324,9.860067618332081
Philippines,2017,20-24,Male,317512,5037,63.03593408775065
Philippines,2017,25-29,Male,415634,4469,93.00380398299396
Philippines,2017,30-34,Male,346492,3866,89.62545266425246
Philippines,2017,35-39,Male,233748,3474,67.28497409326425
Philippines,2017,40-44,Male,117322,3096,37.894702842377264
Philippines,2017,45-49,Male,49776,2747,18.120131052056788
Philippines,2017,50-54,Male,16835,2352,7.157738095238095
Philippines,2017,55-59,Male,6095,1903,3.202837624802943
Philippines,2017,60-64,Male,2516,1436,1.7520891364902507
Philippines,2017,65+,Male,1506,2184,0.6895604395604396
Philippines,2018,15-19,Male,52495,5324,9.860067618332081
Philippines,2018,20-24,Male,317512,5037,63.03593408775065
Philippines,2018,25-29,Male,415634,4469,93.00380398299396
Philippines,2018,30-34,Male,346492,3866,89.62545266425246
Philippines,2018,35-39,Male,233748,3474,67.28497409326425
Philippines,2018,40-44,Male,117322,3096,37.894702842377264
Philippines,2018,45-49,Male,49776,2747,18.120131052056788
Philippines,2018,50-54,Male,16835,2352,7.157738095238095
Philippines,2018,55-59,Male,6095,1903,3.202837624802943
Philippines,2018,60-64,Male,2516,1436,1.7520891364902507
Philippines,2018,65+,Male,1506,2184,0.6895604395604396
Philippines,2019,15-19,Male,52495,5324,9.860067618332081
Philippines,2019,20-24,Male,317512,5037,63.03593408775065
Philippines,2019,25-29,Male,415634,4469,93.00380398299396
Philippines,2019,30-34,Male,346492,3866,89.62545266425246
Philippines,2019,35-39,Male,233748,3474,67.28497409326425
Philippines,2019,40-44,Male,117322,3096,37.894702842377264
Philippines,2019,45-49,Male,49776,2747,18.120131052056788
Philippines,2019,50-54,Male,16835,2352,7.157738095238095
Philippines,2019,55-59,Male,6095,1903,3.202837624802943
Philippines,2019,60-64,Male,2516,1436,1.7520891364902507
Philippines,2019,65+,Male,1506,2184,0.6895604395604396
Philippines,2020,15-19,Male,52495,5324,9.860067618332081
Philippines,2020,20-24,Male,317512,5037,63.03593408775065
Philippines,2020,25-29,Male,415634,4469,93.00380398299396
Philippines,2020,30-34,Male,346492,3866,89.62545266425246
Philippines,2020,35-39,Male,233748,3474,67.28497409326425
Philippines,2020,40-44,Male,117322,3096,37.894702842377264
Philippines,2020,45-49,Male,49776,2747,18.120131052056788
Philippines,2020,50-54,Male,16835,2352,7.157738095238095
Philippines,2020,55-59,Male,6095,1903,3.202837624802943
Philippines,2020,60-64,Male,2516,1436,1.7520891364902507
Philippines,2020,65+,Male,1506,2184,0.6895604395604396
