0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004632693580410324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004632693580410324,0.005431093007467753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004632693580410324,0.005431093007467753,0.006260869565217392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004632693580410324,0.005431093007467753,0.006260869565217392,0.004991087344028521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006260869565217392,0.006260869565217392,0.006260869565217392,0.004991087344028521,0.004395604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07011070110701106,0.006260869565217392,0.006260869565217392,0.004991087344028521,0.004395604395604396,0.007927519818799546,0,0,0,0,0,0,0,0,0,0,0,0
0.07011070110701106,0.07011070110701106,0.006260869565217392,0.004991087344028521,0.004395604395604396,0.007927519818799546,0.0023428348301444747,0,0,0,0,0,0,0,0,0,0,0
0.07011070110701106,0.07011070110701106,0.07011070110701106,0.004991087344028521,0.004395604395604396,0.007927519818799546,0.0023428348301444747,0.0036496350364963502,0,0,0,0,0,0,0,0,0,0
