children,gender,age
0,male,1
0,male,2
0,male,3
0,male,4
0,male,5
0,male,6
0,male,7
0,male,8
0,male,9
0,male,10
0,male,11
0,male,12
0,male,13
0,male,14
0.0010609212644801256,male,15
0.0021217734392196155,male,16
0.003182502423862246,male,17
0.004243079856070423,male,18
0.005303505280340911,male,19
0.019264177420583107,male,20
0.03325323370698183,male,21
0.047179261921789686,male,22
0.06127420150060739,male,23
0.07534400308563742,male,24
0.1253565477844277,male,25
0.175758431001399,male,26
0.2263565313846022,male,27
0.277395602250959,male,28
0.32851138025280907,male,29
0.4155589615481942,male,30
0.5002244086550935,male,31
0.5827179898219912,male,32
0.6647244992196287,male,33
0.747009902730457,male,34
0.8149979448892691,male,35
0.8829778514562797,male,36
0.9502468353657256,male,37
1.0062217677892227,male,38
1.0611349095327394,male,39
1.0760544482012246,male,40
1.090698425466666,male,41
1.1044329152006682,male,42
1.07185369499245,male,43
1.038156852443352,male,44
0.9819823330900677,male,45
0.9266273127187439,male,46
0.8728024317773732,male,47
0.7908119867166892,male,48
0.7093601061315733,male,49
0.6212619301872203,male,50
0.5340944172775345,male,51
0.4484107708113174,male,52
0.3899701879243071,male,53
0.332509982457108,male,54
0.27336445782147867,male,55
0.21465299429002824,male,56
0.1564097295017367,male,57
0.13429546532620668,male,58
0.11250319260027143,male,59
0.09021985544227155,male,60
0.06799199640836028,male,61
0.04588744750388512,male,62
0.03969112939448327,male,63
0.03347862254751152,male,64
0.027061402990154814,male,65
0.020665230201749263,male,66
0.01428664757258134,male,67
0.01250121618292,male,68
0.010729647058942148,male,69
0.008958077934964299,male,70
0.007172475194272858,male,71
0.00542004079481933,male,72
0.004726171160473079,male,73
0.00404142894230222,male,74
0.0033566867241313623,male,75
0.0026719445059605043,male,76
0.0019872022877896463,male,77
0.0017370614859269712,male,78
0.0014869206840642962,male,79
0.0012367798822016214,male,80
9.866390803389465e-4,male,81
7.364982784762716e-4,male,82
7.364982784762716e-4,male,83
7.364982784762716e-4,male,84
7.364982784762716e-4,male,85
7.364982784762716e-4,male,86
7.364982784762716e-4,male,87
7.364982784762716e-4,male,88
7.364982784762716e-4,male,89
7.364982784762716e-4,male,90
7.364982784762716e-4,male,91
7.364982784762716e-4,male,92
7.364982784762716e-4,male,93
7.364982784762716e-4,male,94
7.364982784762716e-4,male,95
7.364982784762716e-4,male,96
7.364982784762716e-4,male,97
7.364982784762716e-4,male,98
7.364982784762716e-4,male,99
7.364982784762716e-4,male,100
