0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00806507762444554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00806507762444554,0.008064552407221667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00806507762444554,0.008064552407221667,0.008063615921426726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00806507762444554,0.008064552407221667,0.008063615921426726,0.0080624638263665609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00806507762444554,0.008064552407221667,0.008063615921426726,0.0080624638263665609,0.008061308268590457,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03628936224741252,0.008064552407221667,0.008063615921426726,0.0080624638263665609,0.008061308268590457,0.008090384834663627,0,0,0,0,0,0,0,0,0,0,0,0
0.03628936224741252,0.03628699899699097,0.008063615921426726,0.0080624638263665609,0.008061308268590457,0.008090384834663627,0.00805841875,0,0,0,0,0,0,0,0,0,0,0
0.03628936224741252,0.03628699899699097,0.03628278521581804,0.0080624638263665609,0.008061308268590457,0.008090384834663627,0.00805841875,0.008058438189533241,0,0,0,0,0,0,0,0,0,0
