country,year,age,gender,value,pop,fertility_rate
Germany,2002,15-19,Male,3096,2324,1.3321858864027538
Germany,2002,20-24,Male,40465,2466,16.409164639091646
Germany,2002,25-29,Male,125981,2399,52.51396415172989
Germany,2002,30-34,Male,184349,2410,76.49336099585062
Germany,2002,35-39,Male,168392,3099,54.33752823491449
Germany,2002,40-44,Male,76122,3614,21.063087991145544
Germany,2002,45-49,Male,20676,3360,6.1535714285714285
Germany,2002,50-54,Male,5530,2883,1.918140825528963
Germany,2002,55-59,Male,1816,2415,0.7519668737060041
Germany,2002,60-64,Male,678,2280,0.29736842105263156
Germany,2002,65+,Male,316,6691,0.04722761918995666
Germany,2003,15-19,Male,3096,2324,1.3321858864027538
Germany,2003,20-24,Male,40465,2466,16.409164639091646
Germany,2003,25-29,Male,125981,2399,52.51396415172989
Germany,2003,30-34,Male,184349,2410,76.49336099585062
Germany,2003,35-39,Male,168392,3099,54.33752823491449
Germany,2003,40-44,Male,76122,3614,21.063087991145544
Germany,2003,45-49,Male,20676,3360,6.1535714285714285
Germany,2003,50-54,Male,5530,2883,1.918140825528963
Germany,2003,55-59,Male,1816,2415,0.7519668737060041
Germany,2003,60-64,Male,678,2280,0.29736842105263156
Germany,2003,65+,Male,316,6691,0.04722761918995666
Germany,2004,15-19,Male,3096,2324,1.3321858864027538
Germany,2004,20-24,Male,40465,2466,16.409164639091646
Germany,2004,25-29,Male,125981,2399,52.51396415172989
Germany,2004,30-34,Male,184349,2410,76.49336099585062
Germany,2004,35-39,Male,168392,3099,54.33752823491449
Germany,2004,40-44,Male,76122,3614,21.063087991145544
Germany,2004,45-49,Male,20676,3360,6.1535714285714285
Germany,2004,50-54,Male,5530,2883,1.918140825528963
Germany,2004,55-59,Male,1816,2415,0.7519668737060041
Germany,2004,60-64,Male,678,2280,0.29736842105263156
Germany,2004,65+,Male,316,6691,0.04722761918995666
Germany,2005,15-19,Male,3096,2324,1.3321858864027538
Germany,2005,20-24,Male,40465,2466,16.409164639091646
Germany,2005,25-29,Male,125981,2399,52.51396415172989
Germany,2005,30-34,Male,184349,2410,76.49336099585062
Germany,2005,35-39,Male,168392,3099,54.33752823491449
Germany,2005,40-44,Male,76122,3614,21.063087991145544
Germany,2005,45-49,Male,20676,3360,6.1535714285714285
Germany,2005,50-54,Male,5530,2883,1.918140825528963
Germany,2005,55-59,Male,1816,2415,0.7519668737060041
Germany,2005,60-64,Male,678,2280,0.29736842105263156
Germany,2005,65+,Male,316,6691,0.04722761918995666
Germany,2006,15-19,Male,3096,2324,1.3321858864027538
Germany,2006,20-24,Male,40465,2466,16.409164639091646
Germany,2006,25-29,Male,125981,2399,52.51396415172989
Germany,2006,30-34,Male,184349,2410,76.49336099585062
Germany,2006,35-39,Male,168392,3099,54.33752823491449
Germany,2006,40-44,Male,76122,3614,21.063087991145544
Germany,2006,45-49,Male,20676,3360,6.1535714285714285
Germany,2006,50-54,Male,5530,2883,1.918140825528963
Germany,2006,55-59,Male,1816,2415,0.7519668737060041
Germany,2006,60-64,Male,678,2280,0.29736842105263156
Germany,2006,65+,Male,316,6691,0.04722761918995666
Germany,2007,15-19,Male,3096,2324,1.3321858864027538
Germany,2007,20-24,Male,40465,2466,16.409164639091646
Germany,2007,25-29,Male,125981,2399,52.51396415172989
Germany,2007,30-34,Male,184349,2410,76.49336099585062
Germany,2007,35-39,Male,168392,3099,54.33752823491449
Germany,2007,40-44,Male,76122,3614,21.063087991145544
Germany,2007,45-49,Male,20676,3360,6.1535714285714285
Germany,2007,50-54,Male,5530,2883,1.918140825528963
Germany,2007,55-59,Male,1816,2415,0.7519668737060041
Germany,2007,60-64,Male,678,2280,0.29736842105263156
Germany,2007,65+,Male,316,6691,0.04722761918995666
Germany,2008,15-19,Male,2510,2127,1.1800658204043253
Germany,2008,20-24,Male,36811,2439,15.092660926609266
Germany,2008,25-29,Male,117744,2530,46.53913043478261
Germany,2008,30-34,Male,191879,2405,79.78336798336798
Germany,2008,35-39,Male,151546,2445,61.98200408997955
Germany,2008,40-44,Male,81039,3249,24.94275161588181
Germany,2008,45-49,Male,26075,3561,7.322381353552373
Germany,2008,50-54,Male,6787,3190,2.127586206896552
Germany,2008,55-59,Male,1782,2702,0.6595114729829755
Germany,2008,60-64,Male,596,2227,0.2676246070947463
Germany,2008,65+,Male,269,7177,0.03748084157726069
Germany,2009,15-19,Male,2510,2127,1.1800658204043253
Germany,2009,20-24,Male,36811,2439,15.092660926609266
Germany,2009,25-29,Male,117744,2530,46.53913043478261
Germany,2009,30-34,Male,191879,2405,79.78336798336798
Germany,2009,35-39,Male,151546,2445,61.98200408997955
Germany,2009,40-44,Male,81039,3249,24.94275161588181
Germany,2009,45-49,Male,26075,3561,7.322381353552373
Germany,2009,50-54,Male,6787,3190,2.127586206896552
Germany,2009,55-59,Male,1782,2702,0.6595114729829755
Germany,2009,60-64,Male,596,2227,0.2676246070947463
Germany,2009,65+,Male,269,7177,0.03748084157726069
Germany,2010,15-19,Male,2510,2127,1.1800658204043253
Germany,2010,20-24,Male,36811,2439,15.092660926609266
Germany,2010,25-29,Male,117744,2530,46.53913043478261
Germany,2010,30-34,Male,191879,2405,79.78336798336798
Germany,2010,35-39,Male,151546,2445,61.98200408997955
Germany,2010,40-44,Male,81039,3249,24.94275161588181
Germany,2010,45-49,Male,26075,3561,7.322381353552373
Germany,2010,50-54,Male,6787,3190,2.127586206896552
Germany,2010,55-59,Male,1782,2702,0.6595114729829755
Germany,2010,60-64,Male,596,2227,0.2676246070947463
Germany,2010,65+,Male,269,7177,0.03748084157726069
Germany,2011,15-19,Male,2510,2127,1.1800658204043253
Germany,2011,20-24,Male,36811,2439,15.092660926609266
Germany,2011,25-29,Male,117744,2530,46.53913043478261
Germany,2011,30-34,Male,191879,2405,79.78336798336798
Germany,2011,35-39,Male,151546,2445,61.98200408997955
Germany,2011,40-44,Male,81039,3249,24.94275161588181
Germany,2011,45-49,Male,26075,3561,7.322381353552373
Germany,2011,50-54,Male,6787,3190,2.127586206896552
Germany,2011,55-59,Male,1782,2702,0.6595114729829755
Germany,2011,60-64,Male,596,2227,0.2676246070947463
Germany,2011,65+,Male,269,7177,0.03748084157726069
Germany,2012,15-19,Male,2568,2134,1.203373945641987
Germany,2012,20-24,Male,36112,2402,15.03413821815154
Germany,2012,25-29,Male,118633,2568,46.19665109034268
Germany,2012,30-34,Male,197239,2450,80.50571428571429
Germany,2012,35-39,Male,153252,2401,63.828404831320285
Germany,2012,40-44,Male,80361,3061,26.253185233583796
Germany,2012,45-49,Male,27229,3558,7.652894884766723
Germany,2012,50-54,Male,6999,3277,2.1357949343912113
Germany,2012,55-59,Male,1895,2771,0.683868639480332
Germany,2012,60-64,Male,633,2276,0.2781195079086116
