age,year,fertility_rate,date,gender
15-19,2016,0.05412156536219817,2016,F
20-24,2016,0.11897233201581027,2016,F
25-29,2016,0.13328341445151629,2016,F
30-34,2016,0.11688835147118097,2016,F
35-39,2016,0.07911547911547911,2016,F
40-44,2016,0.023482245131729668,2016,F
45-49,2016,0.004005340453938585,2016,F
50-54,2016,7.836990595611285e-4,2016,F
55-59,2016,0.003686635944700461,2016,F
15-19,2015,0.04690743046907431,2015,F
20-24,2015,0.13771517996870108,2015,F
25-29,2015,0.13696060037523453,2015,F
30-34,2015,0.09755085097550852,2015,F
35-39,2015,0.08201732042791646,2015,F
40-44,2015,0.021650087770626096,2015,F
45-49,2015,0.004791238877481177,2015,F
50-54,2015,0.0016038492381716118,2015,F
55-59,2015,9.42507068803016e-4,2015,F
15-19,2014,0.056954189021873713,2014,F
20-24,2014,0.12311265969802555,2014,F
25-29,2014,0.13988657844990549,2014,F
30-34,2014,0.12061591103507271,2014,F
35-39,2014,0.07415143603133159,2014,F
40-44,2014,0.025717703349282296,2014,F
45-49,2014,0.0028149190710767065,2014,F
50-54,2014,8.223684210526315e-4,2014,F
55-59,2014,9.689922480620155e-4,2014,F
15-19,2013,0.05735354362965998,2013,F
20-24,2013,0.128686327077748,2013,F
25-29,2013,0.13859111791730475,2013,F
30-34,2013,0.123342175066313,2013,F
35-39,2013,0.07401490947816826,2013,F
40-44,2013,0.025153374233128835,2013,F
45-49,2013,0.005061460592913955,2013,F
50-54,2013,0,2013,F
55-59,2013,0.00199203187250996,2013,F
15-19,2012,0.05523964256701868,2012,F
20-24,2012,0.13310580204778158,2012,F
25-29,2012,0.1366290385363955,2012,F
30-34,2012,0.1163003663003663,2012,F
35-39,2012,0.0768814293448836,2012,F
40-44,2012,0.032196969696969696,2012,F
45-49,2012,0.003714710252600297,2012,F
50-54,2012,0.0025996533795493936,2012,F
55-59,2012,0.0010245901639344263,2012,F
15-19,2011,0.06594290309609972,2011,F
20-24,2011,0.11337099811676082,2011,F
25-29,2011,0.12817460317460316,2011,F
30-34,2011,0.1167296786389414,2011,F
35-39,2011,0.07768595041322314,2011,F
40-44,2011,0.025357607282184655,2011,F
45-49,2011,0.0038109756097560975,2011,F
50-54,2011,0.0017777777777777779,2011,F
55-59,2011,0.004228329809725159,2011,F
15-19,2010,0.07341269841269842,2010,F
20-24,2010,0.121996996996997,2010,F
25-29,2010,0.1319838056680162,2010,F
30-34,2010,0.10863239573229874,2010,F
35-39,2010,0.08038223721191681,2010,F
40-44,2010,0.04008016032064128,2010,F
45-49,2010,0.0062402496099844,2010,F
50-54,2010,0.0018198362147406734,2010,F
55-59,2010,0.003278688524590164,2010,F
15-19,2009,0.05679592636114375,2009,F
20-24,2009,0.12377358490566037,2009,F
25-29,2009,0.11801501251042536,2009,F
30-34,2009,0.11410064773293473,2009,F
35-39,2009,0.08027522935779817,2009,F
40-44,2009,0.032719836400818,2009,F
45-49,2009,0.003971405877680699,2009,F
50-54,2009,0.0018587360594795538,2009,F
55-59,2009,0.0022650056625141564,2009,F
15-19,2008,0.059868675164156046,2008,F
20-24,2008,0.12471395881006865,2008,F
25-29,2008,0.1347975882859604,2008,F
30-34,2008,0.11528694768918232,2008,F
35-39,2008,0.08308952603861908,2008,F
40-44,2008,0.034027777777777775,2008,F
45-49,2008,0.007281553398058253,2008,F
50-54,2008,0.002840909090909091,2008,F
55-59,2008,0.0035419126328217238,2008,F
15-19,2007,0.06598016781083142,2007,F
