age,year,fertility_rate,date,gender
15-19,2015,0.07589498806682578,2015,F
20-24,2015,0.13103122043519394,2015,F
25-29,2015,0.1077783426537875,2015,F
30-34,2015,0.08025682182985554,2015,F
35-39,2015,0.0398406374501992,2015,F
40-44,2015,0.011221945137157107,2015,F
45-49,2015,0.002585649644473174,2015,F
50-54,2015,0,2015,F
55-59,2015,0,2015,F
60-64,2015,0.002081165452653486,2015,F
15-19,2014,0.08606752258678078,2014,F
20-24,2014,0.11933174224343675,2014,F
25-29,2014,0.09830159547092125,2014,F
30-34,2014,0.0745945945945946,2014,F
35-39,2014,0.04398148148148148,2014,F
40-44,2014,0.013853904282115869,2014,F
45-49,2014,0.0019582245430809398,2014,F
50-54,2014,0,2014,F
55-59,2014,0,2014,F
60-64,2014,0.004352557127312296,2014,F
15-19,2013,0.07368918280585735,2013,F
20-24,2013,0.13326895219700627,2013,F
25-29,2013,0.09911779968863518,2013,F
30-34,2013,0.0697928026172301,2013,F
35-39,2013,0.04711425206124853,2013,F
40-44,2013,0.010126582278481013,2013,F
45-49,2013,0.0013192612137203166,2013,F
50-54,2013,0,2013,F
55-59,2013,0,2013,F
60-64,2013,0.005707762557077625,2013,F
15-19,2012,0.07320506804317221,2012,F
20-24,2012,0.11600587371512482,2012,F
25-29,2012,0.099113197704747,2012,F
30-34,2012,0.06267179769103903,2012,F
35-39,2012,0.04493708807669263,2012,F
40-44,2012,0.013932868904369854,2012,F
45-49,2012,0.0026702269692923898,2012,F
50-54,2012,0,2012,F
55-59,2012,0,2012,F
60-64,2012,0.006009615384615385,2012,F
15-19,2011,0.05937353903693315,2011,F
20-24,2011,0.11761786600496278,2011,F
25-29,2011,0.09706190975865688,2011,F
30-34,2011,0.08162132148806218,2011,F
35-39,2011,0.032846715328467155,2011,F
40-44,2011,0.015228426395939087,2011,F
45-49,2011,0.0020352781546811396,2011,F
50-54,2011,0,2011,F
55-59,2011,0,2011,F
60-64,2011,0.0038022813688212928,2011,F
15-19,2010,0.08618266978922717,2010,F
20-24,2010,0.13108990457056754,2010,F
25-29,2010,0.12315010570824525,2010,F
30-34,2010,0.08267716535433071,2010,F
35-39,2010,0.04864532019704434,2010,F
40-44,2010,0.022335673261008295,2010,F
45-49,2010,0.001386001386001386,2010,F
50-54,2010,0,2010,F
55-59,2010,0.011022044088176353,2010,F
15-19,2009,0.08392267798208393,2009,F
20-24,2009,0.13597158802638254,2009,F
25-29,2009,0.11720831113478956,2009,F
30-34,2009,0.08727895037079293,2009,F
35-39,2009,0.04407200496585972,2009,F
40-44,2009,0.015424164524421594,2009,F
45-49,2009,0.002136752136752137,2009,F
50-54,2009,0,2009,F
55-59,2009,0.0041753653444676405,2009,F
15-19,2008,0.08349236641221373,2008,F
20-24,2008,0.13496932515337423,2008,F
25-29,2008,0.10961848468565287,2008,F
30-34,2008,0.08420441347270616,2008,F
35-39,2008,0.046134663341645885,2008,F
40-44,2008,0.01881894873458793,2008,F
45-49,2008,0.0014738393515106854,2008,F
50-54,2008,0,2008,F
55-59,2008,0.004381161007667032,2008,F
15-19,2007,0.07506053268765134,2007,F
20-24,2007,0.1333676622039135,2007,F
25-29,2007,0.10200759631036353,2007,F
30-34,2007,0.08574807806031934,2007,F
35-39,2007,0.05065666041275797,2007,F
40-44,2007,0.015131578947368421,2007,F
45-49,2007,0.002297090352220521,2007,F
50-54,2007,0,2007,F
55-59,2007,0.011547344110854504,2007,F
15-19,2006,0.08349705304518663,2006,F
20-24,2006,0.1321928460342146,2006,F
25-29,2006,0.12122874382885354,2006,F
30-34,2006,0.10042092603728202,2006,F
35-39,2006,0.05517241379310345,2006,F
40-44,2006,0.014056224899598393,2006,F
45-49,2006,0.002386634844868735,2006,F
50-54,2006,0,2006,F
55-59,2006,0.007308160779537149,2006,F
15-19,2005,0.09244532803180915,2005,F
20-24,2005,0.12630480167014613,2005,F
25-29,2005,0.115,2005,F
30-34,2005,0.09002433090024331,2005,F
35-39,2005,0.0516698172652804,2005,F
40-44,2005,0.013679890560875513,2005,F
45-49,2005,0.004942339373970346,2005,F
50-54,2005,0,2005,F
55-59,2005,0,2005,F
60-64,2005,0.008375209380234505,2005,F
15-19,2004,0.08333333333333333,2004,F
20-24,2004,0.12940557601262492,2004,F
25-29,2004,0.11887323943661972,2004,F
30-34,2004,0.08583690987124463,2004,F
35-39,2004,0.057777777777777775,2004,F
40-44,2004,0.02178496134926212,2004,F
45-49,2004,8.51063829787234e-4,2004,F
50-54,2004,0,2004,F
55-59,2004,0,2004,F
60-64,2004,0.006956521739130435,2004,F
15-19,2003,0.09509357612544259,2003,F
20-24,2003,0.14626391096979333,2003,F
25-29,2003,0.12821980538065256,2003,F
30-34,2003,0.09476923076923077,2003,F
35-39,2003,0.05448717948717949,2003,F
40-44,2003,0.015250544662309368,2003,F
45-49,2003,0,2003,F
50-54,2003,0,2003,F
55-59,2003,0,2003,F
60-64,2003,0.007194244604316547,2003,F
15-19,2002,0.08693441789527198,2002,F
20-24,2002,0.1544628540887226,2002,F
25-29,2002,0.1432731508444962,2002,F
30-34,2002,0.09186189889025893,2002,F
35-39,2002,0.05386112913692408,2002,F
40-44,2002,0.01583710407239819,2002,F
45-49,2002,0.0035938903863432167,2002,F
50-54,2002,0,2002,F
55-59,2002,0,2002,F
60-64,2002,0.018518518518518517,2002,F
15-19,2016,0.08186577820085673,2016,F
20-24,2016,0.1225444340505145,2016,F
25-29,2016,0.10856573705179283,2016,F
30-34,2016,0.0723336853220697,2016,F
35-39,2016,0.04364857302742026,2016,F
40-44,2016,0.0171990171990172,2016,F
45-49,2016,0.00834403080872914,2016,F
50-54,2016,0,2016,F
55-59,2016,0,2016,F
60-64,2016,0.003015075376884422,2016,F
15-19,2017,0.07258064516129033,2017,F
20-24,2017,0.11456400742115028,2017,F
25-29,2017,0.1054421768707483,2017,F
30-34,2017,0.06916276651066043,2017,F
35-39,2017,0.04235423542354235,2017,F
40-44,2017,0.017438364401683705,2017,F
45-49,2017,0.0012763241863433313,2017,F
50-54,2017,0,2017,F
55-59,2017,0,2017,F
60-64,2017,0.006815968841285297,2017,F
15-19,2018,0.06584557081951682,2018,F
20-24,2018,0.11162361623616236,2018,F
25-29,2018,0.09422348484848485,2018,F
30-34,2018,0.06445012787723785,2018,F
35-39,2018,0.04434829637641969,2018,F
40-44,2018,0.012331180270111567,2018,F
45-49,2018,6.337135614702154e-4,2018,F
50-54,2018,0,2018,F
55-59,2018,0,2018,F
60-64,2018,0.005671077504725898,2018,F
15-19,2019,0.06704707560627675,2019,F
20-24,2019,0.11908045977011494,2019,F
25-29,2019,0.09870250231696015,2019,F
30-34,2019,0.06837606837606838,2019,F
35-39,2019,0.03516249334043687,2019,F
40-44,2019,0.016082711085583,2019,F
45-49,2019,0.001257071024512885,2019,F
50-54,2019,0,2019,F
55-59,2019,0,2019,F
60-64,2019,0.007326007326007326,2019,F
15-19,2020,0.07211538461538461,2020,F
20-24,2020,0.1347126436781609,2020,F
25-29,2020,0.09173893199452304,2020,F
30-34,2020,0.06864197530864198,2020,F
35-39,2020,0.033631108775617445,2020,F
40-44,2020,0.009024252679075015,2020,F
45-49,2020,0.001866832607342875,2020,F
50-54,2020,0,2020,F
55-59,2020,0,2020,F
60-64,2020,0.00354295837023915,2020,F
