"children","gender","age"
0,"male",1
0,"male",2
0,"male",3
0,"male",4
0,"male",5
0,"male",6
0,"male",7
0,"male",8
0,"male",9
0,"male",10
0,"male",11
0,"male",12
0,"male",13
0,"male",14
0.00102792500917016,"male",15
0.00205578307739507,"male",16
0.00308352178692138,"male",17
0.00411111365752308,"male",18
0.00513855824786377,"male",19
0.0190406735749913,"male",20
0.0330102674025205,"male",21
0.0469517122691583,"male",22
0.0609902926334312,"male",23
0.0750501552459432,"male",24
0.12517984698254,"male",25
0.175644811465112,"male",26
0.226252728745998,"male",27
0.27750022128483,"male",28
0.328654259603127,"male",29
0.415378589761271,"male",30
0.499671414395367,"male",31
0.581679308706647,"male",32
0.663262648812533,"male",33
0.745144952490059,"male",34
0.812968221592202,"male",35
0.88137296058851,"male",36
0.949055951923763,"male",37
1.00611002636576,"male",38
1.06149465855783,"male",39
1.0770332384992,"male",40
1.09204709946803,"male",41
1.10628545052353,"male",42
1.07261903570555,"male",43
1.03873636924827,"male",44
0.982173492674947,"male",45
0.925980047522807,"male",46
0.871217798282895,"male",47
0.789424325953701,"male",48
0.707775017673042,"male",49
0.619590021238041,"male",50
0.532620708959366,"male",51
0.44724758312398,"male",52
0.388843718100729,"male",53
0.33157746949551,"male",54
0.272608068792499,"male",55
0.213965466650406,"male",56
0.155772410137546,"male",57
0.133634041276094,"male",58
0.111832819869765,"male",59
0.0895535331048479,"male",60
0.0673230110769701,"male",61
0.0452291558401903,"male",62
0.0391190487513605,"male",63
0.033038852742143,"male",64
0.0267583549182647,"male",65
0.0205062181931719,"male",66
0.0142949069314719,"male",67
0.012532262171094,"male",68
0.0107750545210691,"male",69
0.00901784687104422,"male",70
0.00724086804781596,"male",71
0.00547715861499378,"male",72
0.00476058801536461,"male",73
0.00404591432520591,"male",74
0.00333124063504721,"male",75
0.00261656694488852,"male",76
0.00190189325472982,"male",77
0.00166702519420338,"male",78
0.00143215713367693,"male",79
0.00119728907315048,"male",80
0.000962421012624034,"male",81
0.000727552952097587,"male",82
0.000727552952097587,"male",83
0.000727552952097587,"male",84
0.000727552952097587,"male",85
0.000727552952097587,"male",86
0.000727552952097587,"male",87
0.000727552952097587,"male",88
0.000727552952097587,"male",89
0.000727552952097587,"male",90
0.000727552952097587,"male",91
0.000727552952097587,"male",92
0.000727552952097587,"male",93
0.000727552952097587,"male",94
0.000727552952097587,"male",95
0.000727552952097587,"male",96
0.000727552952097587,"male",97
0.000727552952097587,"male",98
0.000727552952097587,"male",99
0.000727552952097587,"male",100
