"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","5.76887511752479","5.54688767277663","5.33169050111529","5.1322245371843","4.9576830051411","4.81417920106973","4.74250518838561","4.69412538448908","4.6623689800913","4.63754941599842","4.61434329038971","4.66419993364684","4.68889282320843","4.69766355952245","4.70264716101037","4.71080029369639","4.74934486652321","4.79114776685977","4.81442855341706","4.78814104572284","4.7021351596334","4.60576166895118","4.47056375182818","4.32307318394596","4.19664403165161","4.11235087016838","4.04565224089526","3.99878788598998","3.99880223450069","4.08227150247491","4.26828130430624","4.69926211252046","5.2375565884278","5.84033192832925","6.43593318150804","6.97880728129794","7.39397019196694","7.71488995383958","7.98734680443861","8.28293592095958","8.63802292979485","9.06135714350559","9.53726454588649","9.99174375899391","10.3119372170803","10.4379864038748","10.4318321757195","10.2579228287457","9.98738625431924","9.72477077790918","9.53584912106873","9.38295647317118","9.29595080129213","9.25357124727517","9.22691717230792","9.20409820748866","9.26637963119853","9.333372793537","9.42575255653176","9.57478388435306","9.79510628543057",
"American Samoa","ASM","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.64874481122752","2.74206703693634","2.79931258354019","2.85703559092957","2.92188651436993","2.98458984445487","3.08631088850481","3.16274907939567","3.21452589105582","3.27392739273927","3.35454397128406","3.57920743798966","3.78459432147863","3.95324402416601","4.08777969018933","4.14875537338798","4.38144329896907","4.60614600107354","4.79693641035977","4.96201169905197","5.07602260495156","5.31982906558094","5.55181922119847","5.77679201532413","5.97576123812401","6.17370892018779","6.39552413816208","6.65707209317893","6.90162017705028","7.1677914824296","7.41571551098502","7.32709427071445","7.21447393791375","7.10291004455117","6.97674418604651","6.85027602403392","6.77036504225859","6.67393161134509","6.55220337020094","6.4248911156025","6.28395407448894","6.31062610229277","6.3602322678678","6.43687374749499","6.53266331658292","6.67098110276987","6.67192348781605","6.69715370967339","6.74915911713437","6.8405559308947","6.97089130538012","7.08790309379604","7.227998985544","7.39232326909513","7.56370500202238","7.76627875988274","7.97706401862999","8.18509981298656","8.41034921045262","8.65723250304156","8.92974253739237",
"Australia","AUS","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","7.35572201746471","7.33665784595034","7.30450249882098","7.26317072304894","7.21410886358485","7.15988039294644","7.10577075890289","7.04904986490372","6.99423819269086","6.94319344055134","6.89485714267935","6.98528136888112","7.06230769427437","7.1380457692617","7.22472073968168","7.3258897705151","7.47676477691391","7.64564005578595","7.81766593531121","7.96750148184849","8.08169287687681","8.22364900218177","8.31930202364005","8.39486918662933","8.48601644317288","8.60994499788808","8.75950973301938","8.93185969474629","9.11506180107666","9.29212293298267","9.45669013538956","9.66958711115584","9.86527741635446","10.0406972616384","10.1933338430388","10.323575952549","10.4587416051752","10.5764307054544","10.6825956882067","10.7879124431185","10.9042719387802","11.0415256173418","11.1843374793344","11.3336363357812","11.4859688302874","11.6395826086197","11.7332382554576","11.8223136138151","11.9287820471645","12.0824018593289","12.2975201121508","12.6061024473662","12.9552147900463","13.3163585056717","13.6550073355115","13.9584607753815","14.2528197697318","14.5180739521786","14.7675277800315","15.0230760754793","15.2987114746675",
"Austria","AUT","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","10.1149798701732","10.2246239824582","10.3334726234927","10.4384056657001","10.536999876408","10.6312167873274","10.814726901599","10.9760619824133","11.1082061280427","11.204864448761","11.265048399039","11.418306004617","11.5250759047595","11.5916859385451","11.6233566219139","11.6221018526488","11.7544363715631","11.8526254373141","11.8934154736729","11.8347734181162","11.6565526346704","11.4961839056202","11.2206041562768","10.8955072025425","10.6114607086173","10.4188000213255","10.4205268558945","10.5005981548147","10.6268503095312","10.7511314435763","10.8472987175313","11.0037501312291","11.1287501223618","11.2211696701677","11.2808185999872","11.306870278097","11.4582666762997","11.5858979961537","11.704087287033","11.8266054380949","11.9629639843081","12.2022089938479","12.4363263653389","12.6783308394539","12.9485144245109","13.2570084338241","13.6344411626002","14.0446744851837","14.4651750575529","14.8602217040207","15.2097206830945","15.5256032523709","15.802132832477","16.0469623775092","16.2701387487686","16.479164234525","16.5781736229786","16.6510630475508","16.7191757259471","16.8133841946033","16.9551889985136",
"Azerbaijan","AZE","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","4.60488252045654","4.49604298114399","4.399853092053","4.30635299713138","4.20452076697381","4.0903898281025","4.00569622773708","3.91726818197695","3.83040856722116","3.75029011310759","3.68064002158803","3.67786040265118","3.66564892825058","3.64807540888728","3.63200668488661","3.61928409273712","3.63921549166469","3.65991895497991","3.66396833962943","3.62743541862762","3.54179078400384","3.47232688276432","3.37233144683183","3.25852189430475","3.15023428925006","3.05962787953998","3.0253533151128","3.00001628994925","3.00179142267871","3.05410705307337","3.16576811681779","3.32790833278416","3.52401393401448","3.73151011587615","3.92658215436037","4.0998796259794","4.29536548692314","4.4645930121391","4.61858973783979","4.77137202200635","4.9255499558726","5.14200896468504","5.35122793312197","5.52355378955272","5.61990911903789","5.62476214156621","5.56775187127392","5.44560900303187","5.2837250374992","5.11019283434728","4.94233635524649","4.85954011427806","4.77981485790333","4.71819735182485","4.69504060800396","4.72250988981339","4.82308368586808","4.9717874470951","5.16465817169872","5.39587235143747","5.66351489457149",
"Burundi","BDI","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.57954281297796","2.60055943954461","2.61145083131066","2.61327503281844","2.60753203630019","2.59403623074846","2.60931319692569","2.61659775161067","2.61606598565079","2.607489464004","2.59238448981523","2.68119131669237","2.76635296248296","2.84867954155081","2.92524554619863","2.99199938495376","2.97737303674441","2.9512953611802","2.9154146054206","2.86965158737589","2.81339230864961","2.78893682110675","2.75517687072909","2.7110777853046","2.65655918024849","2.59368229146584","2.55821982179884","2.51613861135744","2.46879612093265","2.41736279226786","2.36297183911001","2.336298792713","2.29886172447503","2.2509631745528","2.19371426628861","2.12864443098264","2.14666895788734","2.15957265302566","2.16403279467681","2.1551495551655","2.1293912248302","2.11032592867001","2.07920044376657","2.03745354919991","1.98742303828781","1.93042363183936","1.91607821582576","1.90094250619419","1.88375493788404","1.86305189730556","1.83917304962323","1.82284317660822","1.80338009678348","1.78876293859784","1.78967010044383","1.81076920171705","1.85898406950801","1.91861106596669","1.98580280225899","2.05636032109177","2.1280829524206",
"Belgium","BEL","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","10.2895585241852","10.3892924037943","10.4836538244558","10.5721230467337","10.6522626575696","10.7250886226615","10.8832559018266","11.0255575653653","11.1449616724976","11.2325841219071","11.2850604225096","11.437754705894","11.5348412140967","11.5891209514765","11.6177789109855","11.6285594727482","11.7599601961712","11.8807264034826","11.958465199828","11.9426698362188","11.8118510172757","11.7315766550613","11.539633764693","11.3084181511727","11.1379223099444","11.0815823405023","11.2529924390696","11.5133684603727","11.8155151005499","12.0904953945486","12.3014091468932","12.5710187804484","12.7804744525547","12.9465352156702","13.0948680699692","13.2406932542076","13.4698954320308","13.6854977939766","13.883823158782","14.0549502445002","14.1933177352914","14.3633459268416","14.5014483530989","14.6085861478162","14.6825190678844","14.7242442602626","14.7875264850734","14.804317671282","14.8049253067452","14.8349000436916","14.9229303786829","15.0701087717177","15.2687378700708","15.4932645482271","15.7064195614332","15.8898568548583","16.1481257753242","16.3853670196764","16.6128676296906","16.850749166722","17.1133821408396",
"Benin","BEN","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","4.84787546113737","4.79036257007213","4.70267625716062","4.59126613531511","4.46613956686146","4.33226291368968","4.3531476013181","4.36320898525628","4.36159315025669","4.34451247332724","4.31290057236865","4.31773321798897","4.30739473292665","4.28156540817381","4.23833115832741","4.17782691996073","4.14854426987319","4.10185805812697","4.03943633146138","3.96369948338402","3.87564728740898","3.81694236121232","3.74702647249188","3.66690102575596","3.57772960357669","3.48078744480905","3.43002453964745","3.37274204960163","3.3093122600004","3.2403460397193","3.16615364301806","3.11802340867986","3.06717329665517","3.01526096860123","2.96322907785827","2.91292052738087","2.86911763673225","2.82379036087023","2.77844662989691","2.7340608144984","2.69157026396024","2.67044787235566","2.64796457392047","2.62715113593528","2.61191511165123","2.60365444523717","2.62427308403815","2.64783766242746","2.66904747450078","2.68182191828641","2.68372630741235","2.68869771548324","2.68471412287854","2.67794306207641","2.67619537110473","2.68312065048845","2.70536174338893","2.73218308963444","2.7619507753908","2.79198527444742","2.82150648602436",
"Burkina Faso","BFA","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.46580224517419","2.51859799829032","2.55779894543952","2.58280156809858","2.59303112906673","2.58821249291478","2.64503070301073","2.68714255581103","2.71383687652709","2.72594293144256","2.723941106293","2.77424204918171","2.8114876232673","2.83510217282143","2.84485044406115","2.84015241286921","2.88855071015917","2.92135730393298","2.93918730531766","2.94292777602029","2.933002103073","2.96656664310764","2.99007381477991","3.00244913695222","3.00238689160209","2.98997681987304","2.98790068915812","2.97445333959786","2.94912452114977","2.91117068078016","2.86086550587711","2.82154965869536","2.76987347768458","2.70795320864281","2.63690860608805","2.5576812072736","2.50149448795076","2.43727872711263","2.36711583173528","2.2932721822975","2.21735346641032","2.18133393193118","2.14194832756136","2.10018143554577","2.05675643820443","2.01226124482275","2.00142670396244","1.98842241905189","1.97271828487893","1.95380518693012","1.93166657598416","1.92966093646596","1.9247353745489","1.91722333075289","1.90692534058401","1.89450404112666","1.89713979477031","1.89638406293121","1.89502270192355","1.89592318472997","1.90074155220924",
"Bangladesh","BGD","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.78495192532093","2.79545868827562","2.80017580600077","2.79934870826142","2.7939482289195","2.78629361265527","2.83028923226728","2.86478387586448","2.89069858995843","2.9115682207215","2.93194118508988","3.00975546899181","3.08408432803523","3.15463254820444","3.21840247849605","3.27365435975935","3.30894941364512","3.32619239918663","3.32730228348336","3.3166537337873","3.29831009659171","3.29657815185939","3.28326485621909","3.25809385723242","3.22113229840945","3.17417791532569","3.19874492188873","3.21762960083687","3.23158586200842","3.24185935635462","3.25031472125402","3.29559588099644","3.33577586615033","3.37221342305842","3.406157348758","3.43919088607593","3.53664051060078","3.63104552048917","3.72393843354407","3.81703001844461","3.91159246624262","4.00879608321579","4.10126081662162","4.19066865954517","4.27941403952123","4.36911310915058","4.47744825036337","4.5794175066657","4.67245800597974","4.75342137011202","4.8208580146138","4.90325287423004","4.97691838278622","5.03820669949646","5.08109920067088","5.10404330718407","5.13114419671673","5.14156537577507","5.14849709986703","5.16902636378143","5.21378754141829",
"Bulgaria","BGR","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","6.7217049122701","6.84045870099841","6.98110495439695","7.14446686511308","7.32789461587576","7.53108714620168","7.76553022738847","8.00465388805352","8.24788371247398","8.49662718086928","8.75165366232415","9.00911283405796","9.25189446331792","9.48374007523775","9.7106292869309","9.935843512264","10.2022670131047","10.4680102759902","10.6952127966476","10.8263250442548","10.8354281086017","10.761043530681","10.5731663797927","10.3494248109171","10.1959256098109","10.1700037252349","10.3969478633829","10.7074685810882","11.0607823537644","11.4018576226502","11.703307345669","12.0885492892626","12.4387804514857","12.7610532932877","13.062162473817","13.3438047221689","13.6747994549367","13.9694794078368","14.2132222544241","14.3853382464788","14.4738584025024","14.6689917208775","14.7819870366154","14.8288960371421","14.8312897312411","14.804477935932","14.8736443040507","14.9127856764977","14.9454156011819","15.0062681607661","15.1171634723888","15.4043300550129","15.7408880439081","16.0932434150206","16.4116662038031","16.6679613003529","17.009710089244","17.2652039735303","17.4519984740618","17.5980146197678","17.7194297418498",
"Bahrain","BHR","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.80582323313631","2.6638913185487","2.4775039228035","2.25183870934467","1.98662903580936","1.68818756339237","1.7824409990071","1.89807567932363","2.04909363474998","2.22719149356539","2.44337512943449","2.41829463336208","2.39970514474348","2.38287376098177","2.34842505560738","2.30129594706147","2.20414164320068","2.10146221226554","2.00959135282934","1.94957915911889","1.92574633960829","2.06799554698345","2.21353294856515","2.34863364552211","2.4537538707978","2.51216032438656","2.38954558666796","2.27064077428189","2.17242398948972","2.10404749445116","2.0578820832518","2.0995146867539","2.13680867954485","2.16954250179908","2.19180758734141","2.19731176342041","2.21009590812062","2.21882554509822","2.21709704824189","2.20823050243771","2.18820906288937","2.10137351653509","2.03179943690931","1.97607222884699","1.9252176134601","1.87666154940652","1.78690769275702","1.71124878694795","1.65395489846285","1.62383522796592","1.62973757543108","1.71851308419081","1.80477153455827","1.87978589273191","1.93595448245678","1.96774513555263","1.980747245016","2.0021279991488","2.04539448395157","2.12581188607855","2.24330606629507",
"Bahamas, The","BHS","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","3.22605276218837","3.11754500108436","3.02226935312831","2.9298393366157","2.86508741205027","2.8062230662479","2.77043018237505","2.74807129555733","2.74086166874984","2.74769181593538","2.75910564454615","2.84893992932862","2.90669188610234","2.95547193477579","3.00585541956503","3.05532172073647","3.15052878221772","3.26488981383225","3.39046049987945","3.50425173400212","3.58731099911058","3.62419745240788","3.61989709658847","3.59704509274331","3.56745485925549","3.54676333150082","3.54441905757573","3.5569324563874","3.5756746632791","3.5941852646409","3.61115043969355","3.67721455438586","3.73798477819218","3.79301103286035","3.85387218210315","3.9203080190417","4.03272480440141","4.14562453518433","4.26630873992453","4.39585698663342","4.52901670397796","4.66274424545479","4.7842282305578","4.88080606255792","4.95084654957624","5.01163063388539","5.11079720471191","5.20438147951298","5.29909811522283","5.38742992033048","5.47012621579354","5.57006042313408","5.66909119793026","5.77458777013973","5.88565708247595","6.00414078674948","6.17570594679442","6.34520778492211","6.52459401458451","6.72250700206098","6.94687926820972",
"Bosnia and Herzegovina","BIH","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.95861278806772","3.05741143375051","3.16528117270457","3.27887558315752","3.39466832959311","3.51146378508896","3.63472097920059","3.74759767588589","3.85378585460169","3.95844737646565","4.06495886256006","4.23520266625465","4.38663775980255","4.50737554886683","4.58620204128051","4.62019885058468","4.73349352572561","4.82581541705268","4.88730720089644","4.8995791880471","4.85653371364602","4.75553447472925","4.61168474733953","4.45232538564953","4.31065099883146","4.20598754820232","4.22992431155187","4.28642288110509","4.39218633951661","4.56814367740714","4.82784360028772","5.25069296301267","5.74497589751491","6.29038585228212","6.84900204775757","7.38663133176143","7.76346922782605","8.08471227598439","8.37730042254275","8.68782463316894","9.0412687587118","9.54919588344377","10.1154976809478","10.6757479268448","11.1288151305545","11.420831947835","11.6415692940512","11.7036569734948","11.6803652076582","11.6776760409854","11.7520006463183","11.8227354690966","11.9320818404666","12.0554693473859","12.1903189256133","12.3686243675443","12.9387855684352","13.5816113286959","14.2693175711983","14.9585075201061","15.6209756076307",
"Belarus","BLR","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","6.52305613668061","6.47372527950814","6.41018031884159","6.34290033751184","6.28367851792771","6.23844417648332","6.30322216840036","6.37238991396733","6.44338897204438","6.51125106517318","6.57061917619304","6.72888968434597","6.85660197907409","6.95889144025746","7.04759350752976","7.13209247623259","7.22645526983515","7.3213735701179","7.38428116439404","7.37230053136676","7.27250377424381","7.15203316300648","6.96275360766614","6.7463893218406","6.55817532265131","6.42890523582865","6.42407884369115","6.4526906376959","6.52588942848954","6.66126760385293","6.86803151815941","7.18938794417958","7.56170198918122","7.94227191608207","8.27449186460076","8.5290060875968","8.82809662369841","9.03241632723983","9.17684807621094","9.31469165996365","9.47221522090406","9.75934260460597","10.0536611531346","10.3008543431649","10.4211645889742","10.3755029697674","10.3549607182814","10.2017858525732","9.97248339934802","9.74668599456631","9.5692406679771","9.59354817040584","9.65562671579639","9.73932536478887","9.82430166572806","9.90226096783748","10.015835033573","10.1676372162669","10.3916701896982","10.6704155286707","10.9567580972444",
