Brazil,1.335
Colombia,1.527532
England & Wales,1.21354481
France,1.193343142
Iran (Islamic Republic of),2.305564
India,9.937695406
Italy,1.114447958
Mexico,2.146958633
Peru,3.683772819
Russian Federation,3.729596454
South Africa,2.749246495
Spain,1.243536963
United States of America,1.40469736
