X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034077661196305264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034077661196305264,0.0038910505836575876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034077661196305264,0.0038910505836575876,0.0038325189230621827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034077661196305264,0.0038910505836575876,0.0038325189230621827,0.0026759167492566896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0038325189230621827,0.0038325189230621827,0.0038325189230621827,0.0026759167492566896,0.004710219127585501,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049094707520891366,0.0038325189230621827,0.0038325189230621827,0.0026759167492566896,0.004710219127585501,0.004329004329004329,0,0,0,0,0,0,0,0,0,0,0,0
0.049094707520891366,0.049094707520891366,0.0038325189230621827,0.0026759167492566896,0.004710219127585501,0.004329004329004329,0.003162141533093447,0,0,0,0,0,0,0,0,0,0,0
