"X0.years","X1.years","X2.years","X3.years","X4.years","X5.years","X6.years","X7.years","X8.years","X9.years","X10.years","X11.years","X12.years","X13.years","X14.years","X15.years","X16.years","X17.years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00158577367048803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00158577367048803,0.00158575163888454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00158577367048803,0.00158575163888454,0.00158563897048361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00158577367048803,0.00158575163888454,0.00158563897048361,0.00158552534649661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00158577367048803,0.00158575163888454,0.00158563897048361,0.00158552534649661,0.00160422526175756,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0225819232476862,0.00158575163888454,0.00158563897048361,0.00158552534649661,0.00160422526175756,0.00163287191972101,0,0,0,0,0,0,0,0,0,0,0,0
0.0225819232476862,0.02258160951062,0.00158563897048361,0.00158552534649661,0.00160422526175756,0.00163287191972101,0.00163285034885951,0,0,0,0,0,0,0,0,0,0,0
0.0225819232476862,0.02258160951062,0.0225800050766268,0.00158552534649661,0.00160422526175756,0.00163287191972101,0.00163285034885951,0.00188806900795863,0,0,0,0,0,0,0,0,0,0
