"0 years","1 years","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104988668435013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104988668435013,0.0104987209797657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104988668435013,0.0104987209797657,0.0104979750406945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104988668435013,0.0104987209797657,0.0104979750406945,0.0104972227750138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104988668435013,0.0104987209797657,0.0104979750406945,0.0104972227750138,0.0104974023115025,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0485032106100796,0.0104987209797657,0.0104979750406945,0.0104972227750138,0.0104974023115025,0.0105327071823204,0,0,0,0,0,0,0,0,0,0,0,0
0.0485032106100796,0.0485025367412141,0.0104979750406945,0.0104972227750138,0.0104974023115025,0.0105327071823204,0.0143256118556701,0,0,0,0,0,0,0,0,0,0,0
0.0485032106100796,0.0485025367412141,0.0484990906131308,0.0104972227750138,0.0104974023115025,0.0105327071823204,0.0143256118556701,0.0143253516542156,0,0,0,0,0,0,0,0,0,0
