0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040433233308327085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040433233308327085,0.040433233308327085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040433233308327085,0.040433233308327085,0.040433233308327085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040433233308327085,0.040433233308327085,0.040433233308327085,0.04063694029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040433233308327085,0.040433233308327085,0.040433233308327085,0.04063694029850746,0.040743014705882354,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0895801552480594,0.040433233308327085,0.040433233308327085,0.04063694029850746,0.040743014705882354,0.04080057388809182,0,0,0,0,0,0,0,0,0,0,0,0
