0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001591684434968017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001591684434968017,0.001591684434968017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001591684434968017,0.001591684434968017,0.001591684434968017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001591684434968017,0.001591684434968017,0.001591684434968017,0.001591684434968017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001591684434968017,0.001591684434968017,0.001591684434968017,0.001591684434968017,0.0016104294478527608,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02266609442060086,0.001591684434968017,0.001591684434968017,0.001591684434968017,0.0016104294478527608,0.001633692458374143,0,0,0,0,0,0,0,0,0,0,0,0
0.02266609442060086,0.02266609442060086,0.001591684434968017,0.001591684434968017,0.0016104294478527608,0.001633692458374143,0.001633692458374143,0,0,0,0,0,0,0,0,0,0,0
0.02266609442060086,0.02266609442060086,0.02266609442060086,0.001591684434968017,0.0016104294478527608,0.001633692458374143,0.001633692458374143,0.0018890770533446233,0,0,0,0,0,0,0,0,0,0
