0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018604432472260596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018604432472260596,0.018604432472260596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018604432472260596,0.018604432472260596,0.018604432472260596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018604432472260596,0.018604432472260596,0.018604432472260596,0.022533275313475508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018604432472260596,0.018604432472260596,0.018604432472260596,0.022533275313475508,0.023371985367306336,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.018604432472260596,0.018604432472260596,0.022533275313475508,0.023371985367306336,0.023961254288202723,0,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.0288,0.018604432472260596,0.022533275313475508,0.023371985367306336,0.023961254288202723,0.025057806431036642,0,0,0,0,0,0,0,0,0,0,0
0.0288,0.0288,0.0288,0.022533275313475508,0.023371985367306336,0.023961254288202723,0.025057806431036642,0.02842190926147795,0,0,0,0,0,0,0,0,0,0
