0years,1years,2years,3years,4years,5years,6years,7years,8years,9years,10years,11years,12years,13years,14years,15years,16years,17years
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,0,0,0,0,0,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,0,0,0,0,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,0,0,0,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,0,0,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,0,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,0,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,0
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0.0038,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,1.3e-4,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,1.3e-4,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,1.3e-4,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,1.5e-4,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,7e-5,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,8e-5,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,7e-5,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,8e-5,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,7e-5,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,8e-5,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,1e-4,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,9e-5,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,1.1e-4,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e-4,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1194423410682005e-5,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4441691873905799e-5,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3849971205298837e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
