0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188472504784346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188472504784346,0.011928508365375668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188472504784346,0.011928508365375668,0.011928508365375668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188472504784346,0.011928508365375668,0.011928508365375668,0.012683221837567855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188472504784346,0.011928508365375668,0.011928508365375668,0.012683221837567855,0.013730475684273328,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05029522929098615,0.011928508365375668,0.011928508365375668,0.012683221837567855,0.013730475684273328,0.014487294077931223,0,0,0,0,0,0,0,0,0,0,0,0
0.05029522929098615,0.05048051687530448,0.011928508365375668,0.012683221837567855,0.013730475684273328,0.014487294077931223,0.015614236042273681,0,0,0,0,0,0,0,0,0,0,0
0.05029522929098615,0.05048051687530448,0.05048051687530448,0.012683221837567855,0.013730475684273328,0.014487294077931223,0.015614236042273681,0.017370459494411263,0,0,0,0,0,0,0,0,0,0
