0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05940656309882289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05940656309882289,0.05941368127886967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05940656309882289,0.05941368127886967,0.0594219662416951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05940656309882289,0.05941368127886967,0.0594219662416951,0.05942935863174773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05940656309882289,0.05941368127886967,0.0594219662416951,0.05942935863174773,0.059432515092329545,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11682913495756912,0.05941368127886967,0.0594219662416951,0.05942935863174773,0.059432515092329545,0.06027848620566105,0,0,0,0,0,0,0,0,0,0,0,0
0.11682913495756912,0.11684313359297166,0.0594219662416951,0.05942935863174773,0.059432515092329545,0.06027848620566105,0.06587581600785224,0,0,0,0,0,0,0,0,0,0,0
0.11682913495756912,0.11684313359297166,0.11685942682707848,0.05942935863174773,0.059432515092329545,0.06027848620566105,0.06587581600785224,0.06587624267187778,0,0,0,0,0,0,0,0,0,0
