"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"15-19","Female",54.991152,84.01426,19,2,0.0438791958296196,1
"15-19","Female",54.991152,84.01426,19,3,0.0292527972197464,1
"15-19","Female",54.991152,84.01426,19,4,0.0146263986098732,0
"15-19","Female",54.991152,84.01426,19,5,0,0
"15-19","Female",54.991152,84.01426,19,6,0,0
"15-19","Female",54.991152,84.01426,19,7,0,0
"15-19","Female",54.991152,84.01426,19,8,0,0
"15-19","Female",54.991152,84.01426,19,9,0,0
"15-19","Female",54.991152,84.01426,19,10,0,0
"15-19","Female",54.991152,84.01426,19,11,0,0
"15-19","Female",54.991152,84.01426,19,12,0,0
"15-19","Female",54.991152,84.01426,19,13,0,0
"15-19","Female",54.991152,84.01426,19,14,0,0
"15-19","Female",54.991152,84.01426,19,15,0,0
"15-19","Female",54.991152,84.01426,19,16,0,0
"15-19","Female",54.991152,84.01426,19,17,0,0
"15-19","Male",77.904132,135.950348,38,0,0.0148631300752032,1
"15-19","Male",77.904132,135.950348,38,1,0.0118905040601626,0
"15-19","Male",77.904132,135.950348,38,2,0.00891787804512192,0
"15-19","Male",77.904132,135.950348,38,3,0.00594525203008128,0
"15-19","Male",77.904132,135.950348,38,4,0.00297262601504064,0
"15-19","Male",77.904132,135.950348,38,5,0,0
"15-19","Male",77.904132,135.950348,38,6,0,0
"15-19","Male",77.904132,135.950348,38,7,0,0
"15-19","Male",77.904132,135.950348,38,8,0,0
"15-19","Male",77.904132,135.950348,38,9,0,0
"15-19","Male",77.904132,135.950348,38,10,0,0
"15-19","Male",77.904132,135.950348,38,11,0,0
"15-19","Male",77.904132,135.950348,38,12,0,0
"15-19","Male",77.904132,135.950348,38,13,0,0
"15-19","Male",77.904132,135.950348,38,14,0,0
"15-19","Male",77.904132,135.950348,38,15,0,0
"15-19","Male",77.904132,135.950348,38,16,0,0
"15-19","Male",77.904132,135.950348,38,17,0,0
"20-24","Female",210.799416,239.822524,19,0,0.119599796001524,2
"20-24","Female",210.799416,239.822524,19,1,0.110306235411092,2
"20-24","Female",210.799416,239.822524,19,2,0.101012674820661,2
"20-24","Female",210.799416,239.822524,19,3,0.0917191142302292,2
"20-24","Female",210.799416,239.822524,19,4,0.0824255536397976,2
"20-24","Female",210.799416,239.822524,19,5,0.073131993049366,1
"20-24","Female",210.799416,239.822524,19,6,0.0585055944394928,1
"20-24","Female",210.799416,239.822524,19,7,0.0438791958296196,1
"20-24","Female",210.799416,239.822524,19,8,0.0292527972197464,1
"20-24","Female",210.799416,239.822524,19,9,0.0146263986098732,0
"20-24","Female",210.799416,239.822524,19,10,0,0
"20-24","Female",210.799416,239.822524,19,11,0,0
"20-24","Female",210.799416,239.822524,19,12,0,0
"20-24","Female",210.799416,239.822524,19,13,0,0
"20-24","Female",210.799416,239.822524,19,14,0,0
"20-24","Female",210.799416,239.822524,19,15,0,0
"20-24","Female",210.799416,239.822524,19,16,0,0
"20-24","Female",210.799416,239.822524,19,17,0,0
"20-24","Male",245.932652,387.993128,93,0,0.090261669344046,8
"20-24","Male",245.932652,387.993128,93,1,0.0751819614902774,7
"20-24","Male",245.932652,387.993128,93,2,0.0601022536365089,6
"20-24","Male",245.932652,387.993128,93,3,0.0450225457827403,4
"20-24","Male",245.932652,387.993128,93,4,0.0299428379289718,3
"20-24","Male",245.932652,387.993128,93,5,0.0148631300752032,1
"20-24","Male",245.932652,387.993128,93,6,0.0118905040601626,1
"20-24","Male",245.932652,387.993128,93,7,0.00891787804512192,1
"20-24","Male",245.932652,387.993128,93,8,0.00594525203008128,1
"20-24","Male",245.932652,387.993128,93,9,0.00297262601504064,0
"20-24","Male",245.932652,387.993128,93,10,0,0
"20-24","Male",245.932652,387.993128,93,11,0,0
"20-24","Male",245.932652,387.993128,93,12,0,0
"20-24","Male",245.932652,387.993128,93,13,0,0
"20-24","Male",245.932652,387.993128,93,14,0,0
"20-24","Male",245.932652,387.993128,93,15,0,0
"20-24","Male",245.932652,387.993128,93,16,0,0
"20-24","Male",245.932652,387.993128,93,17,0,0
"25-29","Female",326.891848,476.589984,98,0,0.100968420257288,10
"25-29","Female",326.891848,476.589984,98,1,0.104694695406135,10
"25-29","Female",326.891848,476.589984,98,2,0.108420970554982,11
"25-29","Female",326.891848,476.589984,98,3,0.11214724570383,11
"25-29","Female",326.891848,476.589984,98,4,0.115873520852677,11
"25-29","Female",326.891848,476.589984,98,5,0.119599796001524,12
"25-29","Female",326.891848,476.589984,98,6,0.110306235411092,11
"25-29","Female",326.891848,476.589984,98,7,0.101012674820661,10
"25-29","Female",326.891848,476.589984,98,8,0.0917191142302292,9
"25-29","Female",326.891848,476.589984,98,9,0.0824255536397976,8
"25-29","Female",326.891848,476.589984,98,10,0.0855632119384775,8
"25-29","Female",326.891848,476.589984,98,11,0.068450569550782,7
"25-29","Female",326.891848,476.589984,98,12,0.0513379271630865,5
"25-29","Female",326.891848,476.589984,98,13,0.034225284775391,3
"25-29","Female",326.891848,476.589984,98,14,0.0171126423876955,2
"25-29","Female",326.891848,476.589984,98,15,0,0
"25-29","Female",326.891848,476.589984,98,16,0,0
"25-29","Female",326.891848,476.589984,98,17,0,0
"25-29","Male",447.566876,771.40366,212,0,0.119971558410947,25
"25-29","Male",447.566876,771.40366,212,1,0.114029580597567,24
"25-29","Male",447.566876,771.40366,212,2,0.108087602784187,23
"25-29","Male",447.566876,771.40366,212,3,0.102145624970806,22
"25-29","Male",447.566876,771.40366,212,4,0.0962036471574262,20
"25-29","Male",447.566876,771.40366,212,5,0.090261669344046,19
"25-29","Male",447.566876,771.40366,212,6,0.0751819614902774,16
"25-29","Male",447.566876,771.40366,212,7,0.0601022536365089,13
"25-29","Male",447.566876,771.40366,212,8,0.0450225457827403,10
"25-29","Male",447.566876,771.40366,212,9,0.0299428379289718,6
"25-29","Male",447.566876,771.40366,212,10,0.0148976935041691,3
"25-29","Male",447.566876,771.40366,212,11,0.0119181548033353,3
"25-29","Male",447.566876,771.40366,212,12,0.00893861610250146,2
"25-29","Male",447.566876,771.40366,212,13,0.00595907740166764,1
"25-29","Male",447.566876,771.40366,212,14,0.00297953870083382,1
"25-29","Male",447.566876,771.40366,212,15,0,0
"25-29","Male",447.566876,771.40366,212,16,0,0
"25-29","Male",447.566876,771.40366,212,17,0,0
"30-34","Female",410.906108,812.647024,263,0,0.0726651985153414,19
"30-34","Female",410.906108,812.647024,263,1,0.0783258428637307,21
"30-34","Female",410.906108,812.647024,263,2,0.08398648721212,22
"30-34","Female",410.906108,812.647024,263,3,0.0896471315605094,24
"30-34","Female",410.906108,812.647024,263,4,0.0953077759088987,25
"30-34","Female",410.906108,812.647024,263,5,0.100968420257288,27
"30-34","Female",410.906108,812.647024,263,6,0.104694695406135,28
"30-34","Female",410.906108,812.647024,263,7,0.108420970554982,29
"30-34","Female",410.906108,812.647024,263,8,0.11214724570383,29
"30-34","Female",410.906108,812.647024,263,9,0.115873520852677,30
"30-34","Female",410.906108,812.647024,263,10,0.136280718602802,36
"30-34","Female",410.906108,812.647024,263,11,0.126137217269937,33
"30-34","Female",410.906108,812.647024,263,12,0.115993715937072,31
"30-34","Female",410.906108,812.647024,263,13,0.105850214604207,28
"30-34","Female",410.906108,812.647024,263,14,0.0957067132713424,25
"30-34","Female",410.906108,812.647024,263,15,0.0821417554323181,22
"30-34","Female",410.906108,812.647024,263,16,0.0657134043458545,17
"30-34","Female",410.906108,812.647024,263,17,0.0492850532593909,13
"30-34","Male",789.734044,1315.205052,344,0,0.115523643166931,40
"30-34","Male",789.734044,1315.205052,344,1,0.116413226215734,40
"30-34","Male",789.734044,1315.205052,344,2,0.117302809264537,40
"30-34","Male",789.734044,1315.205052,344,3,0.118192392313341,41
"30-34","Male",789.734044,1315.205052,344,4,0.119081975362144,41
"30-34","Male",789.734044,1315.205052,344,5,0.119971558410947,41
"30-34","Male",789.734044,1315.205052,344,6,0.114029580597567,39
"30-34","Male",789.734044,1315.205052,344,7,0.108087602784187,37
"30-34","Male",789.734044,1315.205052,344,8,0.102145624970806,35
"30-34","Male",789.734044,1315.205052,344,9,0.0962036471574262,33
"30-34","Male",789.734044,1315.205052,344,10,0.0989248086129643,34
"30-34","Male",789.734044,1315.205052,344,11,0.0821193855912053,28
"30-34","Male",789.734044,1315.205052,344,12,0.0653139625694462,22
"30-34","Male",789.734044,1315.205052,344,13,0.0485085395476872,17
"30-34","Male",789.734044,1315.205052,344,14,0.0317031165259281,11
"30-34","Male",789.734044,1315.205052,344,15,0.0131316532362707,5
"30-34","Male",789.734044,1315.205052,344,16,0.0105053225890166,4
"30-34","Male",789.734044,1315.205052,344,17,0.00787899194176242,3
"35-39","Female",595.73748,1443.51774,555,0,0.0414432994462115,23
"35-39","Female",595.73748,1443.51774,555,1,0.0476876792600375,26
"35-39","Female",595.73748,1443.51774,555,2,0.0539320590738635,30
"35-39","Female",595.73748,1443.51774,555,3,0.0601764388876894,33
"35-39","Female",595.73748,1443.51774,555,4,0.0664208187015154,37
"35-39","Female",595.73748,1443.51774,555,5,0.0726651985153414,40
"35-39","Female",595.73748,1443.51774,555,6,0.0783258428637307,43
"35-39","Female",595.73748,1443.51774,555,7,0.08398648721212,47
"35-39","Female",595.73748,1443.51774,555,8,0.0896471315605094,50
"35-39","Female",595.73748,1443.51774,555,9,0.0953077759088987,53
"35-39","Female",595.73748,1443.51774,555,10,0.113742768207641,63
"35-39","Female",595.73748,1443.51774,555,11,0.118250358286673,66
"35-39","Female",595.73748,1443.51774,555,12,0.122757948365705,68
"35-39","Female",595.73748,1443.51774,555,13,0.127265538444738,71
"35-39","Female",595.73748,1443.51774,555,14,0.13177312852377,73
"35-39","Female",595.73748,1443.51774,555,15,0.136340221844882,76
"35-39","Female",595.73748,1443.51774,555,16,0.125500528562369,70
"35-39","Female",595.73748,1443.51774,555,17,0.114660835279856,64
"35-39","Male",1280.071816,2335.596428,691,0,0.0843405639939701,58
"35-39","Male",1280.071816,2335.596428,691,1,0.0905771798285623,63
"35-39","Male",1280.071816,2335.596428,691,2,0.0968137956631545,67
"35-39","Male",1280.071816,2335.596428,691,3,0.103050411497747,71
"35-39","Male",1280.071816,2335.596428,691,4,0.109287027332339,76
"35-39","Male",1280.071816,2335.596428,691,5,0.115523643166931,80
"35-39","Male",1280.071816,2335.596428,691,6,0.116413226215734,80
"35-39","Male",1280.071816,2335.596428,691,7,0.117302809264537,81
"35-39","Male",1280.071816,2335.596428,691,8,0.118192392313341,82
"35-39","Male",1280.071816,2335.596428,691,9,0.119081975362144,82
"35-39","Male",1280.071816,2335.596428,691,10,0.138438364956835,96
"35-39","Male",1280.071816,2335.596428,691,11,0.130535653688061,90
"35-39","Male",1280.071816,2335.596428,691,12,0.122632942419287,85
"35-39","Male",1280.071816,2335.596428,691,13,0.114730231150513,79
"35-39","Male",1280.071816,2335.596428,691,14,0.106827519881738,74
"35-39","Male",1280.071816,2335.596428,691,15,0.101103862409915,70
"35-39","Male",1280.071816,2335.596428,691,16,0.0835094205751861,58
"35-39","Male",1280.071816,2335.596428,691,17,0.0659149787404573,46
"40-44","Female",800.426768,2236.306848,940,0,0.0140338972378163,13
"40-44","Female",800.426768,2236.306848,940,1,0.0195157776794953,18
"40-44","Female",800.426768,2236.306848,940,2,0.0249976581211744,23
"40-44","Female",800.426768,2236.306848,940,3,0.0304795385628534,29
"40-44","Female",800.426768,2236.306848,940,4,0.0359614190045325,34
"40-44","Female",800.426768,2236.306848,940,5,0.0414432994462115,39
"40-44","Female",800.426768,2236.306848,940,6,0.0476876792600375,45
"40-44","Female",800.426768,2236.306848,940,7,0.0539320590738635,51
"40-44","Female",800.426768,2236.306848,940,8,0.0601764388876894,57
"40-44","Female",800.426768,2236.306848,940,9,0.0664208187015154,62
"40-44","Female",800.426768,2236.306848,940,10,0.084786183258304,80
"40-44","Female",800.426768,2236.306848,940,11,0.0905775002481714,85
"40-44","Female",800.426768,2236.306848,940,12,0.0963688172380388,91
"40-44","Female",800.426768,2236.306848,940,13,0.102160134227906,96
"40-44","Female",800.426768,2236.306848,940,14,0.107951451217774,101
"40-44","Female",800.426768,2236.306848,940,15,0.125992989829859,118
"40-44","Female",800.426768,2236.306848,940,16,0.128062436232864,120
"40-44","Female",800.426768,2236.306848,940,17,0.130131882635868,122
"40-44","Male",2095.773904,3617.195776,996,0,0.0511394988272431,51
"40-44","Male",2095.773904,3617.195776,996,1,0.0577797118605885,58
"40-44","Male",2095.773904,3617.195776,996,2,0.0644199248939339,64
"40-44","Male",2095.773904,3617.195776,996,3,0.0710601379272793,71
"40-44","Male",2095.773904,3617.195776,996,4,0.0777003509606247,77
"40-44","Male",2095.773904,3617.195776,996,5,0.0843405639939701,84
"40-44","Male",2095.773904,3617.195776,996,6,0.0905771798285623,90
"40-44","Male",2095.773904,3617.195776,996,7,0.0968137956631545,96
"40-44","Male",2095.773904,3617.195776,996,8,0.103050411497747,103
"40-44","Male",2095.773904,3617.195776,996,9,0.109287027332339,109
"40-44","Male",2095.773904,3617.195776,996,10,0.134716317794209,134
"40-44","Male",2095.773904,3617.195776,996,11,0.135460727226734,135
"40-44","Male",2095.773904,3617.195776,996,12,0.136205136659259,136
"40-44","Male",2095.773904,3617.195776,996,13,0.136949546091785,136
"40-44","Male",2095.773904,3617.195776,996,14,0.13769395552431,137
"40-44","Male",2095.773904,3617.195776,996,15,0.149061645027214,148
"40-44","Male",2095.773904,3617.195776,996,16,0.139470088503754,139
"40-44","Male",2095.773904,3617.195776,996,17,0.129878531980294,129
"45-49","Female",1098.295508,3038.261148,1270,0,0.00229149254605575,3
"45-49","Female",1098.295508,3038.261148,1270,1,0.00463997348440786,6
"45-49","Female",1098.295508,3038.261148,1270,2,0.00698845442275997,9
"45-49","Female",1098.295508,3038.261148,1270,3,0.00933693536111208,12
"45-49","Female",1098.295508,3038.261148,1270,4,0.0116854162994642,15
"45-49","Female",1098.295508,3038.261148,1270,5,0.0140338972378163,18
"45-49","Female",1098.295508,3038.261148,1270,6,0.0195157776794953,25
"45-49","Female",1098.295508,3038.261148,1270,7,0.0249976581211744,32
"45-49","Female",1098.295508,3038.261148,1270,8,0.0304795385628534,39
"45-49","Female",1098.295508,3038.261148,1270,9,0.0359614190045325,46
"45-49","Female",1098.295508,3038.261148,1270,10,0.0485489924372946,62
"45-49","Female",1098.295508,3038.261148,1270,11,0.0557964306014965,71
"45-49","Female",1098.295508,3038.261148,1270,12,0.0630438687656984,80
"45-49","Female",1098.295508,3038.261148,1270,13,0.0702913069299002,89
"45-49","Female",1098.295508,3038.261148,1270,14,0.0775387450941021,98
"45-49","Female",1098.295508,3038.261148,1270,15,0.0905700088513252,115
"45-49","Female",1098.295508,3038.261148,1270,16,0.097654605047032,124
"45-49","Female",1098.295508,3038.261148,1270,17,0.104739201242739,133
"45-49","Male",2815.241476,4914.070444,1374,0,0.0252457728594772,35
"45-49","Male",2815.241476,4914.070444,1374,1,0.0304245180530304,42
"45-49","Male",2815.241476,4914.070444,1374,2,0.0356032632465836,49
"45-49","Male",2815.241476,4914.070444,1374,3,0.0407820084401367,56
"45-49","Male",2815.241476,4914.070444,1374,4,0.0459607536336899,63
"45-49","Male",2815.241476,4914.070444,1374,5,0.0511394988272431,70
"45-49","Male",2815.241476,4914.070444,1374,6,0.0577797118605885,79
"45-49","Male",2815.241476,4914.070444,1374,7,0.0644199248939339,89
"45-49","Male",2815.241476,4914.070444,1374,8,0.0710601379272793,98
"45-49","Male",2815.241476,4914.070444,1374,9,0.0777003509606247,107
"45-49","Male",2815.241476,4914.070444,1374,10,0.0895303802617532,123
"45-49","Male",2815.241476,4914.070444,1374,11,0.0985675677682444,135
"45-49","Male",2815.241476,4914.070444,1374,12,0.107604755274736,148
"45-49","Male",2815.241476,4914.070444,1374,13,0.116641942781227,160
"45-49","Male",2815.241476,4914.070444,1374,14,0.125679130287718,173
"45-49","Male",2815.241476,4914.070444,1374,15,0.139837178692377,192
"45-49","Male",2815.241476,4914.070444,1374,16,0.141682071959344,195
"45-49","Male",2815.241476,4914.070444,1374,17,0.143526965226312,197
"5-9","Female",16.802852,22.91298,4,0,0,0
"5-9","Female",16.802852,22.91298,4,1,0,0
"5-9","Female",16.802852,22.91298,4,2,0,0
"5-9","Female",16.802852,22.91298,4,3,0,0
"5-9","Female",16.802852,22.91298,4,4,0,0
"5-9","Female",16.802852,22.91298,4,5,0,0
"5-9","Female",16.802852,22.91298,4,6,0,0
"5-9","Female",16.802852,22.91298,4,7,0,0
"5-9","Female",16.802852,22.91298,4,8,0,0
"5-9","Female",16.802852,22.91298,4,9,0,0
"5-9","Female",16.802852,22.91298,4,10,0,0
"5-9","Female",16.802852,22.91298,4,11,0,0
"5-9","Female",16.802852,22.91298,4,12,0,0
"5-9","Female",16.802852,22.91298,4,13,0,0
"5-9","Female",16.802852,22.91298,4,14,0,0
"5-9","Female",16.802852,22.91298,4,15,0,0
"5-9","Female",16.802852,22.91298,4,16,0,0
"5-9","Female",16.802852,22.91298,4,17,0,0
"5-9","Male",29.023108,36.660768,5,0,0,0
"5-9","Male",29.023108,36.660768,5,1,0,0
"5-9","Male",29.023108,36.660768,5,2,0,0
"5-9","Male",29.023108,36.660768,5,3,0,0
"5-9","Male",29.023108,36.660768,5,4,0,0
"5-9","Male",29.023108,36.660768,5,5,0,0
"5-9","Male",29.023108,36.660768,5,6,0,0
"5-9","Male",29.023108,36.660768,5,7,0,0
"5-9","Male",29.023108,36.660768,5,8,0,0
"5-9","Male",29.023108,36.660768,5,9,0,0
"5-9","Male",29.023108,36.660768,5,10,0,0
"5-9","Male",29.023108,36.660768,5,11,0,0
"5-9","Male",29.023108,36.660768,5,12,0,0
"5-9","Male",29.023108,36.660768,5,13,0,0
"5-9","Male",29.023108,36.660768,5,14,0,0
"5-9","Male",29.023108,36.660768,5,15,0,0
"5-9","Male",29.023108,36.660768,5,16,0,0
"5-9","Male",29.023108,36.660768,5,17,0,0
"50-54","Female",1892.612148,4516.912124,1718,0,0,0
"50-54","Female",1892.612148,4516.912124,1718,1,0.00045829850921115,1
"50-54","Female",1892.612148,4516.912124,1718,2,0.0009165970184223,2
"50-54","Female",1892.612148,4516.912124,1718,3,0.00137489552763345,2
"50-54","Female",1892.612148,4516.912124,1718,4,0.0018331940368446,3
"50-54","Female",1892.612148,4516.912124,1718,5,0.00229149254605575,4
"50-54","Female",1892.612148,4516.912124,1718,6,0.0053532999802452,9
"50-54","Female",1892.612148,4516.912124,1718,7,0.00770178091859731,13
"50-54","Female",1892.612148,4516.912124,1718,8,0.0107635883527868,18
"50-54","Female",1892.612148,4516.912124,1718,9,0.0131120692911389,23
"50-54","Female",1892.612148,4516.912124,1718,10,0.0161738767253283,28
"50-54","Female",1892.612148,4516.912124,1718,11,0.0235043948061678,40
"50-54","Female",1892.612148,4516.912124,1718,12,0.0304074138460634,52
"50-54","Female",1892.612148,4516.912124,1718,13,0.0377379319269029,65
"50-54","Female",1892.612148,4516.912124,1718,14,0.0446409509667985,77
"50-54","Female",1892.612148,4516.912124,1718,15,0.051971469047638,89
"50-54","Female",1892.612148,4516.912124,1718,16,0.059234846793663,102
"50-54","Female",1892.612148,4516.912124,1718,17,0.066498224539688,114
"50-54","Male",4066.290184,7309.24062,2123,0,0.0104077782646049,22
"50-54","Male",4066.290184,7309.24062,2123,1,0.0133753771835794,28
"50-54","Male",4066.290184,7309.24062,2123,2,0.0163429761025538,35
"50-54","Male",4066.290184,7309.24062,2123,3,0.0193105750215283,41
"50-54","Male",4066.290184,7309.24062,2123,4,0.0222781739405027,47
"50-54","Male",4066.290184,7309.24062,2123,5,0.0252457728594772,54
"50-54","Male",4066.290184,7309.24062,2123,6,0.0304245180530304,65
"50-54","Male",4066.290184,7309.24062,2123,7,0.0356032632465836,76
"50-54","Male",4066.290184,7309.24062,2123,8,0.0407820084401367,87
"50-54","Male",4066.290184,7309.24062,2123,9,0.0459607536336899,98
"50-54","Male",4066.290184,7309.24062,2123,10,0.0587182552641857,125
"50-54","Male",4066.290184,7309.24062,2123,11,0.0648806802636992,138
"50-54","Male",4066.290184,7309.24062,2123,12,0.0710431052632127,151
"50-54","Male",4066.290184,7309.24062,2123,13,0.0772055302627262,164
"50-54","Male",4066.290184,7309.24062,2123,14,0.0833679552622397,177
"50-54","Male",4066.290184,7309.24062,2123,15,0.104609675235337,222
"50-54","Male",4066.290184,7309.24062,2123,16,0.111655175926745,237
"50-54","Male",4066.290184,7309.24062,2123,17,0.118700676618153,252
"55-59","Female",2786.218368,6582.135388,2485,0,0,0
"55-59","Female",2786.218368,6582.135388,2485,1,0,0
"55-59","Female",2786.218368,6582.135388,2485,2,0,0
"55-59","Female",2786.218368,6582.135388,2485,3,0,0
"55-59","Female",2786.218368,6582.135388,2485,4,0,0
"55-59","Female",2786.218368,6582.135388,2485,5,0,0
"55-59","Female",2786.218368,6582.135388,2485,6,0.000423344369962896,1
"55-59","Female",2786.218368,6582.135388,2485,7,0.000881642879174046,2
"55-59","Female",2786.218368,6582.135388,2485,8,0.00130498724913694,3
"55-59","Female",2786.218368,6582.135388,2485,9,0.00176328575834809,4
"55-59","Female",2786.218368,6582.135388,2485,10,0.00218663012831099,5
"55-59","Female",2786.218368,6582.135388,2485,11,0.00500156414900935,12
"55-59","Female",2786.218368,6582.135388,2485,12,0.0080633715831988,20
"55-59","Female",2786.218368,6582.135388,2485,13,0.0108783056038972,27
"55-59","Female",2786.218368,6582.135388,2485,14,0.0139401130380866,35
"55-59","Female",2786.218368,6582.135388,2485,15,0.016755047058785,42
"55-59","Female",2786.218368,6582.135388,2485,16,0.0243673926923638,61
"55-59","Female",2786.218368,6582.135388,2485,17,0.0319797383259425,79
"55-59","Male",6070.412168,10649.953104,2998,0,0.00522595423998093,16
"55-59","Male",6070.412168,10649.953104,2998,1,0.00626231904490572,19
"55-59","Male",6070.412168,10649.953104,2998,2,0.00729868384983052,22
"55-59","Male",6070.412168,10649.953104,2998,3,0.00833504865475531,25
"55-59","Male",6070.412168,10649.953104,2998,4,0.00937141345968011,28
"55-59","Male",6070.412168,10649.953104,2998,5,0.0104077782646049,31
"55-59","Male",6070.412168,10649.953104,2998,6,0.0148315794145096,44
"55-59","Male",6070.412168,10649.953104,2998,7,0.017799178333484,53
"55-59","Male",6070.412168,10649.953104,2998,8,0.0222229794833887,67
"55-59","Male",6070.412168,10649.953104,2998,9,0.0251905784023632,76
"55-59","Male",6070.412168,10649.953104,2998,10,0.0296143795522679,89
"55-59","Male",6070.412168,10649.953104,2998,11,0.0363527980780708,109
"55-59","Male",6070.412168,10649.953104,2998,12,0.0430472945590125,129
"55-59","Male",6070.412168,10649.953104,2998,13,0.0497857130848154,149
"55-59","Male",6070.412168,10649.953104,2998,14,0.0564802095657571,169
"55-59","Male",6070.412168,10649.953104,2998,15,0.06321862809156,190
"55-59","Male",6070.412168,10649.953104,2998,16,0.0708967878099988,213
"55-59","Male",6070.412168,10649.953104,2998,17,0.0785749475284377,236
"60-64","Female",3959.362944,8393.78834,2903,0,0,0
"60-64","Female",3959.362944,8393.78834,2903,1,0,0
"60-64","Female",3959.362944,8393.78834,2903,2,0,0
"60-64","Female",3959.362944,8393.78834,2903,3,0,0
"60-64","Female",3959.362944,8393.78834,2903,4,0,0
"60-64","Female",3959.362944,8393.78834,2903,5,0,0
"60-64","Female",3959.362944,8393.78834,2903,6,0,0
"60-64","Female",3959.362944,8393.78834,2903,7,0,0
"60-64","Female",3959.362944,8393.78834,2903,8,0,0
"60-64","Female",3959.362944,8393.78834,2903,9,0,0
"60-64","Female",3959.362944,8393.78834,2903,10,0,0
"60-64","Female",3959.362944,8393.78834,2903,11,0.000421018325112624,1
"60-64","Female",3959.362944,8393.78834,2903,12,0.00084436269507552,2
"60-64","Female",3959.362944,8393.78834,2903,13,0.00126538102018814,4
