"prob","father_age","child_age","gender"
0,1,0,"male"
0,2,0,"male"
0,3,0,"male"
0,4,0,"male"
0,5,0,"male"
0,6,0,"male"
0,7,0,"male"
0,8,0,"male"
0,9,0,"male"
0,10,0,"male"
0,11,0,"male"
0,12,0,"male"
0,13,0,"male"
0,14,0,"male"
0.00102792500917016,15,0,"male"
0.00102792500917016,16,0,"male"
0.00102792500917016,17,0,"male"
0.00102792500917016,18,0,"male"
0.00102792500917016,19,0,"male"
0.0138988898263318,20,0,"male"
0.0138988898263318,21,0,"male"
0.0138988898263318,22,0,"male"
0.0138988898263318,23,0,"male"
0.0138988898263318,24,0,"male"
0.0499222521532294,25,0,"male"
0.0499222521532294,26,0,"male"
0.0499222521532294,27,0,"male"
0.0499222521532294,28,0,"male"
0.0499222521532294,29,0,"male"
0.0853639142408432,30,0,"male"
0.0853639142408432,31,0,"male"
0.0853639142408432,32,0,"male"
0.0853639142408432,33,0,"male"
0.0853639142408432,34,0,"male"
0.0711969823798311,35,0,"male"
0.0711969823798311,36,0,"male"
0.0711969823798311,37,0,"male"
0.0711969823798311,38,0,"male"
0.0711969823798311,39,0,"male"
0.031452005733415,40,0,"male"
0.031452005733415,41,0,"male"
0.031452005733415,42,0,"male"
0.031452005733415,43,0,"male"
0.031452005733415,44,0,"male"
0.00894990093262396,45,0,"male"
0.00894990093262396,46,0,"male"
0.00894990093262396,47,0,"male"
0.00894990093262396,48,0,"male"
0.00894990093262396,49,0,"male"
0.00246559633027523,50,0,"male"
0.00246559633027523,51,0,"male"
0.00246559633027523,52,0,"male"
0.00246559633027523,53,0,"male"
0.00246559633027523,54,0,"male"
0.000748258706467662,55,0,"male"
0.000748258706467662,56,0,"male"
0.000748258706467662,57,0,"male"
0.000748258706467662,58,0,"male"
0.000748258706467662,59,0,"male"
0.000249202551834131,60,0,"male"
0.000249202551834131,61,0,"male"
0.000249202551834131,62,0,"male"
0.000249202551834131,63,0,"male"
0.000249202551834131,64,0,"male"
4.02123424021234e-05,65,0,"male"
4.02123424021234e-05,66,0,"male"
4.02123424021234e-05,67,0,"male"
4.02123424021234e-05,68,0,"male"
4.02123424021234e-05,69,0,"male"
4.02123424021234e-05,70,0,"male"
4.02123424021234e-05,71,0,"male"
4.02123424021234e-05,72,0,"male"
4.02123424021234e-05,73,0,"male"
4.02123424021234e-05,74,0,"male"
4.02123424021234e-05,75,0,"male"
4.02123424021234e-05,76,0,"male"
4.02123424021234e-05,77,0,"male"
4.02123424021234e-05,78,0,"male"
4.02123424021234e-05,79,0,"male"
4.02123424021234e-05,80,0,"male"
4.02123424021234e-05,81,0,"male"
4.02123424021234e-05,82,0,"male"
4.02123424021234e-05,83,0,"male"
4.02123424021234e-05,84,0,"male"
4.02123424021234e-05,85,0,"male"
4.02123424021234e-05,86,0,"male"
