0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199727017743847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199727017743847,0.004148816234498309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199727017743847,0.004148816234498309,0.0034368923257812145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199727017743847,0.004148816234498309,0.0034368923257812145,0.00438649564375605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034368923257812145,0.0034368923257812145,0.0034368923257812145,0.00438649564375605,0.003995867391898873,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07997940042759719,0.0034368923257812145,0.0034368923257812145,0.00438649564375605,0.003995867391898873,0.004156606253247349,0,0,0,0,0,0,0,0,0,0,0,0
0.07997940042759719,0.07997940042759719,0.0034368923257812145,0.00438649564375605,0.003995867391898873,0.004156606253247349,0.004626427506493906,0,0,0,0,0,0,0,0,0,0,0
0.07997940042759719,0.07997940042759719,0.07997940042759719,0.00438649564375605,0.003995867391898873,0.004156606253247349,0.004626427506493906,0.004549041451979761,0,0,0,0,0,0,0,0,0,0
