age,year,fertility_rate,date,gender
15-19,2015,0.03618183692402845,2015,F
20-24,2015,0.17292534272283686,2015,F
25-29,2015,0.14124860646599777,2015,F
30-34,2015,0.0649911957739715,2015,F
35-39,2015,0.02409092967441018,2015,F
40-44,2015,0.00731484303565986,2015,F
45-49,2015,0.0017599030610772914,2015,F
50-54,2015,3.2820243526206965e-4,2015,F
55-59,2015,7.711289327575571e-5,2015,F
60-64,2015,9.37426763534099e-5,2015,F
65-69,2015,0,2015,F
70-74,2015,0,2015,F
75-79,2015,0.0020996640537514,2015,F
15-19,2014,0.03579634780505502,2014,F
20-24,2014,0.17181605891862764,2014,F
25-29,2014,0.13875822260537116,2014,F
30-34,2014,0.0662384011420414,2014,F
35-39,2014,0.02401554763777706,2014,F
40-44,2014,0.006693301509884294,2014,F
45-49,2014,0.0016500677706405798,2014,F
50-54,2014,2.685555070663668e-4,2014,F
55-59,2014,1.1845534233593936e-4,2014,F
60-64,2014,0,2014,F
65-69,2014,0,2014,F
70-74,2014,0,2014,F
75-79,2014,0.0010082097076191847,2014,F
15-19,2013,0.035662122687439145,2013,F
20-24,2013,0.17639520612230164,2013,F
25-29,2013,0.13931554326622603,2013,F
30-34,2013,0.06593131633270084,2013,F
35-39,2013,0.024087280971048033,2013,F
40-44,2013,0.007348259762308998,2013,F
45-49,2013,0.0018644373609189872,2013,F
50-54,2013,4.8131467665967615e-4,2013,F
55-59,2013,4.036652807492028e-5,2013,F
60-64,2013,0,2013,F
65-69,2013,0,2013,F
70-74,2013,0,2013,F
75-79,2013,0.002084884586746091,2013,F
15-19,2012,0.03726784182610674,2012,F
20-24,2012,0.17230495746340402,2012,F
25-29,2012,0.14303248820528558,2012,F
30-34,2012,0.06669087646593895,2012,F
35-39,2012,0.02403429342067238,2012,F
40-44,2012,0.007680616620528687,2012,F
45-49,2012,0.002116369659233813,2012,F
50-54,2012,4.5795610666854545e-4,2012,F
55-59,2012,1.2378791004745204e-4,2012,F
60-64,2012,0,2012,F
65-69,2012,0,2012,F
70-74,2012,0,2012,F
75-79,2012,0.002010827532869296,2012,F
15-19,2011,0.03578661876331871,2011,F
20-24,2011,0.17106319322825453,2011,F
25-29,2011,0.1418424534910874,2011,F
30-34,2011,0.061181619256017505,2011,F
35-39,2011,0.024899933698401395,2011,F
40-44,2011,0.007575126945808707,2011,F
45-49,2011,0.001688872208669544,2011,F
50-54,2011,3.605942593393913e-4,2011,F
55-59,2011,1.6920473773265651e-4,2011,F
60-64,2011,0,2011,F
65-69,2011,0,2011,F
70-74,2011,0,2011,F
75-79,2011,0.0016095284081764044,2011,F
15-19,2010,0.05199723908465037,2010,F
20-24,2010,0.16626563561890417,2010,F
25-29,2010,0.13203030722665138,2010,F
30-34,2010,0.07008906592668845,2010,F
35-39,2010,0.031385416927585605,2010,F
40-44,2010,0.012292876363121371,2010,F
45-49,2010,0.004017985267387353,2010,F
50-54,2010,0.0010314595152140279,2010,F
55-59,2010,3.0509065550906553e-4,2010,F
60-64,2010,1.7932930838663398e-4,2010,F
65-69,2010,0,2010,F
70-74,2010,0,2010,F
75-79,2010,0,2010,F
15-19,2009,0.05120680148693595,2009,F
20-24,2009,0.16345619559177627,2009,F
25-29,2009,0.13708377005563172,2009,F
30-34,2009,0.06952287327678837,2009,F
35-39,2009,0.030362715506215786,2009,F
40-44,2009,0.013155231734466708,2009,F
45-49,2009,0.004596577017114915,2009,F
50-54,2009,0.0011686206506578204,2009,F
55-59,2009,3.630917260472927e-4,2009,F
60-64,2009,6.246486351427322e-5,2009,F
65-69,2009,0,2009,F
70-74,2009,0,2009,F
75-79,2009,0,2009,F
15-19,2008,0.05086168407893562,2008,F
20-24,2008,0.16580950421723925,2008,F
25-29,2008,0.13342257001647445,2008,F
30-34,2008,0.07102882193825202,2008,F
35-39,2008,0.031655165202844,2008,F
40-44,2008,0.01300041271151465,2008,F
45-49,2008,0.004270082732852949,2008,F
50-54,2008,5.389590391130274e-4,2008,F
55-59,2008,1.428639459021858e-4,2008,F
60-64,2008,6.46830530401035e-5,2008,F
65-69,2008,0,2008,F
70-74,2008,0,2008,F
75-79,2008,0,2008,F
15-19,2007,0.051449366294390765,2007,F
20-24,2007,0.16574920076423963,2007,F
25-29,2007,0.13403452564129587,2007,F
30-34,2007,0.06978401881816237,2007,F
35-39,2007,0.0321985891406584,2007,F
40-44,2007,0.011805346951036346,2007,F
45-49,2007,0.003962019263610902,2007,F
50-54,2007,9.828203011361402e-4,2007,F
55-59,2007,5.02008032128514e-4,2007,F
60-64,2007,0,2007,F
65-69,2007,0,2007,F
70-74,2007,0,2007,F
75-79,2007,0,2007,F
15-19,2006,0.05119939489987033,2006,F
20-24,2006,0.17628444853575745,2006,F
25-29,2006,0.14929753760493775,2006,F
30-34,2006,0.07361666061266497,2006,F
35-39,2006,0.028697812849848455,2006,F
40-44,2006,0.009154649275894797,2006,F
45-49,2006,0.0024466114431512353,2006,F
50-54,2006,4.4315526549029087e-4,2006,F
55-59,2006,0,2006,F
60-64,2006,0,2006,F
65-69,2006,0.004043126684636119,2006,F
15-19,2005,0.05419852861232921,2005,F
20-24,2005,0.17844264691550532,2005,F
25-29,2005,0.14917992980287412,2005,F
30-34,2005,0.07406675395903847,2005,F
35-39,2005,0.029688893844781444,2005,F
40-44,2005,0.009182048158905649,2005,F
45-49,2005,0.00232192612702722,2005,F
50-54,2005,3.322397109514515e-4,2005,F
55-59,2005,1.1045452035124538e-4,2005,F
60-64,2005,0,2005,F
65-69,2005,0.00436046511627907,2005,F
15-19,2004,0.05213720509493613,2004,F
20-24,2004,0.17532222509085854,2004,F
25-29,2004,0.1508634293701249,2004,F
30-34,2004,0.07237787809245202,2004,F
35-39,2004,0.031201114935009527,2004,F
40-44,2004,0.009317166560306317,2004,F
45-49,2004,0.002739225712198685,2004,F
50-54,2004,4.7524410265272616e-4,2004,F
55-59,2004,5.760036864235931e-5,2004,F
60-64,2004,7.061149555147578e-5,2004,F
65-69,2004,0.004473291816507324,2004,F
15-19,2003,0.0529181586621876,2003,F
20-24,2003,0.17773223489306442,2003,F
25-29,2003,0.15111734412359756,2003,F
30-34,2003,0.07202308861803283,2003,F
35-39,2003,0.030620233711253515,2003,F
40-44,2003,0.00894489422825803,2003,F
45-49,2003,0.0025724191924840624,2003,F
50-54,2003,4.0773796040411363e-4,2003,F
55-59,2003,5.9591204338239674e-5,2003,F
60-64,2003,0,2003,F
65-69,2003,0.003882267966775009,2003,F
15-19,2002,0.052696444577233346,2002,F
20-24,2002,0.17821165230034272,2002,F
25-29,2002,0.1502096657061869,2002,F
30-34,2002,0.07086033401822875,2002,F
35-39,2002,0.03049465161633473,2002,F
40-44,2002,0.00919148367258264,2002,F
45-49,2002,0.0031215501161064372,2002,F
50-54,2002,4.29696825017904e-4,2002,F
55-59,2002,1.223615784643622e-4,2002,F
60-64,2002,0,2002,F
65-69,2002,0.0042858473865648,2002,F
15-19,2016,0.038082383694110815,2016,F
20-24,2016,0.17294408040772113,2016,F
25-29,2016,0.1420939186824119,2016,F
30-34,2016,0.06524900750756653,2016,F
35-39,2016,0.02396904367053621,2016,F
40-44,2016,0.007958219348420791,2016,F
45-49,2016,0.0020051965657478534,2016,F
50-54,2016,4.181543311138988e-4,2016,F
55-59,2016,7.540056550424128e-5,2016,F
60-64,2016,9.089256498818396e-5,2016,F
65-69,2016,0,2016,F
70-74,2016,0,2016,F
75-79,2016,0.0024613701627239164,2016,F
15-19,2017,0.03673392996903393,2017,F
20-24,2017,0.17440033888133857,2017,F
25-29,2017,0.14075634099441442,2017,F
30-34,2017,0.06653885629078797,2017,F
35-39,2017,0.02508256524273102,2017,F
40-44,2017,0.007097387868588571,2017,F
45-49,2017,0.0015749772042773064,2017,F
50-54,2017,4.102628838324865e-4,2017,F
55-59,2017,1.1051351948721727e-4,2017,F
60-64,2017,1.773049645390071e-4,2017,F
65-69,2017,0,2017,F
70-74,2017,0,2017,F
75-79,2017,0.0012062726176115801,2017,F
