0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001535181236673774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001535181236673774,0.001535181236673774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001535181236673774,0.001535181236673774,0.001535181236673774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001535181236673774,0.001535181236673774,0.001535181236673774,0.001535181236673774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001535181236673774,0.001535181236673774,0.001535181236673774,0.001535181236673774,0.0016748466257668713,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02273304721030043,0.001535181236673774,0.001535181236673774,0.001535181236673774,0.0016748466257668713,0.0016346718903036239,0,0,0,0,0,0,0,0,0,0,0,0
0.02273304721030043,0.02273304721030043,0.001535181236673774,0.001535181236673774,0.0016748466257668713,0.0016346718903036239,0.0016346718903036239,0,0,0,0,0,0,0,0,0,0,0
0.02273304721030043,0.02273304721030043,0.02273304721030043,0.001535181236673774,0.0016748466257668713,0.0016346718903036239,0.0016346718903036239,0.0019153259949195598,0,0,0,0,0,0,0,0,0,0
