X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02175411373649407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02175411373649407,0.021756720345768484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02175411373649407,0.021756720345768484,0.02175975421970775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02175411373649407,0.021756720345768484,0.02175975421970775,0.021762461242056812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02175411373649407,0.021756720345768484,0.02175975421970775,0.021762461242056812,0.02176361710765347,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08090651762564216,0.021756720345768484,0.02175975421970775,0.021762461242056812,0.02176361710765347,0.023472053027588674,0,0,0,0,0,0,0,0,0,0,0,0
0.08090651762564216,0.0809162119612404,0.02175975421970775,0.021762461242056812,0.02176361710765347,0.023472053027588674,0.0252721116762341,0,0,0,0,0,0,0,0,0,0,0
0.08090651762564216,0.0809162119612404,0.0809274953524332,0.021762461242056812,0.02176361710765347,0.023472053027588674,0.0252721116762341,0.026380444808406733,0,0,0,0,0,0,0,0,0,0
