X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001190507859052631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001190507859052631,0.0011905651621167133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001190507859052631,0.0011905651621167133,0.0011906388556498205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001190507859052631,0.0011905651621167133,0.0011906388556498205,0.0011907154014320254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001190507859052631,0.0011905651621167133,0.0011906388556498205,0.0011907154014320254,0.0012577517769533256,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018239935908053048,0.0011905651621167133,0.0011906388556498205,0.0011907154014320254,0.0012577517769533256,0.0013244866303970366,0,0,0,0,0,0,0,0,0,0,0,0
0.018239935908053048,0.01824081385623982,0.0011906388556498205,0.0011907154014320254,0.0012577517769533256,0.0013244866303970366,0.0014423441434214693,0,0,0,0,0,0,0,0,0,0,0
