0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.004710542849491163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.004710542849491163,0.004710845688748686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00471002458563536,0.00471025129463069,0.004710542849491163,0.004710845688748686,0.004711080051813472,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04088863314917127,0.00471025129463069,0.004710542849491163,0.004710845688748686,0.004711080051813472,0.004724621635220126,0,0,0,0,0,0,0,0,0,0,0,0
0.04088863314917127,0.04089060125374762,0.004710542849491163,0.004710845688748686,0.004711080051813472,0.004724621635220126,0.006644653410521016,0,0,0,0,0,0,0,0,0,0,0
0.04088863314917127,0.04089060125374762,0.04089313229780397,0.004710845688748686,0.004711080051813472,0.004724621635220126,0.006644653410521016,0.006644639029322548,0,0,0,0,0,0,0,0,0,0
