X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012336974314040925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012336974314040925,0.0012337568133245326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012336974314040925,0.0012337568133245326,0.0012338331803319526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012336974314040925,0.0012337568133245326,0.0012338331803319526,0.0012339125030631488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012336974314040925,0.0012337568133245326,0.0012338331803319526,0.0012339125030631488,0.0012429906270012224,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01829647730902552,0.0012337568133245326,0.0012338331803319526,0.0012339125030631488,0.0012429906270012224,0.0013214206891229692,0,0,0,0,0,0,0,0,0,0,0,0
0.01829647730902552,0.018297357978736134,0.0012338331803319526,0.0012339125030631488,0.0012429906270012224,0.0013214206891229692,0.0014619118254814538,0,0,0,0,0,0,0,0,0,0,0
