country,year,age,gender,value,pop,fertility_rate
Spain,2009,20-24,Male,22376,1374,16.28529839883552
Spain,2009,25-29,Male,71181,1775,40.10197183098592
Spain,2009,30-34,Male,170530,2138,79.76145930776427
Spain,2009,35-39,Male,145937,2077,70.26336061627347
Spain,2009,40-44,Male,52883,1901,27.818516570226198
Spain,2009,45-49,Male,14215,1759,8.081296191017623
Spain,2009,50-54,Male,3856,1500,2.570666666666667
Spain,2009,55-59,Male,1197,1257,0.9522673031026253
Spain,2009,60-64,Male,353,1168,0.3022260273972603
Spain,2009,65+,Male,83,3354,0.024746571258199165
Spain,2010,15-19,Male,3000,1184,2.5337837837837838
Spain,2010,20-24,Male,20335,1339,15.186706497386108
Spain,2010,25-29,Male,65990,1722,38.321718931475026
Spain,2010,30-34,Male,164656,2140,76.94205607476636
Spain,2010,35-39,Male,146661,2121,69.14710042432814
Spain,2010,40-44,Male,54421,1929,28.212026956972526
Spain,2010,45-49,Male,14633,1789,8.179429849077698
Spain,2010,50-54,Male,4067,1539,2.6426250812215724
Spain,2010,55-59,Male,1112,1269,0.876280535855004
Spain,2010,60-64,Male,391,1181,0.3310753598645216
Spain,2010,65+,Male,111,3409,0.03256086828982106
Spain,2011,15-19,Male,2545,1173,2.1696504688832055
Spain,2011,20-24,Male,18047,1289,14.00077579519007
Spain,2011,25-29,Male,59565,1621,36.74583590376311
Spain,2011,30-34,Male,156039,2070,75.38115942028986
Spain,2011,35-39,Male,149735,2134,70.16635426429241
Spain,2011,40-44,Male,60750,1956,31.058282208588956
Spain,2011,45-49,Male,9842,1815,5.4225895316804404
Spain,2011,50-54,Male,3824,1589,2.4065449968533668
Spain,2011,55-59,Male,1154,1302,0.8863287250384024
Spain,2011,60-64,Male,343,1190,0.28823529411764703
Spain,2011,65+,Male,93,3487,0.02667049039288787
Spain,2012,15-19,Male,2690,1163,2.312983662940671
Spain,2012,20-24,Male,16814,1251,13.440447641886491
Spain,2012,25-29,Male,54918,1524,36.03543307086614
Spain,2012,30-34,Male,144899,1970,73.55279187817258
Spain,2012,35-39,Male,146692,2135,68.70819672131148
Spain,2012,40-44,Male,57639,1980,29.11060606060606
Spain,2012,45-49,Male,14518,1829,7.937670858392564
Spain,2012,50-54,Male,4178,1631,2.561618638871858
Spain,2012,55-59,Male,1073,1343,0.7989575577066269
Spain,2012,60-64,Male,343,1191,0.2879932829554996
Spain,2012,65+,Male,96,3557,0.02698903570424515
Spain,2013,15-19,Male,2413,1154,2.0909878682842287
Spain,2013,20-24,Male,15192,1223,12.421913327882256
Spain,2013,25-29,Male,48682,1436,33.901114206128135
Spain,2013,30-34,Male,132399,1854,71.4126213592233
Spain,2013,35-39,Male,139553,2120,65.82688679245283
Spain,2013,40-44,Male,57174,2001,28.57271364317841
Spain,2013,45-49,Male,14859,1834,8.101962922573609
Spain,2013,50-54,Male,3977,1668,2.3842925659472423
Spain,2013,55-59,Male,1067,1389,0.7681785457163427
Spain,2013,60-64,Male,301,1189,0.2531539108494533
Spain,2013,65+,Male,109,3621,0.030102181717757526
Spain,2014,15-19,Male,2413,1154,2.0909878682842287
Spain,2014,20-24,Male,15192,1223,12.421913327882256
Spain,2014,25-29,Male,48682,1436,33.901114206128135
Spain,2014,30-34,Male,132399,1854,71.4126213592233
Spain,2014,35-39,Male,139553,2120,65.82688679245283
Spain,2014,40-44,Male,57174,2001,28.57271364317841
Spain,2014,45-49,Male,14859,1834,8.101962922573609
Spain,2014,50-54,Male,3977,1668,2.3842925659472423
Spain,2014,55-59,Male,1067,1389,0.7681785457163427
Spain,2014,60-64,Male,301,1189,0.2531539108494533
Spain,2014,65+,Male,109,3621,0.030102181717757526
Spain,2015,15-19,Male,2070,1138,1.818980667838313
Spain,2015,20-24,Male,13307,1178,11.296264855687607
Spain,2015,25-29,Male,44124,1266,34.85308056872038
Spain,2015,30-34,Male,114765,1549,74.08973531310522
Spain,2015,35-39,Male,137103,1972,69.52484787018255
Spain,2015,40-44,Male,65034,2043,31.83259911894273
Spain,2015,45-49,Male,17382,1880,9.245744680851065
Spain,2015,50-54,Male,4336,1748,2.480549199084668
Spain,2015,55-59,Male,1112,1523,0.7301378857518056
Spain,2015,60-64,Male,333,1240,0.2685483870967742
Spain,2015,65+,Male,105,3804,0.027602523659305992
Spain,2016,15-19,Male,2070,1138,1.818980667838313
Spain,2016,20-24,Male,13307,1178,11.296264855687607
Spain,2016,25-29,Male,44124,1266,34.85308056872038
Spain,2016,30-34,Male,114765,1549,74.08973531310522
Spain,2016,35-39,Male,137103,1972,69.52484787018255
Spain,2016,40-44,Male,65034,2043,31.83259911894273
Spain,2016,45-49,Male,17382,1880,9.245744680851065
Spain,2016,50-54,Male,4336,1748,2.480549199084668
Spain,2016,55-59,Male,1112,1523,0.7301378857518056
Spain,2016,60-64,Male,333,1240,0.2685483870967742
Spain,2016,65+,Male,105,3804,0.027602523659305992
Spain,2017,15-19,Male,2046,1132,1.8074204946996466
Spain,2017,20-24,Male,12450,1170,10.64102564102564
Spain,2017,25-29,Male,41801,1241,33.68331990330379
Spain,2017,30-34,Male,104897,1477,71.02031144211239
Spain,2017,35-39,Male,129431,1896,68.2652953586498
Spain,2017,40-44,Male,63364,2059,30.774162214667314
Spain,2017,45-49,Male,18155,1913,9.490329325666492
Spain,2017,50-54,Male,4613,1766,2.612117780294451
Spain,2017,55-59,Male,1147,1567,0.7319719208679004
Spain,2017,60-64,Male,360,1279,0.2814698983580923
Spain,2017,65+,Male,155,3860,0.04015544041450777
Spain,2018,15-19,Male,2046,1132,1.8074204946996466
Spain,2018,20-24,Male,12450,1170,10.64102564102564
Spain,2018,25-29,Male,41801,1241,33.68331990330379
Spain,2018,30-34,Male,104897,1477,71.02031144211239
Spain,2018,35-39,Male,129431,1896,68.2652953586498
Spain,2018,40-44,Male,63364,2059,30.774162214667314
Spain,2018,45-49,Male,18155,1913,9.490329325666492
Spain,2018,50-54,Male,4613,1766,2.612117780294451
Spain,2018,55-59,Male,1147,1567,0.7319719208679004
Spain,2018,60-64,Male,360,1279,0.2814698983580923
Spain,2018,65+,Male,155,3860,0.04015544041450777
Spain,2019,15-19,Male,2046,1132,1.8074204946996466
Spain,2019,20-24,Male,12450,1170,10.64102564102564
Spain,2019,25-29,Male,41801,1241,33.68331990330379
Spain,2019,30-34,Male,104897,1477,71.02031144211239
Spain,2019,35-39,Male,129431,1896,68.2652953586498
Spain,2019,40-44,Male,63364,2059,30.774162214667314
Spain,2019,45-49,Male,18155,1913,9.490329325666492
Spain,2019,50-54,Male,4613,1766,2.612117780294451
Spain,2019,55-59,Male,1147,1567,0.7319719208679004
Spain,2019,60-64,Male,360,1279,0.2814698983580923
Spain,2019,65+,Male,155,3860,0.04015544041450777
Spain,2020,15-19,Male,2046,1132,1.8074204946996466
Spain,2020,20-24,Male,12450,1170,10.64102564102564
Spain,2020,25-29,Male,41801,1241,33.68331990330379
Spain,2020,30-34,Male,104897,1477,71.02031144211239
Spain,2020,35-39,Male,129431,1896,68.2652953586498
Spain,2020,40-44,Male,63364,2059,30.774162214667314
Spain,2020,45-49,Male,18155,1913,9.490329325666492
Spain,2020,50-54,Male,4613,1766,2.612117780294451
Spain,2020,55-59,Male,1147,1567,0.7319719208679004
Spain,2020,60-64,Male,360,1279,0.2814698983580923
Spain,2020,65+,Male,155,3860,0.04015544041450777
