0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077017085427135675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077017085427135675,0.0077020203272186415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077017085427135675,0.0077020203272186415,0.00770211111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077017085427135675,0.0077020203272186415,0.00770211111111111,0.007702323874755381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077017085427135675,0.0077020203272186415,0.00770211111111111,0.007702323874755381,0.007703012333965844,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025508856281407033,0.0077020203272186415,0.00770211111111111,0.007702323874755381,0.007703012333965844,0.0077219025661587806,0,0,0,0,0,0,0,0,0,0,0,0
0.025508856281407033,0.0255098889439762,0.00770211111111111,0.007702323874755381,0.007703012333965844,0.0077219025661587806,0.008968339453284372,0,0,0,0,0,0,0,0,0,0,0
0.025508856281407033,0.0255098889439762,0.02551018962962963,0.007702323874755381,0.007703012333965844,0.0077219025661587806,0.008968339453284372,0.008968239731768649,0,0,0,0,0,0,0,0,0,0
