X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018019709856704016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018019709856704016,0.0018020439339816506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018019709856704016,0.0018020439339816506,0.0018020651747153514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018019709856704016,0.0018020439339816506,0.0018020651747153514,0.0018021149550870254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018019709856704016,0.0018020439339816506,0.0018020651747153514,0.0018021149550870254,0.0018138033035086023,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01060894214663059,0.0018020439339816506,0.0018020651747153514,0.0018021149550870254,0.0018138033035086023,0.0018182513251487225,0,0,0,0,0,0,0,0,0,0,0,0
0.01060894214663059,0.010609371623253627,0.0018020651747153514,0.0018021149550870254,0.0018138033035086023,0.0018182513251487225,0.0020901347520588987,0,0,0,0,0,0,0,0,0,0,0
