prob,father_age,child_age,gender
0,1,0,male
0,2,0,male
0,3,0,male
0,4,0,male
0,5,0,male
0,6,0,male
0,7,0,male
0,8,0,male
0,9,0,male
0,10,0,male
0,11,0,male
0,12,0,male
0,13,0,male
0,14,0,male
0.0218177134988737,15,0,male
0.0218177134988737,16,0,male
0.0218177134988737,17,0,male
0.0218177134988737,18,0,male
0.0218177134988737,19,0,male
0.0809689846048994,20,0,male
0.0809689846048994,21,0,male
0.0809689846048994,22,0,male
0.0809689846048994,23,0,male
0.0809689846048994,24,0,male
0.0961064798923544,25,0,male
0.0961064798923544,26,0,male
0.0961064798923544,27,0,male
0.0961064798923544,28,0,male
0.0961064798923544,29,0,male
0.0849019046619535,30,0,male
0.0849019046619535,31,0,male
0.0849019046619535,32,0,male
0.0849019046619535,33,0,male
0.0849019046619535,34,0,male
0.0551305644712575,35,0,male
0.0551305644712575,36,0,male
0.0551305644712575,37,0,male
0.0551305644712575,38,0,male
0.0551305644712575,39,0,male
0.0272598714786697,40,0,male
0.0272598714786697,41,0,male
0.0272598714786697,42,0,male
0.0272598714786697,43,0,male
0.0272598714786697,44,0,male
0.0114838175808424,45,0,male
0.0114838175808424,46,0,male
0.0114838175808424,47,0,male
0.0114838175808424,48,0,male
0.0114838175808424,49,0,male
0.00511336717428088,50,0,male
0.00511336717428088,51,0,male
0.00511336717428088,52,0,male
0.00511336717428088,53,0,male
0.00511336717428088,54,0,male
0.00258115400581154,55,0,male
0.00258115400581154,56,0,male
0.00258115400581154,57,0,male
0.00258115400581154,58,0,male
0.00258115400581154,59,0,male
0.00130680628272251,60,0,male
0.00130680628272251,61,0,male
0.00130680628272251,62,0,male
0.00130680628272251,63,0,male
0.00130680628272251,64,0,male
3.92408376963351e-4,65,0,male
3.92408376963351e-4,66,0,male
3.92408376963351e-4,67,0,male
3.92408376963351e-4,68,0,male
3.92408376963351e-4,69,0,male
3.92408376963351e-4,70,0,male
3.92408376963351e-4,71,0,male
3.92408376963351e-4,72,0,male
3.92408376963351e-4,73,0,male
3.92408376963351e-4,74,0,male
3.92408376963351e-4,75,0,male
3.92408376963351e-4,76,0,male
3.92408376963351e-4,77,0,male
3.92408376963351e-4,78,0,male
3.92408376963351e-4,79,0,male
3.92408376963351e-4,80,0,male
3.92408376963351e-4,81,0,male
3.92408376963351e-4,82,0,male
3.92408376963351e-4,83,0,male
3.92408376963351e-4,84,0,male
3.92408376963351e-4,85,0,male
3.92408376963351e-4,86,0,male
3.92408376963351e-4,87,0,male
3.92408376963351e-4,88,0,male
3.92408376963351e-4,89,0,male
3.92408376963351e-4,90,0,male
3.92408376963351e-4,91,0,male
3.92408376963351e-4,92,0,male
3.92408376963351e-4,93,0,male
3.92408376963351e-4,94,0,male
3.92408376963351e-4,95,0,male
3.92408376963351e-4,96,0,male
