country,year,age,gender,value,pop,fertility_rate
Mexico,2006,60-64,Male,1060,1364,0.7771260997067448
Mexico,2006,65+,Male,739,2953,0.2502539790044023
Mexico,2007,15-19,Male,134921,5406,24.95763965963744
Mexico,2007,20-24,Male,485589,4813,100.8911281944733
Mexico,2007,25-29,Male,539863,4422,122.08570782451379
Mexico,2007,30-34,Male,439961,4119,106.81257586792911
Mexico,2007,35-39,Male,256848,3791,67.75204431548404
Mexico,2007,40-44,Male,110863,3273,33.8719828903147
Mexico,2007,45-49,Male,44070,2802,15.728051391862955
Mexico,2007,50-54,Male,16971,2294,7.397994768962511
Mexico,2007,55-59,Male,10998,1808,6.082964601769912
Mexico,2007,60-64,Male,1060,1364,0.7771260997067448
Mexico,2007,65+,Male,739,2953,0.2502539790044023
Mexico,2008,15-19,Male,134921,5406,24.95763965963744
Mexico,2008,20-24,Male,485589,4813,100.8911281944733
Mexico,2008,25-29,Male,539863,4422,122.08570782451379
Mexico,2008,30-34,Male,439961,4119,106.81257586792911
Mexico,2008,35-39,Male,256848,3791,67.75204431548404
Mexico,2008,40-44,Male,110863,3273,33.8719828903147
Mexico,2008,45-49,Male,44070,2802,15.728051391862955
Mexico,2008,50-54,Male,16971,2294,7.397994768962511
Mexico,2008,55-59,Male,10998,1808,6.082964601769912
Mexico,2008,60-64,Male,1060,1364,0.7771260997067448
Mexico,2008,65+,Male,739,2953,0.2502539790044023
Mexico,2009,15-19,Male,148801,5516,26.976250906453952
Mexico,2009,20-24,Male,496318,4875,101.80882051282052
Mexico,2009,25-29,Male,537932,4482,120.02052655064703
Mexico,2009,30-34,Male,429081,4146,103.49276410998553
Mexico,2009,35-39,Male,256935,3884,66.15216271884655
Mexico,2009,40-44,Male,110171,3350,32.88686567164179
Mexico,2009,45-49,Male,43507,2896,15.023135359116022
Mexico,2009,50-54,Male,16952,2369,7.155761924862811
Mexico,2009,55-59,Male,6790,1898,3.577449947312961
Mexico,2009,60-64,Male,2786,1408,1.9786931818181819
Mexico,2009,65+,Male,1955,3057,0.639515865227347
Mexico,2010,15-19,Male,141237,5594,25.24794422595638
Mexico,2010,20-24,Male,477939,4955,96.45590312815338
Mexico,2010,25-29,Male,522519,4532,115.29545454545455
Mexico,2010,30-34,Male,414941,4180,99.26818181818182
Mexico,2010,35-39,Male,251053,3955,63.47737041719343
Mexico,2010,40-44,Male,108008,3434,31.45253348864298
Mexico,2010,45-49,Male,41884,2982,14.04560697518444
Mexico,2010,50-54,Male,15689,2450,6.403673469387755
Mexico,2010,55-59,Male,6432,1982,3.2452068617558023
Mexico,2010,60-64,Male,2646,1465,1.8061433447098976
Mexico,2010,65+,Male,1772,3161,0.5605820942739639
Mexico,2011,15-19,Male,149254,5631,26.505771621381637
Mexico,2011,20-24,Male,502408,5060,99.2901185770751
Mexico,2011,25-29,Male,535290,4588,116.67175239755885
Mexico,2011,30-34,Male,415908,4225,98.43976331360946
Mexico,2011,35-39,Male,254717,4008,63.552145708582835
Mexico,2011,40-44,Male,111872,3526,31.727736812251845
Mexico,2011,45-49,Male,44328,3061,14.481541979745181
Mexico,2011,50-54,Male,16410,2533,6.4784840110540864
Mexico,2011,55-59,Male,6721,2055,3.2705596107055963
Mexico,2011,60-64,Male,2845,1529,1.8606932635709614
Mexico,2011,65+,Male,1709,3263,0.5237511492491572
Mexico,2012,15-19,Male,149254,5631,26.505771621381637
Mexico,2012,20-24,Male,502408,5060,99.2901185770751
Mexico,2012,25-29,Male,535290,4588,116.67175239755885
Mexico,2012,30-34,Male,415908,4225,98.43976331360946
Mexico,2012,35-39,Male,254717,4008,63.552145708582835
Mexico,2012,40-44,Male,111872,3526,31.727736812251845
Mexico,2012,45-49,Male,44328,3061,14.481541979745181
Mexico,2012,50-54,Male,16410,2533,6.4784840110540864
Mexico,2012,55-59,Male,6721,2055,3.2705596107055963
Mexico,2012,60-64,Male,2845,1529,1.8606932635709614
Mexico,2012,65+,Male,1709,3263,0.5237511492491572
Mexico,2013,15-19,Male,147795,5603,26.377833303587362
Mexico,2013,20-24,Male,497166,5303,93.75183858193475
Mexico,2013,25-29,Male,511476,4687,109.12652016215063
Mexico,2013,30-34,Male,404212,4326,93.43781784558483
Mexico,2013,35-39,Male,243244,4061,59.897562176803746
Mexico,2013,40-44,Male,110127,3725,29.564295302013424
Mexico,2013,45-49,Male,40637,3198,12.707004377736085
Mexico,2013,50-54,Male,15948,2712,5.880530973451328
Mexico,2013,55-59,Male,6446,2188,2.946069469835466
Mexico,2013,60-64,Male,2572,1687,1.5245998814463544
Mexico,2013,65+,Male,1670,3461,0.48251950303380525
Mexico,2014,15-19,Male,140915,5580,25.253584229390682
Mexico,2014,20-24,Male,489131,5404,90.51276831976314
Mexico,2014,25-29,Male,499301,4750,105.116
Mexico,2014,30-34,Male,398871,4376,91.14968007312615
Mexico,2014,35-39,Male,239636,4083,58.69115846191526
Mexico,2014,40-44,Male,110842,3812,29.077124868835256
Mexico,2014,45-49,Male,39971,3270,12.22354740061162
Mexico,2014,50-54,Male,15591,2801,5.566226347732952
Mexico,2014,55-59,Male,6243,2257,2.7660611431103233
Mexico,2014,60-64,Male,2531,1769,1.430751837196156
Mexico,2014,65+,Male,1634,3569,0.4578313253012048
Mexico,2015,15-19,Male,129970,5574,23.31718693936132
Mexico,2015,20-24,Male,476068,5472,87.00073099415205
Mexico,2015,25-29,Male,495490,4832,102.54346026490066
Mexico,2015,30-34,Male,395508,4423,89.42075514356772
Mexico,2015,35-39,Male,237016,4113,57.62606370046195
Mexico,2015,40-44,Male,111247,3881,28.664519453749033
Mexico,2015,45-49,Male,40505,3352,12.083830548926015
Mexico,2015,50-54,Male,15468,2884,5.363384188626907
Mexico,2015,55-59,Male,6678,2335,2.8599571734475373
Mexico,2015,60-64,Male,2522,1847,1.3654574986464536
Mexico,2015,65+,Male,1544,3693,0.41808827511508256
Mexico,2016,15-19,Male,123840,5586,22.169709989258862
Mexico,2016,20-24,Male,453666,5514,82.27529923830251
Mexico,2016,25-29,Male,482328,4939,97.65701559020044
Mexico,2016,30-34,Male,386152,4476,86.27167113494191
Mexico,2016,35-39,Male,232315,4147,56.02001446829033
Mexico,2016,40-44,Male,108832,3929,27.699669127004327
Mexico,2016,45-49,Male,40095,3436,11.669091967403958
Mexico,2016,50-54,Male,15110,2955,5.11336717428088
Mexico,2016,55-59,Male,6218,2409,2.58115400581154
Mexico,2016,60-64,Male,2496,1910,1.306806282722513
Mexico,2016,65+,Male,1499,3820,0.3924083769633508
Mexico,2017,15-19,Male,123840,5586,22.169709989258862
Mexico,2017,20-24,Male,453666,5514,82.27529923830251
Mexico,2017,25-29,Male,482328,4939,97.65701559020044
Mexico,2017,30-34,Male,386152,4476,86.27167113494191
Mexico,2017,35-39,Male,232315,4147,56.02001446829033
Mexico,2017,40-44,Male,108832,3929,27.699669127004327
Mexico,2017,45-49,Male,40095,3436,11.669091967403958
Mexico,2017,50-54,Male,15110,2955,5.11336717428088
Mexico,2017,55-59,Male,6218,2409,2.58115400581154
Mexico,2017,60-64,Male,2496,1910,1.306806282722513
Mexico,2017,65+,Male,1499,3820,0.3924083769633508
Mexico,2018,15-19,Male,123840,5586,22.169709989258862
Mexico,2018,20-24,Male,453666,5514,82.27529923830251
Mexico,2018,25-29,Male,482328,4939,97.65701559020044
Mexico,2018,30-34,Male,386152,4476,86.27167113494191
Mexico,2018,35-39,Male,232315,4147,56.02001446829033
Mexico,2018,40-44,Male,108832,3929,27.699669127004327
Mexico,2018,45-49,Male,40095,3436,11.669091967403958
Mexico,2018,50-54,Male,15110,2955,5.11336717428088
Mexico,2018,55-59,Male,6218,2409,2.58115400581154
Mexico,2018,60-64,Male,2496,1910,1.306806282722513
Mexico,2018,65+,Male,1499,3820,0.3924083769633508
Mexico,2019,15-19,Male,123840,5586,22.169709989258862
Mexico,2019,20-24,Male,453666,5514,82.27529923830251
Mexico,2019,25-29,Male,482328,4939,97.65701559020044
Mexico,2019,30-34,Male,386152,4476,86.27167113494191
Mexico,2019,35-39,Male,232315,4147,56.02001446829033
Mexico,2019,40-44,Male,108832,3929,27.699669127004327
Mexico,2019,45-49,Male,40095,3436,11.669091967403958
Mexico,2019,50-54,Male,15110,2955,5.11336717428088
Mexico,2019,55-59,Male,6218,2409,2.58115400581154
Mexico,2019,60-64,Male,2496,1910,1.306806282722513
Mexico,2019,65+,Male,1499,3820,0.3924083769633508
Mexico,2020,15-19,Male,123840,5586,22.169709989258862
Mexico,2020,20-24,Male,453666,5514,82.27529923830251
Mexico,2020,25-29,Male,482328,4939,97.65701559020044
Mexico,2020,30-34,Male,386152,4476,86.27167113494191
Mexico,2020,35-39,Male,232315,4147,56.02001446829033
Mexico,2020,40-44,Male,108832,3929,27.699669127004327
Mexico,2020,45-49,Male,40095,3436,11.669091967403958
Mexico,2020,50-54,Male,15110,2955,5.11336717428088
Mexico,2020,55-59,Male,6218,2409,2.58115400581154
Mexico,2020,60-64,Male,2496,1910,1.306806282722513
Mexico,2020,65+,Male,1499,3820,0.3924083769633508
