X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009547974178038468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009547974178038468,0.00955215509379722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009547974178038468,0.00955215509379722,0.009558707541096783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009547974178038468,0.00955215509379722,0.009558707541096783,0.009565336288106309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009547974178038468,0.00955215509379722,0.009558707541096783,0.009565336288106309,0.009575278767870364,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06122067371134307,0.00955215509379722,0.009558707541096783,0.009565336288106309,0.009575278767870364,0.009993422191680148,0,0,0,0,0,0,0,0,0,0,0,0
0.06122067371134307,0.06124748133301321,0.009558707541096783,0.009565336288106309,0.009575278767870364,0.009993422191680148,0.010166910148558674,0,0,0,0,0,0,0,0,0,0,0
0.06122067371134307,0.06124748133301321,0.061289494982260405,0.009565336288106309,0.009575278767870364,0.009993422191680148,0.010166910148558674,0.010166646511878008,0,0,0,0,0,0,0,0,0,0
