X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009584092379239255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009584092379239255,0.009588289110620644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009584092379239255,0.009588289110620644,0.00959486634460328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009584092379239255,0.009588289110620644,0.00959486634460328,0.009601520166923415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009584092379239255,0.009588289110620644,0.00959486634460328,0.009601520166923415,0.009592012978891609,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061309172984565244,0.009588289110620644,0.00959486634460328,0.009601520166923415,0.009592012978891609,0.010007809660405976,0,0,0,0,0,0,0,0,0,0,0,0
0.061309172984565244,0.0613360193587497,0.00959486634460328,0.009601520166923415,0.009592012978891609,0.010007809660405976,0.010193445138807078,0,0,0,0,0,0,0,0,0,0,0
0.061309172984565244,0.0613360193587497,0.06137809374201367,0.009601520166923415,0.009592012978891609,0.010007809660405976,0.010193445138807078,0.01019318081405141,0,0,0,0,0,0,0,0,0,0
