0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009868519909842223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009868519909842223,0.009868519909842223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009868519909842223,0.009868519909842223,0.009868519909842223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009868519909842223,0.009868519909842223,0.009868519909842223,0.009868519909842223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009868519909842223,0.009868519909842223,0.009868519909842223,0.009868519909842223,0.009854713772907614,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06312864800476474,0.009868519909842223,0.009868519909842223,0.009868519909842223,0.009854713772907614,0.010040835707502374,0,0,0,0,0,0,0,0,0,0,0,0
0.06312864800476474,0.06312864800476474,0.009868519909842223,0.009868519909842223,0.009854713772907614,0.010040835707502374,0.010227351082168165,0,0,0,0,0,0,0,0,0,0,0
0.06312864800476474,0.06312864800476474,0.06312864800476474,0.009868519909842223,0.009854713772907614,0.010040835707502374,0.010227351082168165,0.010227351082168165,0,0,0,0,0,0,0,0,0,0
