"prob","father_age","child_age","gender"
0,1,0,"male"
0,2,0,"male"
0,3,0,"male"
0,4,0,"male"
0,5,0,"male"
0,6,0,"male"
0,7,0,"male"
0,8,0,"male"
0,9,0,"male"
0,10,0,"male"
0,11,0,"male"
0,12,0,"male"
0,13,0,"male"
0,14,0,"male"
0.00954797417803847,15,0,"male"
0.00954797417803847,16,0,"male"
0.00954797417803847,17,0,"male"
0.00954797417803847,18,0,"male"
0.00954797417803847,19,0,"male"
0.0612206737113431,20,0,"male"
0.0612206737113431,21,0,"male"
0.0612206737113431,22,0,"male"
0.0612206737113431,23,0,"male"
0.0612206737113431,24,0,"male"
0.0904393220674199,25,0,"male"
0.0904393220674199,26,0,"male"
0.0904393220674199,27,0,"male"
0.0904393220674199,28,0,"male"
0.0904393220674199,29,0,"male"
0.0870319950468411,30,0,"male"
0.0870319950468411,31,0,"male"
0.0870319950468411,32,0,"male"
0.0870319950468411,33,0,"male"
0.0870319950468411,34,0,"male"
0.0653406746731828,35,0,"male"
0.0653406746731828,36,0,"male"
0.0653406746731828,37,0,"male"
0.0653406746731828,38,0,"male"
0.0653406746731828,39,0,"male"
0.0370493855656388,40,0,"male"
0.0370493855656388,41,0,"male"
0.0370493855656388,42,0,"male"
0.0370493855656388,43,0,"male"
0.0370493855656388,44,0,"male"
0.0175395437165752,45,0,"male"
0.0175395437165752,46,0,"male"
0.0175395437165752,47,0,"male"
0.0175395437165752,48,0,"male"
0.0175395437165752,49,0,"male"
0.00718239795918367,50,0,"male"
0.00718239795918367,51,0,"male"
0.00718239795918367,52,0,"male"
0.00718239795918367,53,0,"male"
0.00718239795918367,54,0,"male"
0.00323279033105623,55,0,"male"
0.00323279033105623,56,0,"male"
0.00323279033105623,57,0,"male"
0.00323279033105623,58,0,"male"
0.00323279033105623,59,0,"male"
0.00176183844011142,60,0,"male"
0.00176183844011142,61,0,"male"
0.00176183844011142,62,0,"male"
0.00176183844011142,63,0,"male"
0.00176183844011142,64,0,"male"
0.000683608058608059,65,0,"male"
0.000683608058608059,66,0,"male"
0.000683608058608059,67,0,"male"
0.000683608058608059,68,0,"male"
0.000683608058608059,69,0,"male"
0.000683608058608059,70,0,"male"
0.000683608058608059,71,0,"male"
0.000683608058608059,72,0,"male"
0.000683608058608059,73,0,"male"
0.000683608058608059,74,0,"male"
0.000683608058608059,75,0,"male"
0.000683608058608059,76,0,"male"
0.000683608058608059,77,0,"male"
0.000683608058608059,78,0,"male"
0.000683608058608059,79,0,"male"
0.000683608058608059,80,0,"male"
0.000683608058608059,81,0,"male"
0.000683608058608059,82,0,"male"
0.000683608058608059,83,0,"male"
0.000683608058608059,84,0,"male"
0.000683608058608059,85,0,"male"
0.000683608058608059,86,0,"male"
0.000683608058608059,87,0,"male"
0.000683608058608059,88,0,"male"
0.000683608058608059,89,0,"male"
